#"+ESI Scan (rt: 2.027-3.309 min, 78 scans) Frag=225.0V frag WW.d  Deconvoluted (Isotope Width=11.4)"
#Point,X(Daltons),Y(Counts)
51147,56147.00,783.033874511719
51148,56148.00,755.476989746094
51149,56149.00,738.1767578125
51150,56150.00,731.615478515625
51151,56151.00,735.790466308594
51152,56152.00,750.341857910156
51153,56153.00,774.690246582031
51154,56154.00,808.193481445313
51155,56155.00,850.347229003906
51156,56156.00,901.02880859375
51157,56157.00,960.704650878906
51158,56158.00,1030.44494628906
51159,56159.00,1111.58483886719
51160,56160.00,1204.984375
51161,56161.00,1310.04577636719
51162,56162.00,1423.87194824219
51163,56163.00,1541.0830078125
51164,56164.00,1654.68615722656
51165,56165.00,1757.88940429688
51166,56166.00,1846.0673828125
51167,56167.00,1917.7578125
51168,56168.00,1974.03662109375
51169,56169.00,2016.62036132813
51170,56170.00,2045.86010742188
51171,56171.00,2059.88647460938
51172,56172.00,2055.5556640625
51173,56173.00,2030.8193359375
51174,56174.00,1987.2060546875
51175,56175.00,1930.90515136719
51176,56176.00,1871.84680175781
51177,56177.00,1821.49279785156
51178,56178.00,1790.66101074219
51179,56179.00,1788.21997070313
51180,56180.00,1820.53820800781
51181,56181.00,1890.96154785156
51182,56182.00,1998.58996582031
51183,56183.00,2136.24145507813
51184,56184.00,2288.66748046875
51185,56185.00,2433.39135742188
51186,56186.00,2546.45825195313
51187,56187.00,2612.25561523438
51188,56188.00,2631.861328125
51189,56189.00,2623.47973632813
51190,56190.00,2614.09033203125
51191,56191.00,2627.7646484375
51192,56192.00,2676.68725585938
51193,56193.00,2757.36181640625
51194,56194.00,2852.44140625
51195,56195.00,2938.61376953125
51196,56196.00,2998.87548828125
51197,56197.00,3032.72265625
51198,56198.00,3056.64453125
51199,56199.00,3093.90673828125
51200,56200.00,3160.25341796875
51201,56201.00,3253.314453125
51202,56202.00,3350.77612304688
51203,56203.00,3420.23828125
51204,56204.00,3438.73413085938
51205,56205.00,3410.33642578125
51206,56206.00,3367.50146484375
51207,56207.00,3354.71899414063
51208,56208.00,3407.18798828125
51209,56209.00,3536.01220703125
51210,56210.00,3722.82788085938
51211,56211.00,3925.3125
51212,56212.00,4096.50634765625
51213,56213.00,4212.2998046875
51214,56214.00,4288.31689453125
51215,56215.00,4371.9873046875
51216,56216.00,4517.26416015625
51217,56217.00,4760.28466796875
51218,56218.00,5106.20361328125
51219,56219.00,5529.2763671875
51220,56220.00,5988.0146484375
51221,56221.00,6453.0810546875
51222,56222.00,6933.19140625
51223,56223.00,7480.2255859375
51224,56224.00,8169.27099609375
51225,56225.00,9065.494140625
51226,56226.00,10192.0380859375
51227,56227.00,11511.1708984375
51228,56228.00,12933.7021484375
51229,56229.00,14364.53515625
51230,56230.00,15763.220703125
51231,56231.00,17174.75390625
51232,56232.00,18704.474609375
51233,56233.00,20454.046875
51234,56234.00,22456.904296875
51235,56235.00,24644.345703125
51236,56236.00,26857.8671875
51237,56237.00,28901.611328125
51238,56238.00,30601.40234375
51239,56239.00,31830.005859375
51240,56240.00,32491.009765625
51241,56241.00,32496.40234375
51242,56242.00,31778.728515625
51243,56243.00,30340.310546875
51244,56244.00,28296.9296875
51245,56245.00,25868.68359375
51246,56246.00,23315.10546875
51247,56247.00,20858.375
51248,56248.00,18640.16796875
51249,56249.00,16722.767578125
51250,56250.00,15115.134765625
51251,56251.00,13799.97265625
51252,56252.00,12749.4423828125
51253,56253.00,11929.9296875
51254,56254.00,11302.41015625
51255,56255.00,10824.412109375
51256,56256.00,10455.5263671875
51257,56257.00,10164.240234375
51258,56258.00,9931.8779296875
51259,56259.00,9750.8271484375
51260,56260.00,9617.7919921875
51261,56261.00,9525.892578125
51262,56262.00,9459.708984375
51263,56263.00,9395.458984375
51264,56264.00,9306.068359375
51265,56265.00,9168.849609375
51266,56266.00,8972.4208984375
51267,56267.00,8719.61328125
51268,56268.00,8424.833984375
51269,56269.00,8107.080078125
51270,56270.00,7781.84326171875
51271,56271.00,7455.44580078125
51272,56272.00,7123.845703125
51273,56273.00,6775.787109375
51274,56274.00,6398.34814453125
51275,56275.00,5982.17724609375
51276,56276.00,5524.33544921875
51277,56277.00,5028.46826171875
51278,56278.00,4503.62890625
51279,56279.00,3963.21826171875
51280,56280.00,3424.19555664063
51281,56281.00,2905.53271484375
51282,56282.00,2425.2529296875
51283,56283.00,1996.90698242188
51284,56284.00,1627.30773925781
51285,56285.00,1316.64990234375
51286,56286.00,1060.55444335938
51287,56287.00,852.606018066406
51288,56288.00,686.160888671875
51289,56289.00,555.067932128906
51290,56290.00,453.673553466797
51291,56291.00,376.67529296875
51292,56292.00,319.138854980469
51293,56293.00,276.677124023438
51294,56294.00,245.649719238281
51295,56295.00,223.278594970703
51296,56296.00,207.652603149414
51297,56297.00,197.644653320313
51298,56298.00,192.785827636719
51299,56299.00,193.145721435547
51300,56300.00,199.254669189453
51301,56301.00,212.073684692383
51302,56302.00,232.983047485352
51303,56303.00,263.732818603516
51304,56304.00,306.288177490234
51305,56305.00,362.532592773438
51306,56306.00,433.883392333984
51307,56307.00,521.0068359375
51308,56308.00,623.868408203125
51309,56309.00,742.167907714844
51310,56310.00,875.821472167969
51311,56311.00,1024.890625
51312,56312.00,1188.56018066406
51313,56313.00,1363.45703125
51314,56314.00,1542.43005371094
51315,56315.00,1715.2724609375
51316,56316.00,1872.02709960938
51317,56317.00,2007.47326660156
51318,56318.00,2123.75244140625
51319,56319.00,2228.87133789063
51320,56320.00,2331.64306640625
51321,56321.00,2435.92626953125
51322,56322.00,2537.322265625
51323,56323.00,2624.39990234375
51324,56324.00,2684.50952148438
51325,56325.00,2711.26293945313
51326,56326.00,2708.67700195313
51327,56327.00,2688.76538085938
51328,56328.00,2664.21752929688
51329,56329.00,2641.05810546875
51330,56330.00,2615.43676757813
51331,56331.00,2575.9970703125
51332,56332.00,2510.62060546875
51333,56333.00,2413.9345703125
51334,56334.00,2290.97680664063
51335,56335.00,2154.7744140625
51336,56336.00,2020.08020019531
51337,56337.00,1897.76098632813
51338,56338.00,1792.68273925781
51339,56339.00,1704.94519042969
51340,56340.00,1632.64758300781
51341,56341.00,1574.30053710938
51342,56342.00,1529.72729492188
51343,56343.00,1499.3232421875
51344,56344.00,1482.42053222656
51345,56345.00,1475.86254882813
51346,56346.00,1473.6904296875
51347,56347.00,1468.3134765625
51348,56348.00,1452.75500488281
51349,56349.00,1422.81030273438
51350,56350.00,1377.85498046875
51351,56351.00,1320.00305175781
51352,56352.00,1252.55187988281
51353,56353.00,1178.97961425781
51354,56354.00,1102.94860839844
51355,56355.00,1028.73864746094
51356,56356.00,961.23876953125
51357,56357.00,905.193542480469
51358,56358.00,864.142883300781
51359,56359.00,839.69091796875
51360,56360.00,831.386474609375
51361,56361.00,837.116516113281
51362,56362.00,853.787292480469
51363,56363.00,878.087463378906
51364,56364.00,907.129821777344
51365,56365.00,938.794311523438
51366,56366.00,971.739807128906
51367,56367.00,1005.24841308594
51368,56368.00,1039.15380859375
51369,56369.00,1074.00756835938
51370,56370.00,1111.42370605469
51371,56371.00,1154.375
51372,56372.00,1207.19702148438
51373,56373.00,1275.19836425781
51374,56374.00,1363.94201660156
51375,56375.00,1478.35485839844
51376,56376.00,1621.85046386719
51377,56377.00,1795.67687988281
51378,56378.00,1998.74548339844
51379,56379.00,2228.10522460938
51380,56380.00,2479.91186523438
51381,56381.00,2750.35229492188
51382,56382.00,3035.88891601563
51383,56383.00,3332.58715820313
51384,56384.00,3634.89306640625
51385,56385.00,3934.65307617188
51386,56386.00,4221.07958984375
51387,56387.00,4481.9228515625
51388,56388.00,4705.5322265625
51389,56389.00,4883.03515625
51390,56390.00,5009.74365234375
51391,56391.00,5085.20166015625
51392,56392.00,5112.0126953125
51393,56393.00,5094.40869140625
51394,56394.00,5037.7451171875
51395,56395.00,4949.3271484375
51396,56396.00,4839.60791015625
51397,56397.00,4721.98486328125
51398,56398.00,4610.1748046875
51399,56399.00,4513.97509765625
51400,56400.00,4435.673828125
51401,56401.00,4369.3779296875
51402,56402.00,4304.19921875
51403,56403.00,4230.21142578125
51404,56404.00,4144.12451171875
51405,56405.00,4051.28686523438
51406,56406.00,3962.80615234375
51407,56407.00,3889.85009765625
51408,56408.00,3838.74926757813
51409,56409.00,3809.50415039063
51410,56410.00,3798.1513671875
51411,56411.00,3801.55078125
51412,56412.00,3822.03735351563
51413,56413.00,3869.40478515625
51414,56414.00,3959.13842773438
51415,56415.00,4107.7412109375
51416,56416.00,4327.0341796875
51417,56417.00,4619.26953125
51418,56418.00,4974.90380859375
51419,56419.00,5375.1337890625
51420,56420.00,5800.19384765625
51421,56421.00,6240.54541015625
51422,56422.00,6704.06787109375
51423,56423.00,7213.00732421875
51424,56424.00,7790.52685546875
51425,56425.00,8443.24609375
51426,56426.00,9149.4638671875
51427,56427.00,9862.2373046875
51428,56428.00,10530.15625
51429,56429.00,11125.51171875
51430,56430.00,11659.43359375
51431,56431.00,12170.6240234375
51432,56432.00,12694.548828125
51433,56433.00,13233.6533203125
51434,56434.00,13747.10546875
51435,56435.00,14166.9248046875
51436,56436.00,14431.7275390625
51437,56437.00,14516.0283203125
51438,56438.00,14434.6728515625
51439,56439.00,14222.052734375
51440,56440.00,13905.8232421875
51441,56441.00,13496.1181640625
51442,56442.00,12995.7138671875
51443,56443.00,12419.462890625
51444,56444.00,11804.876953125
51445,56445.00,11204.16015625
51446,56446.00,10663.6416015625
51447,56447.00,10205.3037109375
51448,56448.00,9821.37109375
51449,56449.00,9483.720703125
51450,56450.00,9162.4306640625
51451,56451.00,8843.5361328125
51452,56452.00,8536.193359375
51453,56453.00,8265.90234375
51454,56454.00,8059.54296875
51455,56455.00,7931.91259765625
51456,56456.00,7880.03955078125
51457,56457.00,7885.8232421875
51458,56458.00,7923.80615234375
51459,56459.00,7969.5712890625
51460,56460.00,8004.8173828125
51461,56461.00,8017.69140625
51462,56462.00,8000.109375
51463,56463.00,7945.28564453125
51464,56464.00,7847.48486328125
51465,56465.00,7703.71533203125
51466,56466.00,7515.697265625
51467,56467.00,7290.75830078125
51468,56468.00,7041.22998046875
51469,56469.00,6782.4453125
51470,56470.00,6529.447265625
51471,56471.00,6292.80078125
51472,56472.00,6074.64990234375
51473,56473.00,5866.84375
51474,56474.00,5652.75146484375
51475,56475.00,5413.0576171875
51476,56476.00,5133.61083984375
51477,56477.00,4811.5732421875
51478,56478.00,4456.5791015625
51479,56479.00,4086.67016601563
51480,56480.00,3721.99365234375
51481,56481.00,3379.798828125
51482,56482.00,3072.28344726563
51483,56483.00,2806.63330078125
51484,56484.00,2585.86328125
51485,56485.00,2409.60522460938
51486,56486.00,2274.744140625
51487,56487.00,2176.146484375
51488,56488.00,2107.63037109375
51489,56489.00,2063.076171875
51490,56490.00,2037.35534667969
51491,56491.00,2026.74255371094
51492,56492.00,2028.68420410156
51493,56493.00,2041.1279296875
51494,56494.00,2061.82788085938
51495,56495.00,2088.0107421875
51496,56496.00,2116.58056640625
51497,56497.00,2144.80004882813
51498,56498.00,2171.23559570313
51499,56499.00,2196.65063476563
51500,56500.00,2224.52416992188
51501,56501.00,2260.94287109375
51502,56502.00,2313.80834960938
51503,56503.00,2391.54443359375
51504,56504.00,2501.6328125
51505,56505.00,2649.287109375
51506,56506.00,2836.51171875
51507,56507.00,3061.72387695313
51508,56508.00,3320.068359375
51509,56509.00,3604.34936523438
51510,56510.00,3906.20336914063
51511,56511.00,4216.97265625
51512,56512.00,4527.9892578125
51513,56513.00,4830.53662109375
51514,56514.00,5116.27099609375
51515,56515.00,5378.8017578125
51516,56516.00,5616.39501953125
51517,56517.00,5834.6748046875
51518,56518.00,6047.63134765625
51519,56519.00,6275.75927734375
51520,56520.00,6541.59423828125
51521,56521.00,6864.40625
51522,56522.00,7256.4169921875
51523,56523.00,7722.51416015625
51524,56524.00,8263.85546875
51525,56525.00,8883.1513671875
51526,56526.00,9587.0244140625
51527,56527.00,10381.08984375
51528,56528.00,11257.6201171875
51529,56529.00,12182.2099609375
51530,56530.00,13090.77734375
51531,56531.00,13906.2802734375
51532,56532.00,14572.1259765625
51533,56533.00,15082.9814453125
51534,56534.00,15490.625
51535,56535.00,15880.072265625
51536,56536.00,16332.4462890625
51537,56537.00,16895.9296875
51538,56538.00,17575.857421875
51539,56539.00,18343.015625
51540,56540.00,19151.794921875
51541,56541.00,19956.42578125
51542,56542.00,20715.576171875
51543,56543.00,21384.029296875
51544,56544.00,21900.662109375
51545,56545.00,22186.35546875
51546,56546.00,22159.52734375
51547,56547.00,21763.765625
51548,56548.00,20990.845703125
51549,56549.00,19883.79296875
51550,56550.00,18519.115234375
51551,56551.00,16981.869140625
51552,56552.00,15348.923828125
51553,56553.00,13685.53515625
51554,56554.00,12049.447265625
51555,56555.00,10493.5888671875
51556,56556.00,9063.1494140625
51557,56557.00,7789.3154296875
51558,56558.00,6684.70068359375
51559,56559.00,5743.61865234375
51560,56560.00,4946.8486328125
51561,56561.00,4268.54833984375
51562,56562.00,3682.96508789063
51563,56563.00,3169.36499023438
51564,56564.00,2714.3544921875
51565,56565.00,2311.3984375
51566,56566.00,1958.23010253906
51567,56567.00,1653.63647460938
51568,56568.00,1395.15112304688
51569,56569.00,1178.37121582031
51570,56570.00,997.579895019531
51571,56571.00,846.840515136719
51572,56572.00,720.847839355469
51573,56573.00,615.257507324219
51574,56574.00,526.60400390625
51575,56575.00,452.079284667969
51576,56576.00,389.381958007813
51577,56577.00,336.683990478516
51578,56578.00,292.641143798828
51579,56579.00,256.355987548828
51580,56580.00,227.26594543457
51581,56581.00,204.998687744141
51582,56582.00,189.262054443359
51583,56583.00,179.804046630859
51584,56584.00,176.432601928711
51585,56585.00,179.058746337891
51586,56586.00,187.729461669922
51587,56587.00,202.633407592773
51588,56588.00,224.076751708984
51589,56589.00,252.429306030273
51590,56590.00,288.033294677734
51591,56591.00,331.059356689453
51592,56592.00,381.303649902344
51593,56593.00,437.96240234375
51594,56594.00,499.488311767578
51595,56595.00,563.669128417969
51596,56596.00,628.00830078125
51597,56597.00,690.313171386719
51598,56598.00,749.221069335938
51599,56599.00,804.376220703125
51600,56600.00,856.151428222656
51601,56601.00,905.051879882813
51602,56602.00,951.069580078125
51603,56603.00,993.237487792969
51604,56604.00,1029.53857421875
51605,56605.00,1057.232421875
51606,56606.00,1073.57336425781
51607,56607.00,1076.76257324219
51608,56608.00,1066.80981445313
51609,56609.00,1045.90246582031
51610,56610.00,1018.03607177734
51611,56611.00,988.025756835938
51612,56612.00,960.337707519531
51613,56613.00,938.210876464844
51614,56614.00,923.312561035156
51615,56615.00,915.910400390625
51616,56616.00,915.401733398438
51617,56617.00,921.001403808594
51618,56618.00,932.377685546875
51619,56619.00,950.036987304688
51620,56620.00,975.343078613281
51621,56621.00,1010.21948242188
51622,56622.00,1056.73876953125
51623,56623.00,1116.8408203125
51624,56624.00,1192.32177734375
51625,56625.00,1285.04895019531
51626,56626.00,1397.17553710938
51627,56627.00,1531.06860351563
51628,56628.00,1688.80786132813
51629,56629.00,1871.42932128906
51630,56630.00,2078.40795898438
51631,56631.00,2307.93188476563
51632,56632.00,2558.08569335938
51633,56633.00,2828.27954101563
51634,56634.00,3119.681640625
51635,56635.00,3433.712890625
51636,56636.00,3768.82275390625
51637,56637.00,4117.1328125
51638,56638.00,4463.22021484375
51639,56639.00,4786.70166015625
51640,56640.00,5068.17431640625
51641,56641.00,5295.5712890625
51642,56642.00,5467.20654296875
51643,56643.00,5589.79541015625
51644,56644.00,5673.0185546875
51645,56645.00,5724.04736328125
51646,56646.00,5744.96923828125
51647,56647.00,5734.0693359375
51648,56648.00,5689.81640625
51649,56649.00,5614.92333984375
51650,56650.00,5517.8349609375
51651,56651.00,5410.6806640625
51652,56652.00,5305.125
51653,56653.00,5208.8271484375
51654,56654.00,5124.521484375
51655,56655.00,5051.76416015625
51656,56656.00,4989.67626953125
51657,56657.00,4938.59228515625
51658,56658.00,4899.5380859375
51659,56659.00,4872.1533203125
51660,56660.00,4852.783203125
51661,56661.00,4834.31689453125
51662,56662.00,4808.13232421875
51663,56663.00,4767.04248046875
51664,56664.00,4707.310546875
51665,56665.00,4628.353515625
51666,56666.00,4530.38818359375
51667,56667.00,4411.83642578125
51668,56668.00,4268.60205078125
51669,56669.00,4096.13330078125
51670,56670.00,3893.22412109375
51671,56671.00,3664.99853515625
51672,56672.00,3422.77783203125
51673,56673.00,3180.64599609375
51674,56674.00,2950.82275390625
51675,56675.00,2740.51440429688
51676,56676.00,2551.55078125
51677,56677.00,2382.29370117188
51678,56678.00,2230.2412109375
51679,56679.00,2093.744140625
51680,56680.00,1972.07702636719
51681,56681.00,1864.24487304688
51682,56682.00,1767.67590332031
51683,56683.00,1677.92297363281
51684,56684.00,1589.79699707031
51685,56685.00,1499.41845703125
51686,56686.00,1405.96594238281
51687,56687.00,1311.94396972656
51688,56688.00,1221.744140625
51689,56689.00,1139.41662597656
51690,56690.00,1066.92163085938
51691,56691.00,1003.55786132813
51692,56692.00,946.501098632813
51693,56693.00,891.981628417969
51694,56694.00,836.568298339844
51695,56695.00,778.114318847656
51696,56696.00,716.113037109375
51697,56697.00,651.500305175781
51698,56698.00,586.167358398438
51699,56699.00,522.465454101563
51700,56700.00,462.822387695313
51701,56701.00,409.443969726563
51702,56702.00,364.060943603516
51703,56703.00,327.753723144531
51704,56704.00,300.91455078125
51705,56705.00,283.3505859375
51706,56706.00,274.458343505859
51707,56707.00,273.38232421875
51708,56708.00,279.111175537109
51709,56709.00,290.522338867188
51710,56710.00,306.414916992188
51711,56711.00,325.566802978516
51712,56712.00,346.830657958984
51713,56713.00,369.266754150391
51714,56714.00,392.29931640625
51715,56715.00,415.862884521484
51716,56716.00,440.47607421875
51717,56717.00,467.175811767578
51718,56718.00,497.293029785156
51719,56719.00,532.126953125
51720,56720.00,572.626770019531
51721,56721.00,619.185729980469
51722,56722.00,671.600280761719
51723,56723.00,729.171508789063
51724,56724.00,790.865844726563
51725,56725.00,855.444091796875
51726,56726.00,921.515747070313
51727,56727.00,987.541625976563
51728,56728.00,1051.84448242188
51729,56729.00,1112.6884765625
51730,56730.00,1168.48999023438
51731,56731.00,1218.19787597656
51732,56732.00,1261.79443359375
51733,56733.00,1300.70068359375
51734,56734.00,1337.77893066406
51735,56735.00,1376.76110839844
51736,56736.00,1421.24841308594
51737,56737.00,1473.70068359375
51738,56738.00,1534.8642578125
51739,56739.00,1603.86596679688
51740,56740.00,1678.87231445313
51741,56741.00,1757.90625
51742,56742.00,1839.32727050781
51743,56743.00,1921.70532226563
51744,56744.00,2003.24682617188
51745,56745.00,2081.27221679688
51746,56746.00,2152.2470703125
51747,56747.00,2212.53637695313
51748,56748.00,2259.55102539063
51749,56749.00,2292.62841796875
51750,56750.00,2313.05419921875
51751,56751.00,2323.10693359375
51752,56752.00,2324.5595703125
51753,56753.00,2317.33422851563
51754,56754.00,2298.953125
51755,56755.00,2265.11596679688
51756,56756.00,2211.33959960938
51757,56757.00,2135.09399414063
51758,56758.00,2037.4892578125
51759,56759.00,1923.615234375
51760,56760.00,1801.31689453125
51761,56761.00,1679.07690429688
51762,56762.00,1564.08654785156
51763,56763.00,1461.23107910156
51764,56764.00,1373.0185546875
51765,56765.00,1300.00646972656
51766,56766.00,1241.26574707031
51767,56767.00,1194.70593261719
51768,56768.00,1157.39013671875
51769,56769.00,1126.06298828125
51770,56770.00,1097.95861816406
51771,56771.00,1071.6259765625
51772,56772.00,1047.30554199219
51773,56773.00,1026.56042480469
51774,56774.00,1011.33074951172
51775,56775.00,1002.95062255859
51776,56776.00,1001.64349365234
51777,56777.00,1006.68218994141
51778,56778.00,1017.03411865234
51779,56779.00,1032.07287597656
51780,56780.00,1051.92944335938
51781,56781.00,1077.28112792969
51782,56782.00,1108.71228027344
51783,56783.00,1146.01110839844
51784,56784.00,1187.78100585938
51785,56785.00,1231.59326171875
51786,56786.00,1274.66162109375
51787,56787.00,1314.77502441406
51788,56788.00,1351.07580566406
51789,56789.00,1384.32470703125
51790,56790.00,1416.54870605469
51791,56791.00,1450.25366210938
51792,56792.00,1487.53759765625
51793,56793.00,1529.41101074219
51794,56794.00,1575.49853515625
51795,56795.00,1624.13500976563
51796,56796.00,1672.73669433594
51797,56797.00,1718.24426269531
51798,56798.00,1757.4375
51799,56799.00,1787.03637695313
51800,56800.00,1803.68212890625
51801,56801.00,1804.04296875
51802,56802.00,1785.27319335938
51803,56803.00,1745.84130859375
51804,56804.00,1686.39038085938
51805,56805.00,1610.08422851563
51806,56806.00,1522.05346679688
51807,56807.00,1428.07019042969
51808,56808.00,1333.05053710938
51809,56809.00,1240.05712890625
51810,56810.00,1150.12573242188
51811,56811.00,1062.80932617188
51812,56812.00,977.088684082031
51813,56813.00,892.280151367188
51814,56814.00,808.676086425781
51815,56815.00,727.770751953125
51816,56816.00,652.035888671875
51817,56817.00,584.343811035156
51818,56818.00,527.278991699219
51819,56819.00,482.621368408203
51820,56820.00,451.165985107422
51821,56821.00,432.835113525391
51822,56822.00,426.906860351563
51823,56823.00,432.197052001953
51824,56824.00,447.149444580078
51825,56825.00,469.919799804688
51826,56826.00,498.601013183594
51827,56827.00,531.660461425781
51828,56828.00,568.4560546875
51829,56829.00,609.509155273438
51830,56830.00,656.252136230469
51831,56831.00,710.25927734375
51832,56832.00,772.329162597656
51833,56833.00,841.991516113281
51834,56834.00,917.9384765625
51835,56835.00,999.399353027344
51836,56836.00,1087.70092773438
51837,56837.00,1186.77978515625
51838,56838.00,1301.84606933594
51839,56839.00,1436.47497558594
51840,56840.00,1589.38891601563
51841,56841.00,1752.82470703125
51842,56842.00,1914.32775878906
51843,56843.00,2062.130859375
51844,56844.00,2191.14819335938
51845,56845.00,2305.09838867188
51846,56846.00,2412.87622070313
51847,56847.00,2521.654296875
51848,56848.00,2631.08129882813
51849,56849.00,2731.79956054688
51850,56850.00,2809.1552734375
51851,56851.00,2850.2744140625
51852,56852.00,2850.30981445313
51853,56853.00,2813.83154296875
51854,56854.00,2750.77880859375
51855,56855.00,2670.19702148438
51856,56856.00,2575.82104492188
51857,56857.00,2465.65478515625
51858,56858.00,2335.24047851563
51859,56859.00,2182.533203125
51860,56860.00,2011.47412109375
51861,56861.00,1832.07067871094
51862,56862.00,1657.08959960938
51863,56863.00,1497.74328613281
51864,56864.00,1360.96899414063
51865,56865.00,1249.24035644531
51866,56866.00,1162.1337890625
51867,56867.00,1098.29870605469
51868,56868.00,1056.84204101563
51869,56869.00,1037.77600097656
51870,56870.00,1041.69750976563
51871,56871.00,1069.12622070313
51872,56872.00,1119.94189453125
51873,56873.00,1193.27612304688
51874,56874.00,1288.07092285156
51875,56875.00,1404.22082519531
51876,56876.00,1543.78076171875
51877,56877.00,1711.48303222656
51878,56878.00,1914.08422851563
51879,56879.00,2158.73559570313
51880,56880.00,2451.16870117188
51881,56881.00,2794.703125
51882,56882.00,3190.79443359375
51883,56883.00,3641.05053710938
51884,56884.00,4149.69580078125
51885,56885.00,4725.07568359375
51886,56886.00,5379.38525390625
51887,56887.00,6126.853515625
51888,56888.00,6981.396484375
51889,56889.00,7954.7978515625
51890,56890.00,9055.9130859375
51891,56891.00,10290.3486328125
51892,56892.00,11658.97265625
51893,56893.00,13153.396484375
51894,56894.00,14748.2587890625
51895,56895.00,16393.958984375
51896,56896.00,18016.9609375
51897,56897.00,19533.716796875
51898,56898.00,20875.97265625
51899,56899.00,22014.197265625
51900,56900.00,22963.12890625
51901,56901.00,23764.07421875
51902,56902.00,24454.3984375
51903,56903.00,25042.216796875
51904,56904.00,25499.93359375
51905,56905.00,25779.23046875
51906,56906.00,25838.66796875
51907,56907.00,25667.705078125
51908,56908.00,25292.845703125
51909,56909.00,24762.939453125
51910,56910.00,24124.240234375
51911,56911.00,23401.361328125
51912,56912.00,22594.94921875
51913,56913.00,21695.205078125
51914,56914.00,20699.9765625
51915,56915.00,19623.59765625
51916,56916.00,18490.28515625
51917,56917.00,17318.755859375
51918,56918.00,16111.890625
51919,56919.00,14860.9921875
51920,56920.00,13562.2451171875
51921,56921.00,12232.8447265625
51922,56922.00,10913.98828125
51923,56923.00,9658.3876953125
51924,56924.00,8512.01953125
51925,56925.00,7502.15966796875
51926,56926.00,6636.23681640625
51927,56927.00,5907.65478515625
51928,56928.00,5302.3134765625
51929,56929.00,4802.2744140625
51930,56930.00,4386.8076171875
51931,56931.00,4033.03833007813
51932,56932.00,3718.16235351563
51933,56933.00,3423.4814453125
51934,56934.00,3138.53515625
51935,56935.00,2862.67211914063
51936,56936.00,2602.6328125
51937,56937.00,2367.38647460938
51938,56938.00,2163.1826171875
51939,56939.00,1991.11376953125
51940,56940.00,1847.55822753906
51941,56941.00,1726.48168945313
51942,56942.00,1622.23059082031
51943,56943.00,1531.62048339844
51944,56944.00,1454.54321289063
51945,56945.00,1393.025390625
51946,56946.00,1349.41418457031
51947,56947.00,1324.65869140625
51948,56948.00,1317.35693359375
51949,56949.00,1323.74987792969
51950,56950.00,1338.49279785156
51951,56951.00,1355.83154296875
51952,56952.00,1370.69018554688
51953,56953.00,1379.29162597656
51954,56954.00,1379.3115234375
51955,56955.00,1369.92602539063
51956,56956.00,1352.05810546875
51957,56957.00,1328.7158203125
51958,56958.00,1304.97473144531
51959,56959.00,1287.28833007813
51960,56960.00,1282.27270507813
51961,56961.00,1295.44006347656
51962,56962.00,1330.27844238281
51963,56963.00,1387.78564453125
51964,56964.00,1466.41162109375
51965,56965.00,1562.40246582031
51966,56966.00,1670.60852050781
51967,56967.00,1785.72326660156
51968,56968.00,1903.6474609375
51969,56969.00,2022.44372558594
51970,56970.00,2142.36352539063
51971,56971.00,2264.81811523438
51972,56972.00,2390.71752929688
51973,56973.00,2519.02587890625
51974,56974.00,2646.40795898438
51975,56975.00,2768.32788085938
51976,56976.00,2881.05981445313
51977,56977.00,2983.30249023438
51978,56978.00,3076.19921875
51979,56979.00,3161.67431640625
51980,56980.00,3240.28271484375
51981,56981.00,3310.20825195313
51982,56982.00,3368.30932617188
51983,56983.00,3412.71020507813
51984,56984.00,3445.25537109375
51985,56985.00,3472.06689453125
51986,56986.00,3501.61157226563
51987,56987.00,3541.19311523438
51988,56988.00,3593.53466796875
51989,56989.00,3654.87451171875
51990,56990.00,3715.34252929688
51991,56991.00,3761.6669921875
51992,56992.00,3781.44897460938
51993,56993.00,3767.39770507813
51994,56994.00,3719.66772460938
51995,56995.00,3645.3056640625
51996,56996.00,3555.35595703125
51997,56997.00,3461.32080078125
51998,56998.00,3372.630859375
51999,56999.00,3295.87963867188
52000,57000.00,3235.5048828125
52001,57001.00,3194.9736328125
52002,57002.00,3177.46215820313
52003,57003.00,3185.43627929688
52004,57004.00,3219.14794921875
52005,57005.00,3274.62646484375
52006,57006.00,3342.09375
52007,57007.00,3405.84985351563
52008,57008.00,3446.43774414063
52009,57009.00,3445.04370117188
52010,57010.00,3388.783203125
52011,57011.00,3274.61547851563
52012,57012.00,3110.04907226563
52013,57013.00,2910.43969726563
52014,57014.00,2694.30249023438
52015,57015.00,2478.64331054688
52016,57016.00,2275.81787109375
52017,57017.00,2092.47436523438
52018,57018.00,1930.32055664063
52019,57019.00,1787.98120117188
52020,57020.00,1663.03564453125
52021,57021.00,1553.43103027344
52022,57022.00,1457.82409667969
52023,57023.00,1374.97814941406
52024,57024.00,1302.83178710938
52025,57025.00,1238.00036621094
52026,57026.00,1176.19934082031
52027,57027.00,1113.55810546875
52028,57028.00,1048.20349121094
52029,57029.00,981.182678222656
52030,57030.00,916.099243164063
52031,57031.00,857.681701660156
52032,57032.00,810.168395996094
52033,57033.00,776.3154296875
52034,57034.00,757.252868652344
52035,57035.00,752.931884765625
52036,57036.00,762.795776367188
52037,57037.00,786.4189453125
52038,57038.00,823.972045898438
