Cycle=15_Fc=2-1_X	Cycle=15_Fc=2-1_Y	Cycle=16_Fc=2-1_X	Cycle=16_Fc=2-1_Y	Cycle=17_Fc=2-1_X	Cycle=17_Fc=2-1_Y	Cycle=18_Fc=2-1_X	Cycle=18_Fc=2-1_Y	Cycle=19_Fc=2-1_X	Cycle=19_Fc=2-1_Y	Cycle=20_Fc=2-1_X	Cycle=20_Fc=2-1_Y	Cycle=21_Fc=2-1_X	Cycle=21_Fc=2-1_Y	Cycle=22_Fc=2-1_X	Cycle=22_Fc=2-1_Y	Cycle=23_Fc=2-1_X	Cycle=23_Fc=2-1_Y	Cycle=24_Fc=2-1_X	Cycle=24_Fc=2-1_Y	Cycle=25_Fc=2-1_X	Cycle=25_Fc=2-1_Y	Cycle=26_Fc=2-1_X	Cycle=26_Fc=2-1_Y	Cycle=27_Fc=2-1_X	Cycle=27_Fc=2-1_Y	Cycle=28_Fc=2-1_X	Cycle=28_Fc=2-1_Y	Cycle=29_Fc=2-1_X	Cycle=29_Fc=2-1_Y	Cycle=30_Fc=2-1_X	Cycle=30_Fc=2-1_Y
1369,3	-22,9805	1369,3	-23,6516	1369,3	-24,498	1369,3	-24,2207	1369,3	-13,2441	1369,3	-19,7813	1369,3	-19,8125	1369,3	-18,8633	1369,3	-18,873	1369,3	-17,9133	1369,3	-17,0039	1369,3	-15,7734	1369,3	-14,8926	1369,3	-14,3516	1369,3	-12,7539	1369,3	-11,2441
1369,4	-22,9941	1369,4	-23,6512	1369,4	-24,493	1369,4	-24,2246	1369,4	-13,2625	1369,4	-19,7977	1369,4	-19,8172	1369,4	-18,868	1369,4	-18,8875	1369,4	-17,9266	1369,4	-17,0078	1369,4	-15,7781	1369,4	-14,8973	1369,4	-14,3563	1369,4	-12,7676	1369,4	-11,248
1369,5	-22,9785	1369,5	-23,6328	1369,5	-24,4824	1369,5	-24,2129	1369,5	-13,2539	1369,5	-19,7832	1369,5	-19,8066	1369,5	-18,8535	1369,5	-18,873	1369,5	-17,9082	1369,5	-17,002	1369,5	-15,7695	1369,5	-14,8926	1369,5	-14,3516	1369,5	-12,752	1369,5	-11,2422
1369,6	-22,9715	1369,6	-23,6141	1369,6	-24,4852	1369,6	-24,2059	1369,6	-13,2508	1369,6	-19,7899	1369,6	-19,8203	1369,6	-18,8543	1369,6	-18,866	1369,6	-17,8992	1369,6	-16,9988	1369,6	-15,7606	1369,6	-14,8895	1369,6	-14,3484	1369,6	-12,7488	1369,6	-11,2391
1369,7	-22,9582	1369,7	-23,6105	1369,7	-24,468	1369,7	-24,2031	1369,7	-13,2441	1369,7	-19,7824	1369,7	-19,8086	1369,7	-18,8625	1369,7	-18,8535	1369,7	-17,9023	1369,7	-17	1369,7	-15,7531	1369,7	-14,8828	1369,7	-14,3535	1369,7	-12,752	1369,7	-11,2383
1369,8	-22,9578	1369,8	-23,6258	1369,8	-24,4774	1369,8	-24,2195	1369,8	-13,2586	1369,8	-19,7918	1369,8	-19,8133	1369,8	-18,868	1369,8	-18,8641	1369,8	-17,9129	1369,8	-17,0047	1369,8	-15,7625	1369,8	-14,9031	1369,8	-14,3641	1369,8	-12,7625	1369,8	-11,243
1369,9	-22,9473	1369,9	-23,6133	1369,9	-24,4668	1369,9	-24,2101	1369,9	-13,252	1369,9	-19,7793	1369,9	-19,8105	1369,9	-18,8496	1369,9	-18,8508	1369,9	-17,9004	1369,9	-16,9922	1369,9	-15,7598	1369,9	-14,8898	1369,9	-14,3613	1369,9	-12,7578	1369,9	-11,2402
1370	-22,959	1370	-23,6094	1370	-24,4629	1370	-24,207	1370	-13,2578	1370	-19,791	1370	-19,8125	1370	-18,8613	1370	-18,8516	1370	-17,9133	1370	-16,9941	1370	-15,7715	1370	-14,8906	1370	-14,3633	1370	-12,7539	1370	-11,2375
1370,1	-22,9461	1370,1	-23,6121	1370,1	-24,4656	1370,1	-24,2078	1370,1	-13,2598	1370,1	-19,7879	1370,1	-19,8094	1370,1	-18,8582	1370,1	-18,8484	1370,1	-17,909	1370,1	-17	1370,1	-15,7684	1370,1	-14,8992	1370,1	-14,3652	1370,1	-12,75	1370,1	-11,243
1370,2	-22,9504	1370,2	-23,6047	1370,2	-24,4562	1370,2	-24,209	1370,2	-13,2539	1370,2	-19,7891	1370,2	-19,8105	1370,2	-18,8496	1370,2	-18,8496	1370,2	-17,9063	1370,2	-16,9902	1370,2	-15,7559	1370,2	-14,8906	1370,2	-14,3535	1370,2	-12,7539	1370,2	-11,2402
1370,3	-22,9305	1370,3	-23,5965	1370,3	-24,4344	1370,3	-24,2059	1370,3	-13,2586	1370,3	-19,7781	1370,3	-19,7988	1370,3	-18,8484	1370,3	-18,8387	1370,3	-17,8895	1370,3	-16,9852	1370,3	-15,7391	1370,3	-14,8895	1370,3	-14,3445	1370,3	-12,7449	1370,3	-11,2391
1370,4	-22,9258	1370,4	-23,5938	1370,4	-24,4297	1370,4	-24,1867	1370,4	-13,2539	1370,4	-19,7695	1370,4	-19,7891	1370,4	-18,8391	1370,4	-18,8301	1370,4	-17,8906	1370,4	-16,9707	1370,4	-15,7394	1370,4	-14,8809	1370,4	-14,3301	1370,4	-12,7344	1370,4	-11,2402
1370,5	-22,9082	1370,5	-23,5859	1370,5	-24,4277	1370,5	-24,1777	1370,5	-13,252	1370,5	-19,7609	1370,5	-19,7813	1370,5	-18,8301	1370,5	-18,832	1370,5	-17,8789	1370,5	-16,9629	1370,5	-15,7305	1370,5	-14,8789	1370,5	-14,3184	1370,5	-12,7285	1370,5	-11,2324
1370,6	-22,9121	1370,6	-23,5867	1370,6	-24,418	1370,6	-24,1824	1370,6	-13,2527	1370,6	-19,7606	1370,6	-19,7918	1370,6	-18,8309	1370,6	-18,8328	1370,6	-17,8738	1370,6	-16,9695	1370,6	-15,743	1370,6	-14,8777	1370,6	-14,3231	1370,6	-12,7332	1370,6	-11,2391
1370,7	-22,9199	1370,7	-23,591	1370,7	-24,418	1370,7	-24,1895	1370,7	-13,2539	1370,7	-19,7715	1370,7	-19,793	1370,7	-18,832	1370,7	-18,834	1370,7	-17,884	1370,7	-16,9641	1370,7	-15,7441	1370,7	-14,8945	1370,7	-14,3234	1370,7	-12,7344	1370,7	-11,2344
1370,8	-22,9149	1370,8	-23,5867	1370,8	-24,4129	1370,8	-24,1746	1370,8	-13,2488	1370,8	-19,7664	1370,8	-19,7879	1370,8	-18,8367	1370,8	-18,8281	1370,8	-17,8777	1370,8	-16,9637	1370,8	-15,7352	1370,8	-14,8887	1370,8	-14,3133	1370,8	-12,7391	1370,8	-11,2391
1370,9	-22,9199	1370,9	-23,5898	1370,9	-24,4082	1370,9	-24,1836	1370,9	-13,2578	1370,9	-19,7715	1370,9	-19,8027	1370,9	-18,8418	1370,9	-18,8418	1370,9	-17,8789	1370,9	-16,9629	1370,9	-15,7441	1370,9	-14,8926	1370,9	-14,3223	1370,9	-12,7441	1370,9	-11,2433
1371	-22,916	1371	-23,5945	1371	-24,4043	1371	-24,1797	1371	-13,2606	1371	-19,7684	1371	-19,7996	1371	-18,8504	1371	-18,8387	1371	-17,8797	1371	-16,9598	1371	-15,7363	1371	-14,8992	1371	-14,3192	1371	-12,75	1371	-11,2391
1371,1	-22,8887	1371,1	-23,5773	1371,1	-24,3887	1371,1	-24,168	1371,1	-13,2441	1371,1	-19,752	1371,1	-19,7824	1371,1	-18,834	1371,1	-18,8262	1371,1	-17,8633	1371,1	-16,9492	1371,1	-15,7227	1371,1	-14,8828	1371,1	-14,3125	1371,1	-12,7324	1371,1	-11,2324
1371,2	-22,8992	1371,2	-23,5867	1371,2	-24,3934	1371,2	-24,1727	1371,2	-13,2539	1371,2	-19,7723	1371,2	-19,7918	1371,2	-18,8438	1371,2	-18,8426	1371,2	-17,8738	1371,2	-16,9539	1371,2	-15,743	1371,2	-14,9031	1371,2	-14,3192	1371,2	-12,7527	1371,2	-11,243
1371,3	-22,9004	1371,3	-23,5781	1371,3	-24,4004	1371,3	-24,1797	1371,3	-13,2578	1371,3	-19,7726	1371,3	-19,8027	1371,3	-18,8496	1371,3	-18,8535	1371,3	-17,8848	1371,3	-16,9648	1371,3	-15,7441	1371,3	-14,9043	1371,3	-14,3137	1371,3	-12,7539	1371,3	-11,25
1371,4	-22,8887	1371,4	-23,5762	1371,4	-24,3887	1371,4	-24,168	1371,4	-13,252	1371,4	-19,7598	1371,4	-19,791	1371,4	-18,8359	1371,4	-18,8418	1371,4	-17,8683	1371,4	-16,9523	1371,4	-15,7324	1371,4	-14,8926	1371,4	-14,3105	1371,4	-12,752	1371,4	-11,2324
1371,5	-22,8848	1371,5	-23,5867	1371,5	-24,3984	1371,5	-24,1719	1371,5	-13,2723	1371,5	-19,7801	1371,5	-19,8016	1371,5	-18,8484	1371,5	-18,8641	1371,5	-17,8817	1371,5	-16,9617	1371,5	-15,743	1371,5	-14,9031	1371,5	-14,3211	1371,5	-12,7625	1371,5	-11,2527
1371,6	-22,8652	1371,6	-23,5773	1371,6	-24,3887	1371,6	-24,168	1371,6	-13,2676	1371,6	-19,7715	1371,6	-19,7969	1371,6	-18,834	1371,6	-18,8555	1371,6	-17,873	1371,6	-16,9629	1371,6	-15,7402	1371,6	-14,8898	1371,6	-14,3184	1371,6	-12,7539	1371,6	-11,2531
1371,7	-22,8582	1371,7	-23,5652	1371,7	-24,3875	1371,7	-24,1688	1371,7	-13,2723	1371,7	-19,7742	1371,7	-19,8016	1371,7	-18,8426	1371,7	-18,8535	1371,7	-17,8719	1371,7	-16,9617	1371,7	-15,7332	1371,7	-14,8817	1371,7	-14,3113	1371,7	-12,748	1371,7	-11,2508
1371,8	-22,8449	1371,8	-23,5664	1371,8	-24,3848	1371,8	-24,1699	1371,8	-13,2695	1371,8	-19,7871	1371,8	-19,8086	1371,8	-18,8398	1371,8	-18,8496	1371,8	-17,875	1371,8	-16,959	1371,8	-15,7394	1371,8	-14,875	1371,8	-14,3203	1371,8	-12,748	1371,8	-11,248
1371,9	-22,825	1371,9	-23,5477	1371,9	-24,3582	1371,9	-24,1453	1371,9	-13,2488	1371,9	-19,7664	1371,9	-19,7879	1371,9	-18,8192	1371,9	-18,825	1371,9	-17,8484	1371,9	-16,9539	1371,9	-15,7176	1371,9	-14,8582	1371,9	-14,2996	1371,9	-12,7274	1371,9	-11,2352
1372	-22,8164	1372	-23,5422	1372	-24,3586	1372	-24,1437	1372	-13,248	1372	-19,7617	1372	-19,7832	1372	-18,8137	1372	-18,8281	1372	-17,8477	1372	-16,9551	1372	-15,709	1372	-14,8535	1372	-14,2949	1372	-12,7344	1372	-11,2344
1372,1	-22,8058	1372,1	-23,543	1372,1	-24,3535	1372,1	-24,1445	1372,1	-13,2598	1372,1	-19,7578	1372,1	-19,7785	1372,1	-18,8086	1372,1	-18,8301	1372,1	-17,8566	1372,1	-16,9473	1372,1	-15,709	1372,1	-14,8594	1372,1	-14,3	1372,1	-12,7305	1372,1	-11,2305
1372,2	-22,7977	1372,2	-23,5359	1372,2	-24,3367	1372,2	-24,1375	1372,2	-13,2527	1372,2	-19,7547	1372,2	-19,7703	1372,2	-18,8055	1372,2	-18,8231	1372,2	-17,8426	1372,2	-16,9434	1372,2	-15,702	1372,2	-14,8477	1372,2	-14,2879	1372,2	-12,7332	1372,2	-11,2332
1372,3	-22,7988	1372,3	-23,5332	1372,3	-24,3359	1372,3	-24,1348	1372,3	-13,2539	1372,3	-19,7578	1372,3	-19,7773	1372,3	-18,8184	1372,3	-18,8301	1372,3	-17,8398	1372,3	-16,9395	1372,3	-15,709	1372,3	-14,8379	1372,3	-14,2891	1372,3	-12,7266	1372,3	-11,2297
1372,4	-22,7996	1372,4	-23,5176	1372,4	-24,334	1372,4	-24,1199	1372,4	-13,2539	1372,4	-19,7637	1372,4	-19,7723	1372,4	-18,8133	1372,4	-18,825	1372,4	-17,8406	1372,4	-16,9402	1372,4	-15,7039	1372,4	-14,8445	1372,4	-14,284	1372,4	-12,7148	1372,4	-11,2332
1372,5	-22,7793	1372,5	-23,5156	1372,5	-24,3281	1372,5	-24,1086	1372,5	-13,2461	1372,5	-19,752	1372,5	-19,7578	1372,5	-18,8027	1372,5	-18,8137	1372,5	-17,8242	1372,5	-16,9238	1372,5	-15,6926	1372,5	-14,834	1372,5	-14,2832	1372,5	-12,707	1372,5	-11,2227
1372,6	-22,7988	1372,6	-23,5262	1372,6	-24,3426	1372,6	-24,1219	1372,6	-13,2664	1372,6	-19,7625	1372,6	-19,7742	1372,6	-18,8133	1372,6	-18,8231	1372,6	-17,8348	1372,6	-16,9442	1372,6	-15,7117	1372,6	-14,8445	1372,6	-14,2977	1372,6	-12,7332	1372,6	-11,2391
1372,7	-22,7871	1372,7	-23,5254	1372,7	-24,3477	1372,7	-24,1172	1372,7	-13,2715	1372,7	-19,7715	1372,7	-19,7773	1372,7	-18,8262	1372,7	-18,8223	1372,7	-17,8438	1372,7	-16,9434	1372,7	-15,7109	1372,7	-14,8535	1372,7	-14,3086	1372,7	-12,7285	1372,7	-11,2324
1372,8	-22,7859	1372,8	-23,5125	1372,8	-24,3348	1372,8	-24,116	1372,8	-13,2684	1372,8	-19,7684	1372,8	-19,7754	1372,8	-18,825	1372,8	-18,8192	1372,8	-17,8398	1372,8	-16,95	1372,8	-15,7078	1372,8	-14,8504	1372,8	-14,3035	1372,8	-12,7293	1372,8	-11,2391
1372,9	-22,7871	1372,9	-23,5187	1372,9	-24,3293	1372,9	-24,1152	1372,9	-13,2773	1372,9	-19,7695	1372,9	-19,7676	1372,9	-18,8184	1372,9	-18,8242	1372,9	-17,834	1372,9	-16,9445	1372,9	-15,7148	1372,9	-14,8457	1372,9	-14,3098	1372,9	-12,7246	1372,9	-11,2344
1373	-22,759	1373	-23,502	1373	-24,3066	1373	-24,1086	1373	-13,2676	1373	-19,748	1373	-19,7676	1373	-18,8176	1373	-18,8086	1373	-17,8242	1373	-16,9277	1373	-15,6992	1373	-14,8391	1373	-14,2871	1373	-12,7188	1373	-11,2285
1373,1	-22,7645	1373,1	-23,4832	1373,1	-24,3035	1373,1	-24,0945	1373,1	-13,2586	1373,1	-19,743	1373,1	-19,7547	1373,1	-18,8074	1373,1	-18,7996	1373,1	-17,8094	1373,1	-16,9246	1373,1	-15,7	1373,1	-14,8289	1373,1	-14,2781	1373,1	-12,7098	1373,1	-11,2188
1373,2	-22,7461	1373,2	-23,4785	1373,2	-24,2891	1373,2	-24,0898	1373,2	-13,2539	1373,2	-19,7433	1373,2	-19,7441	1373,2	-18,8125	1373,2	-18,7949	1373,2	-17,8008	1373,2	-16,9141	1373,2	-15,6953	1373,2	-14,8242	1373,2	-14,2832	1373,2	-12,7004	1373,2	-11,2188
1373,3	-22,7391	1373,3	-23,4727	1373,3	-24,284	1373,3	-24,0848	1373,3	-13,2488	1373,3	-19,7469	1373,3	-19,7391	1373,3	-18,8074	1373,3	-18,7938	1373,3	-17,7899	1373,3	-16,9051	1373,3	-15,6895	1373,3	-14,8289	1373,3	-14,2742	1373,3	-12,6981	1373,3	-11,2078
1373,4	-22,718	1373,4	-23,4492	1373,4	-24,2668	1373,4	-24,0664	1373,4	-13,2266	1373,4	-19,7207	1373,4	-19,7266	1373,4	-18,7852	1373,4	-18,7871	1373,4	-17,7813	1373,4	-16,8867	1373,4	-15,6758	1373,4	-14,8066	1373,4	-14,2559	1373,4	-12,6758	1373,4	-11,1973
1373,5	-22,7109	1373,5	-23,4453	1373,5	-24,2578	1373,5	-24,0578	1373,5	-13,2266	1373,5	-19,7109	1373,5	-19,7227	1373,5	-18,791	1373,5	-18,7824	1373,5	-17,7785	1373,5	-16,8828	1373,5	-15,6719	1373,5	-14,8027	1373,5	-14,2512	1373,5	-12,6719	1373,5	-11,2031
1373,6	-22,7215	1373,6	-23,452	1373,6	-24,2645	1373,6	-24,0633	1373,6	-13,2391	1373,6	-19,7176	1373,6	-19,7285	1373,6	-18,7938	1373,6	-18,7879	1373,6	-17,7879	1373,6	-16,8887	1373,6	-15,6883	1373,6	-14,8152	1373,6	-14,2527	1373,6	-12,6883	1373,6	-11,2059
1373,7	-22,7109	1373,7	-23,4484	1373,7	-24,2598	1373,7	-24,0586	1373,7	-13,2383	1373,7	-19,7129	1373,7	-19,7227	1373,7	-18,7824	1373,7	-18,7832	1373,7	-17,7832	1373,7	-16,8828	1373,7	-15,6836	1373,7	-14,8086	1373,7	-14,2539	1373,7	-12,6836	1373,7	-11,2043
1373,8	-22,6953	1373,8	-23,4227	1373,8	-24,2344	1373,8	-24,0379	1373,8	-13,2285	1373,8	-19,7117	1373,8	-19,7039	1373,8	-18,7703	1373,8	-18,7684	1373,8	-17,7684	1373,8	-16,8777	1373,8	-15,6688	1373,8	-14,8086	1373,8	-14,2391	1373,8	-12,6785	1373,8	-11,1981
1373,9	-22,6992	1373,9	-23,4277	1373,9	-24,2383	1373,9	-24,0508	1373,9	-13,2324	1373,9	-19,7227	1373,9	-19,7129	1373,9	-18,7813	1373,9	-18,7832	1373,9	-17,7832	1373,9	-16,8945	1373,9	-15,6836	1373,9	-14,8086	1373,9	-14,2539	1373,9	-12,6836	1373,9	-11,2031
1374	-22,6816	1374	-23,418	1374	-24,2246	1374	-24,0266	1374	-13,2324	1374	-19,7082	1374	-19,6992	1374	-18,7637	1374	-18,7695	1374	-17,7656	1374	-16,877	1374	-15,6699	1374	-14,7988	1374	-14,2402	1374	-12,6652	1374	-11,1992
1374,1	-22,6902	1374,1	-23,4344	1374,1	-24,2254	1374,1	-24,0359	1374,1	-13,2391	1374,1	-19,7176	1374,1	-19,7098	1374,1	-18,7801	1374,1	-18,7899	1374,1	-17,7695	1374,1	-16,8817	1374,1	-15,6902	1374,1	-14,8055	1374,1	-14,2469	1374,1	-12,6824	1374,1	-11,2098
1374,2	-22,6711	1374,2	-23,423	1374,2	-24,209	1374,2	-24,0195	1374,2	-13,2188	1374,2	-19,707	1374,2	-19,6855	1374,2	-18,7598	1374,2	-18,7695	1374,2	-17,748	1374,2	-16,8613	1374,2	-15,6691	1374,2	-14,7891	1374,2	-14,2344	1374,2	-12,6641	1374,2	-11,1895
1374,3	-22,659	1374,3	-23,4129	1374,3	-24,209	1374,3	-24,0203	1374,3	-13,2274	1374,3	-19,702	1374,3	-19,6836	1374,3	-18,7508	1374,3	-18,7637	1374,3	-17,7527	1374,3	-16,8652	1374,3	-15,6629	1374,3	-14,784	1374,3	-14,2305	1374,3	-12,6531	1374,3	-11,1942
1374,4	-22,668	1374,4	-23,416	1374,4	-24,2168	1374,4	-24,0285	1374,4	-13,2461	1374,4	-19,7109	1374,4	-19,6914	1374,4	-18,7539	1374,4	-18,7715	1374,4	-17,7617	1374,4	-16,877	1374,4	-15,6816	1374,4	-14,8019	1374,4	-14,2383	1374,4	-12,6738	1374,4	-11,2129
1374,5	-22,666	1374,5	-23,4207	1374,5	-24,2195	1374,5	-24,0184	1374,5	-13,2527	1374,5	-19,7117	1374,5	-19,6922	1374,5	-18,7637	1374,5	-18,7723	1374,5	-17,7625	1374,5	-16,8836	1374,5	-15,6824	1374,5	-14,7977	1374,5	-14,2332	1374,5	-12,6746	1374,5	-11,2129
1374,6	-22,6563	1374,6	-23,4211	1374,6	-24,207	1374,6	-24,0156	1374,6	-13,25	1374,6	-19,7227	1374,6	-19,6895	1374,6	-18,7637	1374,6	-18,7793	1374,6	-17,7656	1374,6	-16,877	1374,6	-15,6797	1374,6	-14,8008	1374,6	-14,2305	1374,6	-12,6719	1374,6	-11,2188
1374,7	-22,6543	1374,7	-23,4023	1374,7	-24,209	1374,7	-24,0137	1374,7	-13,252	1374,7	-19,7266	1374,7	-19,6875	1374,7	-18,7734	1374,7	-18,7773	1374,7	-17,7578	1374,7	-16,8789	1374,7	-15,6875	1374,7	-14,7988	1374,7	-14,2383	1374,7	-12,6691	1374,7	-11,2129
1374,8	-22,6453	1374,8	-23,4012	1374,8	-24,209	1374,8	-23,998	1374,8	-13,2527	1374,8	-19,7215	1374,8	-19,6824	1374,8	-18,7625	1374,8	-18,7723	1374,8	-17,7527	1374,8	-16,8738	1374,8	-15,6824	1374,8	-14,8035	1374,8	-14,2332	1374,8	-12,6727	1374,8	-11,2137
1374,9	-22,6398	1374,9	-23,3937	1374,9	-24,209	1374,9	-23,998	1374,9	-13,2539	1374,9	-19,7227	1374,9	-19,6836	1374,9	-18,7637	1374,9	-18,7871	1374,9	-17,7648	1374,9	-16,8848	1374,9	-15,6836	1374,9	-14,8047	1374,9	-14,2336	1374,9	-12,6738	1374,9	-11,2109
1375	-22,6492	1375	-23,4012	1375	-24,2195	1375	-24,0086	1375	-13,2684	1375	-19,7422	1375	-19,6942	1375	-18,7742	1375	-18,8035	1375	-17,7742	1375	-16,8953	1375	-15,6934	1375	-14,825	1375	-14,243	1375	-12,6902	1375	-11,2156
1375,1	-22,6445	1375,1	-23,4102	1375,1	-24,2188	1375,1	-23,9941	1375,1	-13,2726	1375,1	-19,7402	1375,1	-19,6926	1375,1	-18,7793	1375,1	-18,798	1375,1	-17,7734	1375,1	-16,8937	1375,1	-15,7031	1375,1	-14,8195	1375,1	-14,2422	1375,1	-12,6836	1375,1	-11,2246
1375,2	-22,6465	1375,2	-23,4168	1375,2	-24,209	1375,2	-23,9949	1375,2	-13,2762	1375,2	-19,741	1375,2	-19,6981	1375,2	-18,7734	1375,2	-18,8074	1375,2	-17,784	1375,2	-16,8973	1375,2	-15,7039	1375,2	-14,8133	1375,2	-14,2527	1375,2	-12,6844	1375,2	-11,2246
1375,3	-22,6309	1375,3	-23,4121	1375,3	-24,2031	1375,3	-23,9953	1375,3	-13,2676	1375,3	-19,7363	1375,3	-19,6875	1375,3	-18,7676	1375,3	-18,8086	1375,3	-17,7793	1375,3	-16,9082	1375,3	-15,709	1375,3	-14,8145	1375,3	-14,248	1375,3	-12,6895	1375,3	-11,2285
1375,4	-22,616	1375,4	-23,3973	1375,4	-24,1981	1375,4	-23,9793	1375,4	-13,2625	1375,4	-19,7352	1375,4	-19,6824	1375,4	-18,7723	1375,4	-18,7996	1375,4	-17,7742	1375,4	-16,9031	1375,4	-15,7039	1375,4	-14,8035	1375,4	-14,2469	1375,4	-12,6844	1375,4	-11,2195
1375,5	-22,6066	1375,5	-23,4016	1375,5	-24,1992	1375,5	-23,9844	1375,5	-13,2773	1375,5	-19,7539	1375,5	-19,6836	1375,5	-18,7734	1375,5	-18,8086	1375,5	-17,7754	1375,5	-16,9043	1375,5	-15,7051	1375,5	-14,8145	1375,5	-14,2598	1375,5	-12,6945	1375,5	-11,2188
1375,6	-22,6074	1375,6	-23,4141	1375,6	-24,218	1375,6	-23,998	1375,6	-13,2813	1375,6	-19,7578	1375,6	-19,6914	1375,6	-18,791	1375,6	-18,8223	1375,6	-17,793	1375,6	-16,9219	1375,6	-15,7227	1375,6	-14,8223	1375,6	-14,2617	1375,6	-12,6973	1375,6	-11,2383
1375,7	-22,6043	1375,7	-23,4012	1375,7	-24,2137	1375,7	-23,9941	1375,7	-13,282	1375,7	-19,7488	1375,7	-19,6981	1375,7	-18,7879	1375,7	-18,8152	1375,7	-17,7891	1375,7	-16,9188	1375,7	-15,7195	1375,7	-14,8289	1375,7	-14,2676	1375,7	-12,6883	1375,7	-11,2293
1375,8	-22,6016	1375,8	-23,3945	1375,8	-24,2051	1375,8	-23,9746	1375,8	-13,2891	1375,8	-19,7441	1375,8	-19,6887	1375,8	-18,7891	1375,8	-18,8008	1375,8	-17,7793	1375,8	-16,9102	1375,8	-15,7101	1375,8	-14,8195	1375,8	-14,2578	1375,8	-12,6895	1375,8	-11,2305
1375,9	-22,6074	1375,9	-23,3934	1375,9	-24,2098	1375,9	-23,9891	1375,9	-13,2938	1375,9	-19,7539	1375,9	-19,6922	1375,9	-18,7938	1375,9	-18,8152	1375,9	-17,7938	1375,9	-16,9246	1375,9	-15,7234	1375,9	-14,8328	1375,9	-14,2684	1375,9	-12,6981	1375,9	-11,2344
1376	-22,5996	1376	-23,3976	1376	-24,2082	1376	-23,9883	1376	-13,2871	1376	-19,752	1376	-19,7012	1376	-18,7922	1376	-18,8137	1376	-17,793	1376	-16,9238	1376	-15,7227	1376	-14,8281	1376	-14,2617	1376	-12,7129	1376	-11,2422
1376,1	-22,6102	1376,1	-23,407	1376,1	-24,2078	1376,1	-24,0047	1376,1	-13,3074	1376,1	-19,7625	1376,1	-19,7117	1376,1	-18,8113	1376,1	-18,8231	1376,1	-17,7996	1376,1	-16,9336	1376,1	-15,7332	1376,1	-14,8465	1376,1	-14,284	1376,1	-12,7195	1376,1	-11,2527
1376,2	-22,5988	1376,2	-23,4004	1376,2	-24,2012	1376,2	-24,0031	1376,2	-13,3066	1376,2	-19,7559	1376,2	-19,7051	1376,2	-18,8047	1376,2	-18,8164	1376,2	-17,8008	1376,2	-16,9355	1376,2	-15,7266	1376,2	-14,8457	1376,2	-14,2773	1376,2	-12,7109	1376,2	-11,2559
1376,3	-22,6004	1376,3	-23,4031	1376,3	-24,2039	1376,3	-24,0047	1376,3	-13,3094	1376,3	-19,7684	1376,3	-19,7078	1376,3	-18,8074	1376,3	-18,8192	1376,3	-17,8094	1376,3	-16,9383	1376,3	-15,7293	1376,3	-14,8484	1376,3	-14,2899	1376,3	-12,7285	1376,3	-11,2586
1376,4	-22,582	1376,4	-23,3976	1376,4	-24,1848	1376,4	-24	1376,4	-13,3047	1376,4	-19,7598	1376,4	-19,6953	1376,4	-18,8105	1376,4	-18,8203	1376,4	-17,7961	1376,4	-16,9297	1376,4	-15,7305	1376,4	-14,8398	1376,4	-14,2813	1376,4	-12,7188	1376,4	-11,2559
1376,5	-22,5734	1376,5	-23,3906	1376,5	-24,1875	1376,5	-24,0039	1376,5	-13,3117	1376,5	-19,7617	1376,5	-19,6914	1376,5	-18,8086	1376,5	-18,8223	1376,5	-17,7949	1376,5	-16,9277	1376,5	-15,7324	1376,5	-14,8488	1376,5	-14,2824	1376,5	-12,7324	1376,5	-11,252
1376,6	-22,5789	1376,6	-23,3817	1376,6	-24,1844	1376,6	-23,9988	1376,6	-13,3113	1376,6	-19,7586	1376,6	-19,7039	1376,6	-18,8133	1376,6	-18,8192	1376,6	-17,7938	1376,6	-16,9188	1376,6	-15,7293	1376,6	-14,8387	1376,6	-14,2781	1376,6	-12,7293	1376,6	-11,2578
1376,7	-22,5723	1376,7	-23,377	1376,7	-24,1719	1376,7	-23,9953	1376,7	-13,3086	1376,7	-19,7492	1376,7	-19,7004	1376,7	-18,8105	1376,7	-18,8105	1376,7	-17,793	1376,7	-16,9199	1376,7	-15,7246	1376,7	-14,834	1376,7	-14,2793	1376,7	-12,7266	1376,7	-11,248
1376,8	-22,5594	1376,8	-23,366	1376,8	-24,1629	1376,8	-23,9734	1376,8	-13,3055	1376,8	-19,7508	1376,8	-19,6922	1376,8	-18,8133	1376,8	-18,8125	1376,8	-17,7918	1376,8	-16,9168	1376,8	-15,7324	1376,8	-14,8387	1376,8	-14,2684	1376,8	-12,7137	1376,8	-11,241
1376,9	-22,5558	1376,9	-23,3683	1376,9	-24,1691	1376,9	-23,9805	1376,9	-13,3125	1376,9	-19,752	1376,9	-19,6934	1376,9	-18,8098	1376,9	-18,8125	1376,9	-17,793	1376,9	-16,9348	1376,9	-15,7285	1376,9	-14,834	1376,9	-14,2637	1376,9	-12,7148	1376,9	-11,2422
1377	-22,5496	1377	-23,368	1377	-24,1688	1377	-23,9754	1377	-13,3133	1377	-19,7527	1377	-19,6942	1377	-18,8035	1377	-18,8133	1377	-17,7938	1377	-16,9344	1377	-15,7274	1377	-14,8445	1377	-14,2606	1377	-12,7148	1377	-11,2508
