Cycle: 18  gp33 Y4F  98 nM_X	Cycle: 18  gp33 Y4F  98 nM_Y	Cycle: 19  gp33 Y4F  195 nM_X	Cycle: 19  gp33 Y4F  195 nM_Y	Cycle: 20  gp33 Y4F  390 nM_X	Cycle: 20  gp33 Y4F  390 nM_Y	Cycle: 21  gp33 Y4F  390 nM_X	Cycle: 21  gp33 Y4F  390 nM_Y	Cycle: 22  gp33 Y4F  780 nM_X	Cycle: 22  gp33 Y4F  780 nM_Y	Cycle: 23  gp33 Y4F  1560 nM_X	Cycle: 23  gp33 Y4F  1560 nM_Y	Cycle: 24  gp33 Y4F  3125 nM_X	Cycle: 24  gp33 Y4F  3125 nM_Y	Cycle: 25  gp33 Y4F  3125 nM_X	Cycle: 25  gp33 Y4F  3125 nM_Y	Cycle: 26  gp33 Y4F  6250 nM_X	Cycle: 26  gp33 Y4F  6250 nM_Y	Cycle: 27  gp33 Y4F  12500 nM_X	Cycle: 27  gp33 Y4F  12500 nM_Y	Cycle: 28  gp33 Y4F  25000 nM_X	Cycle: 28  gp33 Y4F  25000 nM_Y	Cycle: 29  gp33 Y4F  25000 nM_X	Cycle: 29  gp33 Y4F  25000 nM_Y	Cycle: 30  gp33 Y4F  50000 nM_X	Cycle: 30  gp33 Y4F  50000 nM_Y	Cycle: 31  gp33 Y4F  100000 nM_X	Cycle: 31  gp33 Y4F  100000 nM_Y
-53,7599	0,292587	-53,66	0,277206	-53,7599	0,130325	-53,66	0,0836639	-53,7599	0,0399017	-53,66	0,0413666	-53,66	-0,0274506	-53,66	0,0453949	-53,66	-0,0927582	-53,66	-0,0873871	-53,7599	-0,197617	-53,66	-0,144699	-53,7599	-0,32872	-53,7599	-0,321548
-53,66	0,310745	-53,56	0,28519	-53,66	0,125839	-53,56	0,0986667	-53,66	0,0752716	-53,56	0,0446506	-53,56	-8,54158e-3	-53,56	0,0467257	-53,56	-0,083981	-53,56	-0,115719	-53,66	-0,190384	-53,56	-0,149594	-53,66	-0,327347	-53,66	-0,319016
-53,5599	0,317581	-53,46	0,320925	-53,5599	0,138535	-53,46	0,12233	-53,5599	0,0852203	-53,46	0,0565948	-53,46	9,24921e-3	-53,46	0,0391388	-53,46	-0,0912018	-53,46	-0,115128	-53,5599	-0,19136	-53,46	-0,150955	-53,5599	-0,330276	-53,5599	-0,316086
-53,46	0,350204	-53,36	0,31489	-53,46	0,146927	-53,36	0,120554	-53,46	0,115097	-53,36	0,0575655	-53,36	0,0121858	-53,36	0,0354097	-53,36	-0,112875	-53,36	-0,101645	-53,46	-0,176315	-53,36	-0,149191	-53,46	-0,307419	-53,46	-0,290115
-53,36	0,3668	-53,26	0,300831	-53,3599	0,144791	-53,2599	0,0916595	-53,36	0,120767	-53,26	0,0505257	-53,26	-0,0116386	-53,26	0,0240974	-53,2599	-0,128891	-53,2599	-0,094223	-53,36	-0,191763	-53,26	-0,174969	-53,36	-0,277151	-53,36	-0,296164
-53,2599	0,364456	-53,16	0,33403	-53,2599	0,124863	-53,16	0,105331	-53,2599	0,124283	-53,16	0,0630341	-53,16	-7,17163e-4	-53,16	0,0319061	-53,16	-0,125778	-53,16	-0,0805511	-53,2599	-0,193314	-53,16	-0,164047	-53,2599	-0,293961	-53,2599	-0,290695
-53,16	0,389053	-53,06	0,315077	-53,16	0,126816	-53,06	0,122328	-53,16	0,132095	-53,06	0,0819833	-53,06	-0,0161307	-53,06	0,0313241	-53,06	-0,107989	-53,06	-0,094805	-53,16	-0,177689	-53,06	-0,148211	-53,16	-0,279495	-53,16	-0,282883
-53,0599	0,410751	-52,96	0,298882	-53,0599	0,145767	-52,96	0,115097	-53,0599	0,151047	-52,96	0,0552216	-52,96	-0,0233531	-52,96	0,0350189	-52,96	-0,097641	-52,96	-0,102036	-53,0599	-0,170456	-52,96	-0,155441	-53,0599	-0,258591	-53,0599	-0,27449
-52,96	0,411331	-52,86	0,273494	-52,96	0,152206	-52,86	0,0916698	-52,96	0,14772	-52,86	0,032954	-52,86	-0,0331166	-52,86	0,0182445	-52,86	-0,107396	-52,86	-0,134069	-52,96	-0,183548	-52,86	-0,190587	-52,96	-0,275589	-52,96	-0,300461
-52,86	0,407435	-52,76	0,292037	-52,8599	0,144391	-52,7599	0,11998	-52,86	0,126246	-52,76	0,0366662	-52,76	-0,0262916	-52,76	0,0270226	-52,7599	-0,0868988	-52,7599	-0,134262	-52,86	-0,19135	-52,76	-0,179856	-52,86	-0,310735	-52,86	-0,300451
-52,7599	0,402542	-52,66	0,298294	-52,7599	0,132858	-52,66	0,12233	-52,7599	0,131119	-52,66	0,0175323	-52,66	-0,0317535	-52,66	0,0137482	-52,66	-0,0884552	-52,66	-0,139725	-52,7599	-0,185318	-52,66	-0,169693	-52,7599	-0,307816	-52,7599	-0,283859
-52,66	0,404892	-52,56	0,316457	-52,66	0,126236	-52,56	0,115102	-52,66	0,139328	-52,56	0,0142105	-52,56	-3,82543e-3	-52,56	0,0104263	-52,56	-0,0781052	-52,56	-0,150859	-52,66	-0,19194	-52,56	-0,174968	-52,66	-0,291794	-52,66	-0,293228
-52,5599	0,405472	-52,46	0,296553	-52,5599	0,109238	-52,46	0,0932312	-52,5599	0,121536	-52,46	7,96509e-3	-52,46	-0,0276356	-52,46	-0,0173035	-52,46	-0,0949097	-52,46	-0,139526	-52,5599	-0,188644	-52,46	-0,192932	-52,5599	-0,275589	-52,5599	-0,298508
-52,46	0,401184	-52,36	0,291462	-52,46	0,0951843	-52,36	0,0834546	-52,46	0,0926514	-52,36	0,0165601	-52,36	-0,0120349	-52,36	-0,0153613	-52,36	-0,0796618	-52,36	-0,140697	-52,46	-0,196442	-52,36	-0,190197	-52,46	-0,293549	-52,46	-0,31842
-52,36	0,401173	-52,26	0,307278	-52,3599	0,102587	-52,2599	0,0883484	-52,36	0,0856214	-52,26	0,026516	-52,26	-0,0325356	-52,26	-7,05719e-4	-52,2599	-0,0384521	-52,2599	-0,128784	-52,36	-0,200725	-52,26	-0,190006	-52,36	-0,311138	-52,36	-0,305919
-52,2599	0,395111	-52,16	0,307663	-52,2599	0,131317	-52,16	0,0926361	-52,2599	0,0819092	-52,16	0,0132294	-52,16	-0,0204315	-52,16	-4,22668e-3	-52,16	-0,0380707	-52,16	-0,155746	-52,2599	-0,173187	-52,16	-0,205246	-52,2599	-0,303528	-52,2599	-0,278381
-52,16	0,402542	-52,06	0,30377	-52,16	0,143417	-52,06	0,0653055	-52,16	0,0705719	-52,06	-4,29392e-4	-52,06	-0,0223715	-52,06	-0,0217917	-52,06	-0,0439169	-52,06	-0,161593	-52,16	-0,166946	-52,06	-0,214998	-52,16	-0,305862	-52,16	-0,287766
-52,0599	0,370499	-51,96	0,302788	-52,0599	0,141464	-51,96	0,068222	-52,0599	0,0705719	-51,96	-3,37219e-3	-51,96	-0,0292127	-51,96	-0,0208282	-51,96	-0,0722504	-51,96	-0,150864	-52,0599	-0,174759	-51,96	-0,223801	-52,0599	-0,317581	-52,0599	-0,295578
-51,96	0,361313	-51,86	0,3022	-51,96	0,119003	-51,86	0,055923	-51,96	0,0539703	-51,86	0,0155787	-51,86	-0,0102696	-51,86	-0,0253148	-51,86	-0,0747838	-51,86	-0,128006	-51,96	-0,181595	-51,86	-0,206803	-51,96	-0,33107	-51,96	-0,304367
-51,86	0,381454	-51,76	0,303764	-51,8599	0,0961437	-51,7599	0,0516205	-51,86	0,0494838	-51,76	7,37739e-3	-51,76	-0,0216143	-51,76	-0,0393755	-51,7599	-0,0888519	-51,7599	-0,134262	-51,86	-0,180222	-51,76	-0,209145	-51,86	-0,330094	-51,86	-0,304947
-51,7599	0,36348	-51,66	0,288727	-51,7599	0,0809174	-51,66	0,0404968	-51,7599	0,0705719	-51,66	-3,75366e-3	-51,66	0,0114136	-51,66	-0,056366	-51,66	-0,0765381	-51,66	-0,11142	-51,7599	-0,184525	-51,66	-0,194885	-51,7599	-0,315628	-51,7599	-0,30925
-51,66	0,364075	-51,56	0,297897	-51,66	0,110809	-51,56	0,0457604	-51,66	0,0809326	-51,56	0,019088	-51,56	0,0166771	-51,56	-0,045243	-51,56	-0,047837	-51,56	-0,0940406	-51,66	-0,181213	-51,56	-0,197434	-51,66	-0,31778	-51,66	-0,306702
-51,5599	0,373245	-51,46	0,289105	-51,5599	0,116074	-51,46	0,0506439	-51,5599	0,109634	-51,46	0,0337372	-51,46	0,0410888	-51,46	-0,0266876	-51,46	-0,0410004	-51,46	-0,0903168	-51,5599	-0,163834	-51,46	-0,183578	-51,5599	-0,327347	-51,5599	-0,285812
-51,46	0,387894	-51,36	0,293015	-51,46	0,130722	-51,36	0,0545506	-51,46	0,130142	-51,36	0,0337377	-51,36	0,0430455	-51,36	-0,0188746	-51,36	-0,0507655	-51,36	-0,0825038	-51,46	-0,150345	-51,36	-0,200363	-51,46	-0,317795	-51,46	-0,251633
-51,36	0,387894	-51,26	0,283258	-51,3599	0,132673	-51,2599	0,0643158	-51,36	0,141861	-51,26	0,0317936	-51,26	0,0508671	-51,26	-0,024725	-51,2599	-0,0624847	-51,2599	-0,0844574	-51,36	-0,139816	-51,26	-0,195684	-51,36	-0,29396	-51,36	-0,24382
-51,2599	0,387894	-51,16	0,266647	-51,2599	0,113144	-51,16	0,0574799	-51,2599	0,126236	-51,16	0,0405731	-51,16	0,0506439	-51,16	-0,0327606	-51,16	-0,0829926	-51,16	-0,0807648	-51,2599	-0,130814	-51,16	-0,187668	-51,2599	-0,29631	-51,2599	-0,24968
-51,16	0,36348	-51,06	0,274248	-51,16	0,100449	-51,06	0,0662706	-51,16	0,121353	-51,06	0,0474107	-51,06	0,0344408	-51,06	-0,0286391	-51,06	-0,0773451	-51,06	-0,0668776	-51,16	-0,129837	-51,06	-0,153486	-51,16	-0,296097	-51,16	-0,257706
-51,0599	0,354691	-50,96	0,273664	-51,0599	0,0858002	-50,96	0,0633392	-51,0599	0,126236	-50,96	0,0647736	-50,96	0,0244884	-50,96	-6,17981e-3	-50,96	-0,0576019	-50,96	-0,0600433	-51,0599	-0,13472	-50,96	-0,154465	-51,0599	-0,290054	-51,0599	-0,24382
-50,96	0,381058	-50,86	0,278384	-50,96	0,0848236	-50,86	0,0750759	-50,96	0,160416	-50,86	0,0679348	-50,86	0,0369899	-50,86	-6,16193e-3	-50,86	-0,057584	-50,86	-0,0549595	-50,96	-0,13179	-50,86	-0,144681	-50,96	-0,293381	-50,96	-0,233078
-50,86	0,33536	-50,76	0,23931	-50,8599	0,0828741	-50,7599	0,0527802	-50,86	0,154574	-50,76	0,0339262	-50,76	2,21848e-3	-50,76	-0,0382173	-50,7599	-0,0536957	-50,7599	-0,109665	-50,86	-0,12396	-50,76	-0,176737	-50,86	-0,29022	-50,86	-0,219388
-50,7599	0,265823	-50,66	0,227402	-50,7599	0,0867767	-50,66	0,029953	-50,7599	0,110794	-50,66	0,0384369	-50,66	-0,0370331	-50,66	-0,0493317	-50,66	-0,0488129	-50,66	-0,142258	-50,7599	-0,116165	-50,66	-0,172226	-50,7599	-0,310562	-50,7599	-0,235825
-50,66	0,267593	-50,56	0,236367	-50,66	0,0787811	-50,56	0,0389185	-50,66	0,0938263	-50,56	0,0806055	-50,56	-0,056571	-50,56	-0,0450659	-50,56	-0,0703039	-50,56	-0,15087	-50,66	-0,107376	-50,56	-0,173026	-50,66	-0,351761	-50,66	-0,24498
-50,5599	0,279678	-50,46	0,197496	-50,5599	0,0721283	-50,46	0,0399017	-50,5599	0,0813141	-50,46	0,0640106	-50,46	-0,0751171	-50,46	-0,0940704	-50,46	-0,0751801	-50,46	-0,169418	-50,5599	-0,105423	-50,46	-0,168137	-50,5599	-0,336136	-50,5599	-0,220383
-50,46	0,231827	-50,36	0,164115	-50,46	0,0633392	-50,36	-0,0126431	-50,46	0,0686188	-50,36	0,0513217	-50,36	-0,137429	-50,36	-0,142709	-50,36	-0,0937283	-50,36	-0,202432	-50,46	-0,0946808	-50,36	-0,214822	-50,46	-0,341019	-50,46	-0,25145
-50,36	0,171103	-50,26	0,100994	-50,3599	0,0322711	-50,2599	-0,0120697	-50,36	0,0715549	-50,26	0,058147	-50,26	-0,213429	-50,26	-0,181965	-50,2599	-0,0654144	-50,2599	-0,296005	-50,36	-0,10151	-50,26	-0,2365	-50,36	-0,371286	-50,36	-0,312967
-50,2599	0,186508	-50,16	0,0127411	-50,2599	-0,0390167	-50,16	8,39233e-4	-50,2599	0,0764313	-50,16	0,0503387	-50,16	-0,281387	-50,16	-0,201492	-50,16	-0,0595551	-50,16	-0,390121	-50,2599	-0,0946808	-50,16	-0,228683	-50,2599	-0,362503	-50,2599	-0,3405
-50,16	0,173233	-50,06	0,138907	-50,16	-0,146439	-50,06	0,0242827	-50,16	0,0822906	-50,06	0,0288603	-50,06	-0,119669	-50,06	-0,190958	-50,06	-0,0497835	-50,06	-0,236612	-50,16	-0,0868683	-50,06	-0,220865	-50,16	-0,368362	-50,16	-0,369797
-50,0599	0,222458	-49,96	0,328173	-50,0599	-0,0925446	-49,96	0,095932	-50,0599	0,0842438	-49,96	0,0259247	-49,96	0,077013	-49,96	-0,115768	-49,96	-0,0605316	-49,96	0,017868	-50,0599	-0,0966339	-49,96	-0,148026	-50,0599	-0,382828	-50,0599	-0,365891
-49,96	0,332016	-49,86	0,320369	-49,96	0,0963287	-49,86	0,201045	-49,96	0,0988922	-49,86	0,0142164	-49,86	0,111415	-49,86	-0,0317736	-49,86	-0,074193	-49,86	0,0346937	-49,96	-0,101517	-49,86	-0,0558214	-49,96	-0,369339	-49,96	-0,291092
-49,86	0,348842	-49,76	0,359035	-49,8599	0,167834	-49,7599	0,180328	-49,86	0,0918531	-49,76	0,0419266	-49,76	0,109065	-49,76	0,0276139	-49,7599	-0,05896	-49,7599	0,022583	-49,86	-0,107366	-49,76	-0,0535018	-49,86	-0,307225	-49,86	-0,193028
-49,7599	0,395325	-49,66	0,36821	-49,7599	0,211182	-49,66	0,164139	-49,7599	0,120758	-49,66	0,0769196	-49,66	0,0764618	-49,66	0,0321198	-49,66	-0,0419769	-49,66	0,0231781	-49,7599	-0,0862732	-49,66	-0,0544586	-49,7599	-0,234955	-49,7599	-0,210999
-49,66	0,397873	-49,56	0,340519	-49,66	0,207108	-49,56	0,0961952	-49,66	0,149887	-49,56	0,0226479	-49,56	0,0319557	-49,56	9,53674e-5	-49,56	-0,0559959	-49,56	-0,0232811	-49,66	-0,1064	-49,56	-0,114986	-49,66	-0,2285	-49,66	-0,21431
-49,5599	0,367004	-49,46	0,357475	-49,5599	0,129364	-49,46	0,083847	-49,5599	0,0975342	-49,46	0,0161591	-49,46	0,0352402	-49,46	0,0162811	-49,46	-0,0624847	-49,46	-0,0356293	-49,5599	-0,1185	-49,46	-0,126144	-49,5599	-0,274994	-49,5599	-0,264709
-49,46	0,367172	-49,36	0,372111	-49,46	0,11705	-49,36	0,0750532	-49,46	0,104752	-49,36	0,0471907	-49,36	0,0498762	-49,36	0,0172529	-49,36	-0,0419817	-49,36	-0,0241289	-49,46	-0,117142	-49,36	-0,107594	-49,46	-0,287308	-49,46	-0,255539
-49,36	0,371287	-49,26	0,35943	-49,3599	0,123879	-49,2599	0,0670319	-49,36	0,121348	-49,26	0,0454648	-49,26	0,0516293	-49,26	8,47745e-3	-49,2599	-0,050766	-49,2599	-0,0219574	-49,36	-0,125173	-49,26	-0,102698	-49,36	-0,275807	-49,36	-0,244802
-49,2599	0,374222	-49,16	0,36528	-49,2599	0,107285	-49,16	0,0760345	-49,2599	0,12233	-49,16	0,0610809	-49,16	0,0801544	-49,16	4,56238e-3	-49,16	-0,0331879	-49,16	-0,0239105	-49,2599	-0,12886	-49,16	-0,108566	-49,2599	-0,285355	-49,2599	-0,251633
-49,16	0,378128	-49,06	0,352591	-49,16	0,105331	-49,06	0,0750644	-49,16	0,130142	-49,06	0,0640171	-49,06	0,0889499	-49,06	0,0192173	-49,06	-0,0478299	-49,06	-0,015115	-49,16	-0,101517	-49,06	-0,132974	-49,16	-0,293167	-49,16	-0,265305
-49,0599	0,355667	-48,96	0,342825	-49,0599	0,112167	-48,96	0,0711517	-49,0599	0,1194	-48,96	0,0757294	-48,96	0,0889494	-48,96	0,0192108	-48,96	-0,0490265	-48,96	-0,0112152	-49,0599	-0,116165	-48,96	-0,136887	-49,0599	-0,288284	-49,0599	-0,266281
-48,96	0,373245	-48,86	0,346352	-48,96	0,106308	-48,86	0,0785911	-48,96	0,110397	-48,86	0,0694969	-48,86	0,0748985	-48,86	9,07207e-3	-48,86	-0,0579751	-48,86	-0,0389321	-48,96	-0,125931	-48,86	-0,166557	-48,96	-0,29805	-48,96	-0,275284
-48,86	0,353341	-48,76	0,333649	-48,8599	0,0902977	-48,7599	0,0561218	-48,86	0,0799644	-48,76	0,0731816	-48,76	0,0570989	-48,76	8,08764e-3	-48,7599	-0,0570068	-48,7599	-0,071167	-48,86	-0,13021	-48,76	-0,162872	-48,86	-0,317954	-48,86	-0,286186
-48,7599	0,321106	-48,66	0,310013	-48,7599	0,0873718	-48,66	0,0754547	-48,7599	0,0750732	-48,66	0,0644073	-48,66	0,103012	-48,66	-0,0292206	-48,66	-0,0865021	-48,66	-0,0772247	-48,7599	-0,117523	-48,66	-0,159927	-48,7599	-0,334564	-48,7599	-0,28717
-48,66	0,301376	-48,56	0,335003	-48,66	0,0879364	-48,56	0,0731015	-48,66	0,104172	-48,56	0,0815854	-48,56	0,12019	-48,56	-0,0257144	-48,56	-0,0497928	-48,56	-0,065906	-48,66	-0,113815	-48,56	-0,149402	-48,66	-0,304703	-48,66	-0,256119
-48,5599	0,291214	-48,46	0,350042	-48,5599	0,110214	-48,46	0,0658875	-48,5599	0,115494	-48,46	0,0802307	-48,46	0,13056	-48,46	-0,0309753	-48,46	-0,05896	-48,46	-0,071167	-48,5599	-0,10054	-48,46	-0,1492	-48,5599	-0,278519	-48,5599	-0,232315
-48,46	0,291809	-48,36	0,383251	-48,46	0,130341	-48,36	0,0502734	-48,46	0,199677	-48,36	0,0517077	-48,36	0,097362	-48,36	-0,0594983	-48,36	-0,103871	-48,36	-0,0945935	-48,46	-0,109711	-48,36	-0,149952	-48,46	-0,268158	-48,46	-0,201233
-48,36	0,202343	-48,26	0,362199	-48,3599	0,129126	-48,2599	0,209229	-48,36	0,24226	-48,26	0,201371	-48,26	0,234879	-48,26	-0,107894	-48,2599	-0,149994	-48,2599	-0,0297852	-48,36	-0,116749	-48,26	-0,066726	-48,36	-0,287678	-48,36	-0,18874
-48,2599	0,31366	-48,16	0,337723	-48,2599	0,0982971	-48,16	0,623886	-48,2599	0,382477	-48,16	0,62532	-48,16	0,6866	-48,16	-0,130417	-48,16	-0,337692	-48,16	0,0473785	-48,2599	-0,155426	-48,16	-0,0208893	-48,2599	-0,316986	-48,2599	-0,0360107
-48,16	0,906052	-48,06	0,0683281	-48,16	0,0953522	-48,06	0,104095	-48,16	0,529922	-48,06	0,19461	-48,06	0,190246	-48,06	-0,056855	-48,06	-0,61023	-48,06	-0,309541	-48,16	-0,155624	-48,06	-0,48755	-48,16	-0,276962	-48,16	0,336044
-48,0599	0,481247	-47,96	-0,061527	-48,0599	0,0111847	-47,96	-0,50621	-48,0599	-0,0593109	-47,96	-0,505936	-47,96	-0,457981	-47,96	0,0535736	-47,96	-0,279495	-47,96	-0,501846	-48,0599	-0,129654	-47,96	-0,605637	-48,0599	-0,259567	-48,0599	-0,151627
-47,96	-0,30217	-47,86	0,290543	-47,96	0,0570831	-47,86	-0,0471339	-47,96	-0,386093	-47,86	-0,162094	-47,86	-0,047317	-47,86	0,0247655	-47,86	0,104966	-47,86	-0,0240321	-47,96	-0,106033	-47,86	-0,21376	-47,96	-0,282059	-47,96	-0,815903
-47,86	0,140122	-47,76	0,0995135	-47,8599	0,212602	-47,7599	-0,463043	-47,86	-0,163711	-47,76	-0,473027	-47,76	-0,42075	-47,76	-0,155339	-47,7599	0,0410156	-47,7599	-0,252808	-47,86	-0,0477138	-47,76	-0,346592	-47,86	-0,174148	-47,86	-0,423233
-47,7599	-0,124603	-47,66	0,0891113	-47,7599	7,65991e-3	-47,66	-0,260681	-47,7599	-0,574554	-47,66	-0,252594	-47,66	-0,230377	-47,66	-0,137238	-47,66	0,0250244	-47,66	-0,212189	-47,7599	-0,162445	-47,66	-0,276154	-47,7599	-0,202545	-47,7599	-0,82547
-47,66	0,0761719	-47,56	0,280511	-47,66	-0,0884094	-47,56	0,0260248	-47,66	-0,172577	-47,56	0,0876398	-47,56	0,0840693	-47,56	-0,026679	-47,56	-0,0925665	-47,56	0,0268793	-47,66	-0,292908	-47,56	-0,136298	-47,66	-0,338867	-47,66	-0,664917
-47,5599	0,448654	-47,46	0,128993	-47,5599	0,128983	-47,46	0,0443878	-47,5599	0,0619965	-47,46	0,020462	-47,46	0,0348768	-47,46	-0,143478	-47,46	-0,190201	-47,46	-0,103195	-47,5599	-0,161087	-47,46	-0,310135	-47,5599	-0,291397	-47,5599	-0,304153
-47,46	0,284775	-47,36	0,149102	-47,46	0,0264435	-47,36	0,16845	-47,46	0,0641327	-47,36	0,129266	-47,36	0,134667	-47,36	-0,208503	-47,36	-0,287635	-47,36	-0,0299444	-47,46	-0,201889	-47,36	-0,157935	-47,46	-0,346664	-47,46	-0,30748
-47,36	0,252191	-47,26	0,286455	-47,3599	0,0180016	-47,2599	0,325256	-47,36	0,249902	-47,26	0,242022	-47,26	0,265002	-47,26	-0,155897	-47,2599	-0,223816	-47,2599	-0,0125732	-47,36	-0,222785	-47,26	-6,845e-4	-47,36	-0,414435	-47,36	-0,25843
-47,2599	0,389862	-47,16	0,327377	-47,2599	0,145569	-47,16	0,410019	-47,2599	0,336792	-47,16	0,329422	-47,16	0,323502	-47,16	-0,125534	-47,16	-0,104294	-47,16	0,0729523	-47,2599	-0,159729	-47,16	9,78088e-3	-47,2599	-0,286133	-47,2599	-0,218048
-47,16	0,355057	-47,06	0,182884	-47,16	0,172104	-47,06	0,261223	-47,16	0,437149	-47,06	0,230644	-47,06	0,148949	-47,06	-0,0172803	-47,06	-0,166359	-47,06	0,14254	-47,16	-0,192947	-47,06	-0,0354688	-47,16	-0,290054	-47,16	-0,0512543
-47,0599	0,370514	-46,96	0,142778	-47,0599	0,098877	-46,96	0,0158997	-47,0599	0,396362	-46,96	0,0302429	-46,96	0,020921	-46,96	-0,0204163	-46,96	-0,0937195	-46,96	-0,071167	-47,0599	-0,220459	-46,96	-0,106995	-47,0599	-0,358978	-47,0599	5,58472e-3
-46,96	0,234009	-46,86	0,261765	-46,96	0,0725403	-46,86	0,0447853	-46,96	0,0770264	-46,86	0,0161598	-46,86	0,0918739	-46,86	-0,0208275	-46,86	0,0273597	-46,86	-0,1165	-46,96	-0,166351	-46,86	-0,141769	-46,96	-0,311523	-46,96	-0,220764
-46,86	0,249223	-46,76	0,292995	-46,8599	0,0479324	-46,7599	0,0459747	-46,86	0,0793617	-46,76	0,0505326	-46,76	0,0969498	-46,76	-0,0333297	-46,7599	0,0187836	-46,7599	-0,109848	-46,86	-0,16246	-46,76	-0,16013	-46,86	-0,268569	-46,86	-0,211807
-46,7599	0,224228	-46,66	0,292038	-46,7599	0,0381622	-46,66	0,0320892	-46,7599	0,0805511	-46,66	0,0425262	-46,66	0,0928497	-46,66	-0,0686798	-46,66	-0,0505829	-46,66	-0,0319366	-46,7599	-0,0729828	-46,66	-0,159561	-46,7599	-0,321274	-46,7599	-0,186783
-46,66	0,196274	-46,56	0,332474	-46,66	8,65173e-3	-46,56	0,0170743	-46,66	0,0752411	-46,56	0,0595243	-46,56	0,109848	-46,56	-0,0516818	-46,56	-0,139023	-46,56	0,0671232	-46,66	-0,0927277	-46,56	-0,119889	-46,66	-0,348831	-46,66	-0,219406
-46,5599	0,236725	-46,46	0,326836	-46,5599	0,0635376	-46,46	0,050827	-46,5599	0,109039	-46,46	0,139389	-46,46	0,138206	-46,46	-0,019455	-46,46	-0,184952	-46,46	0,113388	-46,5599	-0,097229	-46,46	-0,0767365	-46,5599	-0,357239	-46,5599	-0,209442
-46,46	0,416214	-46,36	0,241087	-46,46	0,103958	-46,36	0,13037	-46,46	0,212357	-46,36	0,220885	-46,36	0,0782456	-46,36	-0,0153213	-46,36	-0,179262	-46,36	0,0948777	-46,46	-0,0825653	-46,36	-0,0913405	-46,46	-0,303513	-46,46	-0,142838
-46,36	0,505888	-46,26	0,152079	-46,3599	0,101752	-46,2599	0,0846252	-46,36	0,256743	-46,26	0,154886	-46,26	-0,0268154	-46,26	9,71413e-3	-46,2599	-0,0906067	-46,2599	0,0288086	-46,36	-0,150301	-46,26	-0,150686	-46,36	-0,2576	-46,36	-0,107454
-46,2599	0,400391	-46,16	0,160995	-46,2599	0,125244	-46,16	0,0150909	-46,2599	0,188721	-46,16	-7,27844e-3	-46,16	-0,0526581	-46,16	0,0350189	-46,16	4,71497e-3	-46,16	-0,105148	-46,2599	-0,258148	-46,16	-0,232773	-46,2599	-0,212708	-46,2599	-0,164917
-46,16	0,292984	-46,06	0,208017	-46,16	0,0744781	-46,06	0,0703213	-46,16	0,0617828	-46,06	-0,0317295	-46,06	-0,059531	-46,06	-0,0304477	-46,06	0,0138333	-46,06	-0,0737522	-46,16	-0,268692	-46,06	-0,189658	-46,16	-0,20723	-46,16	-0,271164
-46,0599	0,290421	-45,96	0,212921	-46,0599	-6,97327e-3	-45,96	0,0662689	-46,0599	0,0569	-45,96	-0,0248566	-45,96	-0,0448606	-45,96	-0,0618439	-45,96	-0,0292816	-45,96	-0,047348	-46,0599	-0,19429	-45,96	-0,215988	-46,0599	-0,253922	-46,0599	-0,248703
-45,96	0,290237	-45,86	0,223662	-45,96	3,76892e-3	-45,86	0,0933826	-45,96	0,0539703	-45,86	0,0132129	-45,86	-2,86984e-3	-45,86	-0,0374463	-45,86	-0,0466931	-45,86	-0,017091	-45,96	-0,187454	-45,86	-0,179872	-45,96	-0,273636	-45,96	-0,237961
-45,86	0,306823	-45,76	0,201623	-45,8599	0,0516176	-45,7599	0,0854034	-45,86	0,0881336	-45,76	-0,0224981	-45,76	-0,0151434	-45,76	-0,0575323	-45,7599	-0,0699005	-45,7599	-0,0301666	-45,86	-0,15915	-45,76	-0,186286	-45,86	-0,247285	-45,86	-0,215516
-45,7599	0,290634	-45,66	0,208237	-45,7599	0,0393219	-45,66	0,0643158	-45,7599	0,0543671	-45,66	-0,0451813	-45,66	-0,0116425	-45,66	-0,0579376	-45,66	-0,0585785	-45,66	-0,0590668	-45,7599	-0,169479	-45,66	-0,183578	-45,7599	-0,277145	-45,7599	-0,264908
-45,66	0,282425	-45,56	0,256057	-45,66	0,0342255	-45,56	0,0988605	-45,66	0,0461578	-45,56	-3,2208e-3	-45,56	0,0170429	-45,56	-0,0612957	-45,56	-0,0240338	-45,56	-0,0362408	-45,66	-0,181595	-45,56	-0,150193	-45,66	-0,275589	-45,66	-0,283676
-45,5599	0,317001	-45,46	0,277383	-45,5599	0,0422516	-45,46	0,103378	-45,5599	0,0904999	-45,46	-3,37219e-3	-45,46	0,0215545	-45,46	-0,0669403	-45,46	-0,050766	-45,46	-0,0211945	-45,5599	-0,1353	-45,46	-0,121475	-45,5599	-0,239853	-45,5599	-0,256119
-45,46	0,346878	-45,36	0,29753	-45,46	0,0389252	-45,36	0,107893	-45,46	0,0969391	-45,36	-2,76327e-3	-45,36	0,0241227	-45,36	-0,0592818	-45,36	-0,0775008	-45,36	-9,62973e-3	-45,46	-0,140579	-45,36	-0,137254	-45,46	-0,229904	-45,46	-0,289536
