Cycle: 15  SMARTA2-9V  195 nM_X	Cycle: 15  SMARTA2-9V  195 nM_Y	Cycle: 16  SMARTA2-9V  390 nM_X	Cycle: 16  SMARTA2-9V  390 nM_Y	Cycle: 17  SMARTA2-9V  780 nM_X	Cycle: 17  SMARTA2-9V  780 nM_Y	Cycle: 18  SMARTA2-9V  1560 nM_X	Cycle: 18  SMARTA2-9V  1560 nM_Y	Cycle: 19  SMARTA2-9V  3125 nM_X	Cycle: 19  SMARTA2-9V  3125 nM_Y	Cycle: 20  SMARTA2-9V  6250 nM_X	Cycle: 20  SMARTA2-9V  6250 nM_Y	Cycle: 21  SMARTA2-9V  12500 nM_X	Cycle: 21  SMARTA2-9V  12500 nM_Y	Cycle: 22  SMARTA2-9V  25000 nM_X	Cycle: 22  SMARTA2-9V  25000 nM_Y	Cycle: 23  SMARTA2-9V  50000 nM_X	Cycle: 23  SMARTA2-9V  50000 nM_Y	Cycle: 24  SMARTA2-9V  100000 nM_X	Cycle: 24  SMARTA2-9V  100000 nM_Y
17,14	5,3208	17,14	11,3339	17,14	22,4427	17,14	43,0415	17,14	77,1108	17,14	125,651	17,14	185,724	17,1401	249,422	17,14	299,218	17,14	327,839
17,24	5,32355	17,24	11,3581	17,24	22,4639	17,24	43,0872	17,2401	77,1644	17,24	125,732	17,24	185,784	17,2401	249,464	17,24	299,251	17,24	327,792
17,34	5,34387	17,34	11,3718	17,34	22,4943	17,34	43,1204	17,34	77,1956	17,34	125,787	17,34	185,83	17,34	249,482	17,34	299,263	17,34	327,743
17,44	5,33527	17,44	11,3843	17,44	22,4963	17,44	43,1458	17,4401	77,2211	17,44	125,838	17,44	185,854	17,4401	249,505	17,44	299,255	17,44	327,697
17,54	5,32751	17,54	11,3952	17,54	22,5061	17,54	43,1673	17,54	77,2582	17,54	125,889	17,54	185,891	17,54	249,53	17,54	299,237	17,54	327,636
17,64	5,30402	17,64	11,3952	17,64	22,5041	17,64	43,181	17,64	77,2823	17,64	125,937	17,64	185,93	17,6401	249,545	17,64	299,231	17,64	327,585
17,74	5,29736	17,74	11,4003	17,74	22,515	17,74	43,2278	17,7401	77,3492	17,74	125,999	17,74	185,992	17,7401	249,584	17,74	299,234	17,74	327,536
17,84	5,30206	17,84	11,4128	17,84	22,5244	17,84	43,261	17,84	77,3909	17,84	126,057	17,84	186,04	17,84	249,614	17,84	299,23	17,84	327,468
17,94	5,30286	17,94	11,4323	17,94	22,549	17,94	43,3001	17,9401	77,4359	17,94	126,12	17,94	186,085	17,9401	249,643	17,94	299,247	17,94	327,399
18,04	5,3119	18,04	11,4343	18,04	22,5647	18,04	43,3431	18,04	77,475	18,04	126,17	18,04	186,14	18,04	249,669	18,04	299,241	18,04	327,335
18,14	5,31964	18,14	11,4479	18,14	22,59	18,14	43,3763	18,14	77,5472	18,14	126,228	18,14	186,2	18,1401	249,68	18,14	299,231	18,14	327,291
18,24	5,31183	18,24	11,4448	18,24	22,5822	18,24	43,388	18,2401	77,5785	18,24	126,275	18,24	186,227	18,2401	249,69	18,24	299,194	18,24	327,224
18,34	5,31458	18,34	11,4557	18,34	22,5959	18,34	43,4017	18,34	77,6273	18,34	126,334	18,34	186,276	18,34	249,704	18,34	299,192	18,34	327,17
18,44	5,30127	18,44	11,4647	18,44	22,597	18,44	43,4302	18,4401	77,6644	18,44	126,359	18,44	186,301	18,4401	249,714	18,44	299,176	18,44	327,115
18,54	5,32361	18,54	11,4831	18,54	22,6241	18,54	43,4611	18,54	77,7386	18,54	126,422	18,54	186,365	18,54	249,772	18,54	299,173	18,54	327,075
18,64	5,33331	18,64	11,487	18,64	22,6447	18,64	43,4915	18,64	77,805	18,64	126,467	18,64	186,413	18,6401	249,78	18,64	299,137	18,64	327,015
18,74	5,33527	18,74	11,5034	18,74	22,6506	18,74	43,5071	18,7401	77,8441	18,74	126,484	18,74	186,44	18,7401	249,803	18,74	299,094	18,74	326,933
18,84	5,32629	18,84	11,5163	18,84	22,6603	18,84	43,5228	18,84	77,8773	18,84	126,523	18,84	186,485	18,84	249,811	18,84	299,077	18,84	326,88
18,94	5,34503	18,94	11,5241	18,94	22,6955	18,94	43,5618	18,9401	77,9418	18,94	126,578	18,94	186,524	18,9401	249,839	18,94	299,077	18,94	326,847
19,04	5,38219	19,04	11,5397	19,04	22,7053	19,04	43,6028	19,04	77,9828	19,04	126,633	19,04	186,563	19,04	249,875	19,04	299,069	19,04	326,83
19,14	5,36572	19,14	11,5389	19,14	22,7142	19,14	43,6216	19,14	78,021	19,14	126,669	19,14	186,571	19,1401	249,885	19,14	299,057	19,14	326,783
19,24	5,33527	19,24	11,5046	19,24	22,6904	19,24	43,6263	19,2401	78,0355	19,24	126,697	19,24	186,579	19,2401	249,895	19,24	299,009	19,24	326,696
19,34	5,34308	19,34	11,5171	19,34	22,7053	19,34	43,6603	19,34	78,0909	19,34	126,758	19,34	186,6	19,34	249,913	19,34	299,007	19,34	326,635
19,44	5,37512	19,44	11,5495	19,44	22,7307	19,44	43,7103	19,4401	78,1332	19,44	126,799	19,44	186,635	19,4401	249,93	19,44	298,993	19,44	326,577
19,54	5,37048	19,54	11,5339	19,54	22,7424	19,54	43,7083	19,54	78,1547	19,54	126,828	19,54	186,678	19,54	249,93	19,54	298,948	19,54	326,506
19,64	5,37042	19,64	11,5339	19,64	22,7385	19,64	43,7318	19,64	78,1819	19,64	126,867	19,64	186,706	19,6401	249,934	19,64	298,951	19,64	326,446
19,74	5,36572	19,74	11,5389	19,74	22,7357	19,74	43,7642	19,7401	78,1929	19,74	126,902	19,74	186,736	19,7401	249,945	19,74	298,949	19,74	326,387
19,84	5,38293	19,84	11,5417	19,84	22,7686	19,84	43,8157	19,84	78,2503	19,84	126,978	19,84	186,791	19,84	249,981	19,84	298,96	19,84	326,341
19,94	5,39386	19,94	11,5425	19,94	22,7639	19,94	43,8196	19,9401	78,2699	19,94	127,008	19,94	186,803	19,9401	249,97	19,94	298,919	19,94	326,267
20,04	5,37829	20,04	11,5261	20,04	22,7717	20,04	43,8177	20,04	78,2972	20,04	127,029	20,04	186,827	20,04	249,971	20,04	298,874	20,04	326,194
20,14	5,36456	20,14	11,5182	20,14	22,7951	20,14	43,8216	20,14	78,3421	20,14	127,07	20,14	186,856	20,1401	249,964	20,14	298,846	20,14	326,106
20,24	5,38605	20,24	11,53	20,24	22,8303	20,24	43,838	20,2401	78,3879	20,24	127,105	20,24	186,911	20,2401	249,991	20,24	298,847	20,24	326,054
20,34	5,39661	20,34	11,5456	20,34	22,8498	20,34	43,8646	20,34	78,4144	20,34	127,154	20,34	186,922	20,34	249,986	20,34	298,833	20,34	326,015
20,44	5,39502	20,44	11,5526	20,44	22,8842	20,44	43,9028	20,4401	78,4566	20,44	127,189	20,44	186,974	20,4401	250,014	20,44	298,838	20,44	325,983
20,54	5,39001	20,54	11,5522	20,54	22,8838	20,54	43,9017	20,54	78,4867	20,54	127,217	20,54	186,985	20,54	249,998	20,54	298,805	20,54	325,925
20,64	5,38409	20,64	11,5651	20,64	22,8967	20,64	43,9173	20,64	78,5023	20,64	127,238	20,64	186,995	20,6401	250,014	20,64	298,786	20,64	325,871
20,74	5,40363	20,74	11,5788	20,74	22,924	20,74	43,9446	20,7401	78,5414	20,74	127,293	20,74	187,034	20,7401	250,03	20,74	298,777	20,74	325,815
20,84	5,38879	20,84	11,5925	20,84	22,9553	20,84	43,9798	20,84	78,5706	20,84	127,338	20,84	187,065	20,84	250,023	20,84	298,77	20,84	325,763
20,94	5,40558	20,94	11,5944	20,94	22,9748	20,94	44,0021	20,9401	78,6175	20,94	127,369	20,94	187,096	20,9401	250,03	20,94	298,778	20,94	325,727
21,04	5,39587	21,04	11,5991	21,04	22,9788	21,04	44,0228	21,04	78,6457	21,04	127,379	21,04	187,121	21,04	250,014	21,04	298,751	21,04	325,659
21,14	5,40283	21,14	11,6034	21,14	22,9846	21,14	44,0649	21,14	78,6714	21,14	127,401	21,14	187,129	21,1401	250,023	21,14	298,747	21,14	325,612
21,24	5,40442	21,24	11,6042	21,24	22,9904	21,24	44,0814	21,2401	78,6879	21,24	127,428	21,24	187,155	21,2401	250,044	21,24	298,699	21,24	325,546
21,34	5,40363	21,34	11,614	21,34	23,0041	21,34	44,1204	21,34	78,7249	21,34	127,471	21,34	187,174	21,34	250,062	21,34	298,661	21,34	325,491
21,44	5,39386	21,44	11,614	21,44	22,9943	21,44	44,1341	21,4401	78,7504	21,44	127,486	21,44	187,19	21,4401	250,069	21,44	298,632	21,44	325,404
21,54	5,38026	21,54	11,6022	21,54	23,0042	21,54	44,1603	21,54	78,7601	21,54	127,512	21,54	187,204	21,54	250,049	21,54	298,587	21,54	325,321
21,64	5,40363	21,64	11,6179	21,64	23,049	21,64	44,2122	21,64	78,8011	21,64	127,568	21,64	187,246	21,6401	250,083	21,64	298,573	21,64	325,276
21,74	5,40051	21,74	11,614	21,74	23,0654	21,74	44,2083	21,7401	78,8207	21,74	127,592	21,74	187,254	21,7401	250,095	21,74	298,548	21,74	325,209
21,84	5,4173	21,84	11,6245	21,84	23,0764	21,84	44,2181	21,84	78,8429	21,84	127,629	21,84	187,295	21,84	250,086	21,84	298,518	21,84	325,147
21,94	5,42432	21,94	11,6385	21,94	23,099	21,94	44,2524	21,9401	78,8824	21,94	127,648	21,94	187,34	21,9401	250,104	21,94	298,518	21,94	325,086
22,04	5,40955	22,04	11,6667	22,04	23,1233	22,04	44,261	22,04	78,9008	22,04	127,676	22,04	187,354	22,04	250,106	22,04	298,479	22,04	325,017
22,14	5,40363	22,14	11,6843	22,14	23,1252	22,14	44,2806	22,14	78,9319	22,14	127,721	22,14	187,395	22,1401	250,135	22,14	298,48	22,14	324,96
22,24	5,42395	22,24	11,7077	22,24	23,1584	22,24	44,3001	22,2401	78,9711	22,24	127,768	22,24	187,429	22,2401	250,143	22,24	298,468	22,24	324,908
22,34	5,43292	22,34	11,7104	22,34	23,1603	22,34	44,3079	22,34	78,9788	22,34	127,801	22,34	187,44	22,34	250,132	22,34	298,438	22,34	324,852
22,44	5,43097	22,44	11,7097	22,44	23,1748	22,44	44,3165	22,4401	78,9906	22,44	127,844	22,44	187,471	22,4401	250,135	22,44	298,425	22,44	324,795
22,54	5,42909	22,54	11,7175	22,54	23,2034	22,54	44,3372	22,54	79,0258	22,54	127,883	22,54	187,499	22,54	250,147	22,54	298,423	22,54	324,745
22,64	5,44464	22,64	11,7487	22,64	23,2072	22,64	44,3626	22,64	79,0734	22,64	127,924	22,64	187,542	22,6401	250,15	22,64	298,419	22,64	324,71
22,74	5,44543	22,74	11,735	22,74	23,1994	22,74	44,3431	22,7401	79,0726	22,74	127,93	22,74	187,536	22,7401	250,128	22,74	298,382	22,74	324,621
22,84	5,45557	22,84	11,744	22,84	23,2142	22,84	44,3716	22,84	79,1128	22,84	127,968	22,84	187,575	22,84	250,109	22,84	298,377	22,84	324,567
22,94	5,44269	22,94	11,7456	22,94	23,2228	22,94	44,3841	22,9401	79,1371	22,94	127,99	22,94	187,569	22,9401	250,113	22,94	298,355	22,94	324,492
23,04	5,45055	23,04	11,7448	23,04	23,2159	23,04	44,3888	23,04	79,139	23,04	128,014	23,04	187,571	23,04	250,104	23,04	298,304	23,04	324,423
23,14	5,42981	23,14	11,7253	23,14	23,1955	23,14	44,3821	23,14	79,1429	23,14	128,019	23,14	187,575	23,1401	250,1	23,14	298,257	23,14	324,329
23,24	5,46027	23,24	11,7272	23,24	23,2092	23,24	44,4017	23,2401	79,182	23,24	128,062	23,24	187,59	23,2401	250,094	23,24	298,243	23,24	324,279
23,34	5,44659	23,34	11,735	23,34	23,2053	23,34	44,4329	23,34	79,1976	23,34	128,08	23,34	187,596	23,34	250,094	23,34	298,218	23,34	324,218
23,44	5,43488	23,44	11,7448	23,44	23,2053	23,44	44,4427	23,4401	79,2015	23,44	128,09	23,44	187,616	23,4401	250,075	23,44	298,183	23,44	324,154
23,54	5,43414	23,54	11,735	23,54	23,1897	23,54	44,4556	23,54	79,2105	23,54	128,112	23,54	187,603	23,54	250,066	23,54	298,129	23,54	324,07
23,64	5,43488	23,64	11,7292	23,64	23,1799	23,64	44,4857	23,64	79,2355	23,64	128,133	23,64	187,61	23,6401	250,054	23,64	298,087	23,64	323,994
23,74	5,42004	23,74	11,7175	23,74	23,1838	23,74	44,4806	23,7401	79,2406	23,74	128,15	23,74	187,604	23,7401	250,039	23,74	298,05	23,74	323,919
23,84	5,43097	23,84	11,7272	23,84	23,2092	23,84	44,513	23,84	79,2913	23,84	128,178	23,84	187,645	23,84	250,05	23,84	298,046	23,84	323,876
23,94	5,44464	23,94	11,7331	23,94	23,2053	23,94	44,5423	23,9401	79,3207	23,94	128,207	23,94	187,665	23,9401	250,054	23,94	298,017	23,94	323,808
24,04	5,43493	24,04	11,7038	24,04	23,1877	24,04	44,5423	24,04	79,307	24,04	128,212	24,04	187,661	24,04	250,043	24,04	297,954	24,04	323,729
24,14	5,43604	24,14	11,7136	24,14	23,1908	24,14	44,5396	24,14	79,3276	24,14	128,235	24,14	187,676	24,1401	250,025	24,14	297,918	24,14	323,651
24,24	5,45325	24,24	11,7233	24,24	23,2139	24,24	44,5638	24,2401	79,3539	24,24	128,248	24,24	187,683	24,2401	250,014	24,24	297,895	24,24	323,589
24,34	5,45636	24,34	11,7331	24,34	23,2346	24,34	44,5814	24,34	79,3616	24,34	128,258	24,34	187,694	24,34	250,009	24,34	297,87	24,34	323,525
24,44	5,47198	24,44	11,7546	24,44	23,2756	24,44	44,6146	24,4401	79,3812	24,44	128,299	24,44	187,715	24,4401	250,011	24,44	297,847	24,44	323,47
24,54	5,46424	24,54	11,7429	24,54	23,2854	24,54	44,6173	24,54	79,4066	24,54	128,309	24,54	187,721	24,54	250,016	24,54	297,827	24,54	323,407
24,64	5,48175	24,64	11,7554	24,64	23,3166	24,64	44,6341	24,64	79,4523	24,64	128,33	24,64	187,747	24,6401	250,005	24,64	297,809	24,64	323,337
24,74	5,47473	24,74	11,7565	24,74	23,3244	24,74	44,6341	24,7401	79,4633	24,74	128,334	24,74	187,747	24,7401	250,004	24,74	297,788	24,74	323,269
24,84	5,49072	24,84	11,7577	24,84	23,3342	24,84	44,6528	24,84	79,478	24,84	128,349	24,84	187,775	24,84	249,992	24,84	297,76	24,84	323,199
24,94	5,47003	24,94	11,7526	24,94	23,3146	24,94	44,6497	24,9401	79,4711	24,94	128,352	24,94	187,769	24,9401	249,96	24,94	297,721	24,94	323,123
25,04	5,4701	25,04	11,7643	25,04	23,342	25,04	44,6575	25,04	79,4887	25,04	128,375	25,04	187,79	25,04	249,951	25,04	297,694	25,04	323,069
25,14	5,48956	25,14	11,7839	25,14	23,3654	25,14	44,6673	25,14	79,5218	25,14	128,387	25,14	187,803	25,1401	249,96	25,14	297,69	25,14	323,015
25,24	5,46613	25,24	11,7741	25,24	23,3693	25,24	44,6771	25,2401	79,5316	25,24	128,383	25,24	187,815	25,2401	249,932	25,24	297,643	25,24	322,935
25,34	5,44073	25,34	11,769	25,34	23,3557	25,34	44,6837	25,34	79,5511	25,34	128,398	25,34	187,823	25,34	249,905	25,34	297,598	25,34	322,871
25,44	5,44073	25,44	11,7714	25,44	23,3607	25,44	44,6978	25,4401	79,566	25,44	128,427	25,44	187,822	25,4401	249,885	25,44	297,549	25,44	322,811
25,54	5,45055	25,54	11,7682	25,54	23,3643	25,54	44,722	25,54	79,5715	25,54	128,447	25,54	187,827	25,54	249,885	25,54	297,517	25,54	322,74
25,64	5,44464	25,64	11,7741	25,64	23,3361	25,64	44,7259	25,64	79,5921	25,64	128,473	25,64	187,826	25,6401	249,868	25,64	297,471	25,64	322,665
25,74	5,47394	25,74	11,7741	25,74	23,3498	25,74	44,761	25,7401	79,5883	25,74	128,508	25,74	187,823	25,7401	249,864	25,74	297,45	25,74	322,609
25,84	5,47278	25,84	11,7671	25,84	23,3537	25,84	44,7806	25,84	79,6019	25,84	128,532	25,84	187,84	25,84	249,848	25,84	297,417	25,84	322,53
25,94	5,47198	25,94	11,7761	25,94	23,3713	25,94	44,7931	25,9401	79,639	25,94	128,566	25,94	187,852	25,9401	249,846	25,94	297,375	25,94	322,476
26,04	5,49548	26,04	11,7956	26,04	23,3948	26,04	44,8196	26,04	79,6625	26,04	128,59	26,04	187,856	26,04	249,848	26,04	297,343	26,04	322,406
26,14	5,48486	26,14	11,7889	26,14	23,4037	26,14	44,8228	26,14	79,6733	26,14	128,599	26,14	187,838	26,1401	249,833	26,14	297,31	26,14	322,33
26,24	5,45441	26,24	11,7878	26,24	23,4053	26,24	44,8431	26,2401	79,6918	26,24	128,619	26,24	187,845	26,2401	249,823	26,24	297,28	26,24	322,267
26,34	5,46887	26,34	11,7995	26,34	23,424	26,34	44,8665	26,34	79,7171	26,34	128,668	26,34	187,85	26,34	249,823	26,34	297,261	26,34	322,216
26,44	5,49152	26,44	11,814	26,44	23,4455	26,44	44,8919	26,4401	79,7426	26,44	128,68	26,44	187,862	26,4401	249,835	26,44	297,233	26,44	322,15
26,54	5,49158	26,54	11,8249	26,54	23,4495	26,54	44,9056	26,54	79,7512	26,54	128,699	26,54	187,856	26,54	249,828	26,54	297,212	26,54	322,071
26,64	5,4837	26,64	11,8483	26,64	23,4553	26,64	44,9114	26,64	79,762	26,64	128,703	26,64	187,866	26,6401	249,823	26,64	297,177	26,64	322
26,74	5,48566	26,74	11,8698	26,74	23,4553	26,74	44,9337	26,7401	79,7738	26,74	128,721	26,74	187,878	26,7401	249,815	26,74	297,138	26,74	321,917
26,84	5,48175	26,84	11,871	26,84	23,4514	26,84	44,9497	26,84	79,7749	26,84	128,73	26,84	187,873	26,84	249,8	26,84	297,094	26,84	321,846
26,94	5,48956	26,94	11,8854	26,94	23,4553	26,94	44,9505	26,9401	79,7816	26,94	128,748	26,94	187,894	26,9401	249,792	26,94	297,065	26,94	321,779
27,04	5,48181	27,04	11,8999	27,04	23,4416	27,04	44,9622	27,04	79,7777	27,04	128,76	27,04	187,901	27,04	249,781	27,04	297,018	27,04	321,702
27,14	5,46417	27,14	11,8991	27,14	23,4396	27,14	44,972	27,14	79,7913	27,14	128,769	27,14	187,905	27,1401	249,747	27,14	296,993	27,14	321,625
27,24	5,47003	27,24	11,9206	27,24	23,4514	27,24	44,9778	27,2401	79,7972	27,24	128,787	27,24	187,917	27,2401	249,739	27,24	296,943	27,24	321,579
27,34	5,47198	27,34	11,91	27,34	23,4467	27,34	44,9614	27,34	79,7925	27,34	128,778	27,34	187,906	27,34	249,695	27,34	296,893	27,34	321,496
27,44	5,48566	27,44	11,903	27,44	23,4435	27,44	44,9708	27,4401	79,807	27,44	128,787	27,44	187,895	27,4401	249,678	27,44	296,856	27,44	321,408
27,54	5,48962	27,54	11,8796	27,54	23,4405	27,54	44,9915	27,54	79,807	27,54	128,807	27,54	187,901	27,54	249,639	27,54	296,836	27,54	321,339
27,64	5,4837	27,64	11,8765	27,64	23,4357	27,64	44,9915	27,64	79,8136	27,64	128,807	27,64	187,905	27,6401	249,628	27,64	296,805	27,64	321,248
27,74	5,50012	27,74	11,8718	27,74	23,4553	27,74	45,0032	27,7401	79,848	27,74	128,838	27,74	187,912	27,7401	249,625	27,74	296,792	27,74	321,181
27,84	5,52081	27,84	11,8737	27,84	23,4943	27,84	45,0208	27,84	79,8909	27,84	128,867	27,84	187,934	27,84	249,624	27,84	296,782	27,84	321,133
27,94	5,50635	27,94	11,8651	27,94	23,5092	27,94	45,0267	27,9401	79,898	27,94	128,873	27,94	187,941	27,9401	249,605	27,94	296,731	27,94	321,059
28,04	5,52282	28,04	11,8854	28,04	23,5432	28,04	45,0521	28,04	79,93	28,04	128,898	28,04	187,944	28,04	249,605	28,04	296,706	28,04	320,998
28,14	5,49933	28,14	11,862	28,14	23,5236	28,14	45,0306	28,14	79,9105	28,14	128,881	28,14	187,913	28,1401	249,567	28,14	296,655	28,14	320,893
28,24	5,52277	28,24	11,8745	28,24	23,5479	28,24	45,0423	28,2401	79,9301	28,24	128,918	28,24	187,938	28,2401	249,567	28,24	296,62	28,24	320,861
28,34	5,53918	28,34	11,864	28,34	23,551	28,34	45,0618	28,34	79,9359	28,34	128,914	28,34	187,946	28,34	249,568	28,34	296,597	28,34	320,799
28,44	5,56183	28,44	11,8679	28,44	23,5549	28,44	45,0853	28,4401	79,9574	28,44	128,93	28,44	187,955	28,4401	249,563	28,44	296,573	28,44	320,741
28,54	5,56385	28,54	11,8932	28,54	23,5784	28,54	45,1009	28,54	79,9621	28,54	128,949	28,54	187,964	28,54	249,567	28,54	296,546	28,54	320,693
28,64	5,56689	28,64	11,9042	28,64	23,5912	28,64	45,1087	28,64	79,9878	28,64	128,97	28,64	187,97	28,6401	249,574	28,64	296,523	28,64	320,643
28,74	5,58331	28,74	11,9245	28,74	23,5986	28,74	45,1321	28,7401	80,016	28,74	128,992	28,74	187,985	28,7401	249,564	28,74	296,478	28,74	320,577
28,84	5,57043	28,84	11,9233	28,84	23,592	28,84	45,1321	28,84	80,0276	28,84	128,994	28,84	187,981	28,84	249,544	28,84	296,421	28,84	320,5
28,94	5,57159	28,94	11,9186	28,94	23,59	28,94	45,1321	28,9401	80,0101	28,94	128,998	28,94	187,971	28,9401	249,524	28,94	296,352	28,94	320,408
29,04	5,58141	29,04	11,9206	29,04	23,5764	29,04	45,1185	29,04	80,0238	29,04	128,996	29,04	187,963	29,04	249,492	29,04	296,309	29,04	320,345
29,14	5,56573	29,14	11,8757	29,14	23,5568	29,14	45,1165	29,14	80,0218	29,14	128,984	29,14	187,937	29,1401	249,45	29,14	296,248	29,14	320,246
29,24	5,6001	29,24	11,8964	29,24	23,5881	29,24	45,1517	29,2401	80,0504	29,24	129,028	29,24	187,963	29,2401	249,457	29,24	296,217	29,24	320,208
29,34	5,59973	29,34	11,9097	29,34	23,5724	29,34	45,1595	29,34	80,0675	29,34	129,018	29,34	187,971	29,34	249,434	29,34	296,161	29,34	320,136
29,44	5,5755	29,44	11,905	29,44	23,5451	29,44	45,1321	29,4401	80,0629	29,44	129,008	29,44	187,934	29,4401	249,379	29,44	296,091	29,44	320,034
29,54	5,55602	29,54	11,905	29,54	23,5452	29,54	45,1321	29,54	80,059	29,54	129,008	29,54	187,917	29,54	249,341	29,54	296,037	29,54	319,949
29,64	5,5462	29,64	11,905	29,64	23,5314	29,64	45,1243	29,64	80,0745	29,64	128,994	29,64	187,911	29,6401	249,304	29,64	295,977	29,64	319,864
29,74	5,52393	29,74	11,8925	29,74	23,5248	29,74	45,1216	29,7401	80,0503	29,74	128,991	29,74	187,894	29,7401	249,277	29,74	295,93	29,74	319,772
29,84	5,51886	29,84	11,8784	29,84	23,5236	29,84	45,1107	29,84	80,0511	29,84	128,977	29,84	187,895	29,84	249,262	29,84	295,875	29,84	319,705
29,94	5,51575	29,94	11,8913	29,94	23,549	29,94	45,131	29,9401	80,0668	29,94	128,982	29,94	187,9	29,9401	249,259	29,94	295,846	29,94	319,64
30,04	5,51112	30,04	11,8972	30,04	23,5342	30,04	45,1419	30,04	80,0707	30,04	128,971	30,04	187,893	30,04	249,223	30,04	295,807	30,04	319,552
30,14	5,52472	30,14	11,905	30,14	23,551	30,14	45,1634	30,14	80,0784	30,14	128,98	30,14	187,895	30,1401	249,214	30,14	295,802	30,14	319,499
30,24	5,53058	30,24	11,9245	30,24	23,5646	30,24	45,1732	30,2401	80,1	30,24	128,982	30,24	187,895	30,2401	249,218	30,24	295,776	30,24	319,449
30,34	5,52081	30,34	11,9245	30,34	23,5451	30,34	45,1771	30,34	80,0862	30,34	128,975	30,34	187,881	30,34	249,189	30,34	295,741	30,34	319,36
30,44	5,50525	30,44	11,9238	30,44	23,5659	30,44	45,1627	30,4401	80,0922	30,44	128,98	30,44	187,861	30,4401	249,174	30,44	295,692	30,44	319,271
30,54	5,53064	30,54	11,9175	30,54	23,5823	30,54	45,2044	30,54	80,1215	30,54	129,002	30,54	187,874	30,54	249,173	30,54	295,68	30,54	319,202
30,64	5,53058	30,64	11,9206	30,64	23,5908	30,64	45,2083	30,64	80,1331	30,64	129,006	30,64	187,881	30,6401	249,16	30,64	295,647	30,64	319,125
30,74	5,53058	30,74	11,9147	30,74	23,5959	30,74	45,2111	30,7401	80,1469	30,74	129,014	30,74	187,874	30,7401	249,134	30,74	295,615	30,74	319,04
30,84	5,54034	30,84	11,9382	30,84	23,5998	30,84	45,2122	30,84	80,1605	30,84	129,018	30,84	187,874	30,84	249,124	30,84	295,591	30,84	318,965
30,94	5,54034	30,94	11,9499	30,94	23,6213	30,94	45,2005	30,9401	80,1644	30,94	129,025	30,94	187,862	30,9401	249,092	30,94	295,557	30,94	318,886
31,04	5,54045	31,04	11,9433	31,04	23,6147	31,04	45,2056	31,04	80,1617	31,04	129,019	31,04	187,855	31,04	249,055	31,04	295,526	31,04	318,812
31,14	5,53448	31,14	11,9468	31,14	23,6076	31,14	45,1946	31,14	80,1605	31,14	129,008	31,14	187,835	31,1401	249,034	31,14	295,468	31,14	318,714
31,24	5,52472	31,24	11,9557	31,24	23,6201	31,24	45,1966	31,2401	80,1761	31,24	129,008	31,24	187,85	31,2401	249,006	31,24	295,417	31,24	318,633
31,34	5,53058	31,34	11,9557	31,34	23,6369	31,34	45,2111	31,34	80,1761	31,34	129,029	31,34	187,846	31,34	248,973	31,34	295,391	31,34	318,574
31,44	5,54425	31,44	11,9479	31,44	23,6349	31,44	45,2025	31,4401	80,1859	31,44	129,043	31,44	187,842	31,4401	248,943	31,44	295,351	31,44	318,499
31,54	5,5404	31,54	11,944	31,54	23,6155	31,54	45,2122	31,54	80,1906	31,54	129,059	31,54	187,825	31,54	248,907	31,54	295,317	31,54	318,429
31,64	5,53528	31,64	11,9655	31,64	23,6096	31,64	45,2181	31,64	80,2034	31,64	129,053	31,64	187,815	31,6401	248,876	31,64	295,259	31,64	318,359
31,74	5,55133	31,74	11,9745	31,74	23,6147	31,74	45,2427	31,7401	80,2223	31,74	129,077	31,74	187,814	31,7401	248,865	31,74	295,213	31,74	318,312
31,84	5,54425	31,84	11,9624	31,84	23,6076	31,84	45,2396	31,84	80,2112	31,84	129,07	31,84	187,794	31,84	248,843	31,84	295,149	31,84	318,249
31,94	5,5462	31,94	11,9557	31,94	23,6006	31,94	45,2435	31,9401	80,225	31,94	129,074	31,94	187,788	31,9401	248,817	31,94	295,112	31,94	318,197
32,04	5,55408	32,04	11,9636	32,04	23,5959	32,04	45,261	32,04	80,2523	32,04	129,078	32,04	187,786	32,04	248,795	32,04	295,062	32,04	318,144
32,14	5,55011	32,14	11,9636	32,14	23,6057	32,14	45,2716	32,14	80,2601	32,14	129,076	32,14	187,785	32,1401	248,784	32,14	294,997	32,14	318,083
32,24	5,53528	32,24	11,9694	32,24	23,5959	32,24	45,2845	32,2401	80,2816	32,24	129,083	32,24	187,786	32,2401	248,744	32,24	294,948	32,24	318,017
32,34	5,53253	32,34	11,9811	32,34	23,592	32,34	45,3001	32,34	80,2972	32,34	129,086	32,34	187,772	32,34	248,719	32,34	294,893	32,34	317,961
32,44	5,52985	32,44	11,9531	32,44	23,5756	32,44	45,3033	32,4401	80,2915	32,44	129,07	32,44	187,754	32,4401	248,693	32,44	294,838	32,44	317,885
32,54	5,51503	32,54	11,9741	32,54	23,5979	32,54	45,3216	32,54	80,2894	32,54	129,08	32,54	187,77	32,54	248,707	32,54	294,804	32,54	317,834
32,64	5,52863	32,64	11,9948	32,64	23,6436	32,64	45,3704	32,64	80,3011	32,64	129,092	32,64	187,784	32,6401	248,712	32,64	294,775	32,64	317,798
32,74	5,53528	32,74	11,9929	32,74	23,6408	32,74	45,3568	32,7401	80,2933	32,74	129,103	32,74	187,78	32,7401	248,698	32,74	294,741	32,74	317,728
