Cycle: 15  SMARTA2-9V  98 nM_X	Cycle: 15  SMARTA2-9V  98 nM_Y	Cycle: 16  SMARTA2-9V  195 nM_X	Cycle: 16  SMARTA2-9V  195 nM_Y	Cycle: 17  SMARTA2-9V  390 nM_X	Cycle: 17  SMARTA2-9V  390 nM_Y	Cycle: 18  SMARTA2-9V  780 nM_X	Cycle: 18  SMARTA2-9V  780 nM_Y	Cycle: 19  SMARTA2-9V  1560 nM_X	Cycle: 19  SMARTA2-9V  1560 nM_Y	Cycle: 20  SMARTA2-9V  3125 nM_X	Cycle: 20  SMARTA2-9V  3125 nM_Y	Cycle: 21  SMARTA2-9V  6250 nM_X	Cycle: 21  SMARTA2-9V  6250 nM_Y	Cycle: 22  SMARTA2-9V  12500 nM_X	Cycle: 22  SMARTA2-9V  12500 nM_Y	Cycle: 23  SMARTA2-9V  25000 nM_X	Cycle: 23  SMARTA2-9V  25000 nM_Y	Cycle: 24  SMARTA2-9V  50000 nM_X	Cycle: 24  SMARTA2-9V  50000 nM_Y	Cycle: 25  SMARTA2-9V  100000 nM_X	Cycle: 25  SMARTA2-9V  100000 nM_Y
161,04	-0,519287	160,94	-0,70105	160,94	-0,139648	160,94	1,46387	161,04	4,44678	160,94	9,91895	160,94	15,4592	161,04	19,7633	160,94	21,2256	160,94	20,4238	161,04	17,6346
161,14	-0,517334	161,04	-0,697144	161,04	-0,157227	161,04	1,45801	161,14	4,45776	161,04	9,91821	161,04	15,4487	161,14	19,7744	161,04	21,1995	161,04	20,4395	161,14	17,6444
161,24	-0,538864	161,14	-0,691284	161,14	-0,150635	161,14	1,46855	161,24	4,46753	161,14	9,93852	161,14	15,4495	161,24	19,7594	161,14	21,1905	161,14	20,4454	161,24	17,6463
161,34	-0,533691	161,24	-0,689331	161,24	-0,170898	161,24	1,46973	161,34	4,4707	161,24	9,9436	161,24	15,4194	161,34	19,7502	161,24	21,1905	161,24	20,4407	161,34	17,6593
161,44	-0,540802	161,34	-0,711548	161,34	-0,159912	161,34	1,48071	161,44	4,46432	161,34	9,95532	161,34	15,4155	161,44	19,7419	161,34	21,18	161,34	20,4309	161,44	17,6561
161,54	-0,52124	161,44	-0,731567	161,44	-0,180664	161,44	1,46387	161,54	4,48901	161,44	9,9397	161,44	15,4194	161,54	19,7867	161,44	21,1526	161,44	20,416	161,54	17,6846
161,64	-0,505615	161,54	-0,72644	161,54	-0,163086	161,54	1,47168	161,64	4,4812	161,54	9,9834	161,54	15,4319	161,64	19,79	161,54	21,1671	161,54	20,4485	161,64	17,6639
161,74	-0,519318	161,64	-0,740112	161,64	-0,170898	161,64	1,46194	161,74	4,4624	161,64	9,97488	161,64	15,4292	161,74	19,7692	161,64	21,1808	161,64	20,4239	161,74	17,662
161,84	-0,514648	161,74	-0,759644	161,74	-0,179932	161,74	1,44312	161,84	4,46753	161,74	9,96509	161,74	15,4084	161,84	19,7536	161,74	21,1663	161,74	20,4199	161,84	17,6952
161,94	-0,490036	161,84	-0,759644	161,84	-0,168945	161,84	1,47363	161,94	4,48701	161,84	9,95996	161,84	15,4241	161,94	19,7509	161,84	21,171	161,84	20,4114	161,94	17,7147
162,04	-0,534912	161,94	-0,765503	161,94	-0,165039	161,94	1,46777	162,04	4,45068	161,94	9,97095	161,94	15,4292	162,04	19,7223	161,94	21,1788	161,94	20,4023	162,04	17,7186
162,14	-0,534912	162,04	-0,781128	162,04	-0,19043	162,04	1,43848	162,14	4,44214	162,04	9,94434	162,04	15,4084	162,14	19,7177	162,04	21,1663	162,04	20,3984	162,14	17,755
162,24	-0,548615	162,14	-0,771362	162,14	-0,19043	162,14	1,42361	162,24	4,43628	162,14	9,94559	162,14	15,4312	162,24	19,6969	162,14	21,1593	162,14	20,4043	162,24	17,7459
162,34	-0,540771	162,24	-0,790161	162,24	-0,209961	162,24	1,41113	162,34	4,45581	162,24	9,92603	162,24	15,4338	162,34	19,7224	162,24	21,1573	162,24	20,375	162,34	17,7343
162,44	-0,53569	162,34	-0,785034	162,34	-0,176758	162,34	1,41895	162,44	4,45186	162,34	9,93262	162,34	15,467	162,44	19,7431	162,34	21,1683	162,34	20,3801	162,44	17,755
162,54	-0,546631	162,44	-0,760376	162,44	-0,1521	162,44	1,42212	162,54	4,43433	162,44	9,94092	162,44	15,4773	162,54	19,7313	162,44	21,2034	162,44	20,4016	162,54	17,7628
162,64	-0,536865	162,54	-0,761597	162,54	-0,146729	162,54	1,4248	162,64	4,42456	162,54	9,93262	162,54	15,4905	162,64	19,7224	162,54	21,2159	162,54	20,4043	162,64	17,7694
162,74	-0,527161	162,64	-0,771362	162,64	-0,149414	162,64	1,42755	162,74	4,44019	162,64	9,92023	162,64	15,4839	162,74	19,7379	162,64	21,2257	162,64	20,3946	162,74	17,8104
162,84	-0,531006	162,74	-0,742065	162,74	-0,125977	162,74	1,44238	162,84	4,42139	162,74	9,93384	162,74	15,5061	162,84	19,7431	162,74	21,2335	162,74	20,4219	162,84	17,8339
162,94	-0,533005	162,84	-0,7323	162,84	-0,110352	162,84	1,43848	162,94	4,43037	162,84	9,92871	162,84	15,5217	162,94	19,7418	162,84	21,2484	162,84	20,429	162,94	17,8143
163,04	-0,550537	162,94	-0,747925	162,94	-0,125977	162,94	1,40723	163,04	4,44604	162,94	9,92603	162,94	15,5327	163,04	19,7536	162,94	21,2432	162,94	20,418	163,04	17,8253
163,14	-0,536133	163,04	-0,7323	163,04	-0,125977	163,04	1,42871	163,14	4,46045	163,04	9,91431	163,04	15,5374	163,14	19,7783	163,04	21,2452	163,04	20,4258	163,14	17,8397
163,24	-0,531052	163,14	-0,736206	163,14	-0,110352	163,14	1,44243	163,24	4,47534	163,14	9,92485	163,14	15,5483	163,24	19,7946	163,14	21,2367	163,14	20,4212	163,24	17,8436
163,34	-0,517334	163,24	-0,727661	163,24	-0,0959473	163,24	1,45288	163,34	4,46558	163,24	9,92993	163,24	15,5627	163,34	19,8083	163,24	21,2569	163,24	20,4316	163,34	17,8143
163,44	-0,523239	163,34	-0,718628	163,34	-0,0888672	163,34	1,4502	163,44	4,46626	163,34	9,92603	163,34	15,5483	163,44	19,7997	163,34	21,2647	163,34	20,4258	163,44	17,8214
163,54	-0,519287	163,44	-0,730347	163,44	-0,108398	163,44	1,43457	163,54	4,45776	163,44	9,9248	163,44	15,5374	163,54	19,7965	163,44	21,2706	163,44	20,4336	163,54	17,8006
163,64	-0,537598	163,54	-0,736206	163,54	-0,135742	163,54	1,41504	163,64	4,4668	163,54	9,92993	163,54	15,5425	163,64	19,8232	163,54	21,2405	163,54	20,416	163,64	17,7804
163,74	-0,544724	163,64	-0,738892	163,64	-0,150146	163,64	1,39873	163,74	4,4812	163,64	9,92534	163,64	15,5249	163,74	19,8336	163,64	21,2445	163,64	20,4009	163,74	17,7752
163,84	-0,550537	163,74	-0,734253	163,74	-0,157227	163,74	1,37207	163,84	4,49951	163,74	9,91504	163,74	15,5229	163,84	19,8486	163,74	21,2491	163,74	20,3945	163,84	17,755
163,94	-0,544724	163,84	-0,755737	163,84	-0,176758	163,84	1,36304	163,94	4,50655	163,84	9,90063	163,84	15,5042	163,94	19,8629	163,84	21,2366	163,84	20,3906	163,94	17,7713
164,04	-0,548584	163,94	-0,749878	163,94	-0,170166	163,94	1,38379	164,04	4,49292	163,94	9,91431	163,94	15,4976	164,04	19,8805	163,94	21,2335	163,94	20,3958	164,04	17,7752
164,14	-0,581787	164,04	-0,740112	164,04	-0,168945	164,04	1,37012	164,14	4,46436	164,04	9,90918	164,04	15,512	164,14	19,8583	164,04	21,2335	164,04	20,4063	164,14	17,7499
164,24	-0,545944	164,14	-0,747925	164,14	-0,176758	164,14	1,33305	164,24	4,46167	164,14	9,9124	164,14	15,4937	164,24	19,8629	164,14	21,2035	164,14	20,4082	164,24	17,7511
164,34	-0,550537	164,24	-0,731567	164,24	-0,166992	164,24	1,33887	164,34	4,45972	164,24	9,93457	164,24	15,4788	164,34	19,8486	164,24	21,2081	164,24	20,4199	164,34	17,7518
164,44	-0,554489	164,34	-0,736206	164,34	-0,176758	164,34	1,32715	164,44	4,46162	164,34	9,92993	164,34	15,4722	164,44	19,8571	164,34	21,2061	164,34	20,4192	164,44	17,7948
164,54	-0,577881	164,44	-0,730347	164,44	-0,186523	164,44	1,3396	164,54	4,4624	164,44	9,91895	164,44	15,4866	164,54	19,859	164,44	21,1956	164,44	20,4355	164,54	17,7987
164,64	-0,560303	164,54	-0,740112	164,54	-0,199463	164,54	1,33496	164,64	4,47144	164,54	9,91626	164,54	15,4846	164,64	19,8642	164,54	21,1866	164,54	20,4121	164,64	17,83
164,74	-0,554489	164,64	-0,722534	164,64	-0,174805	164,64	1,35454	164,74	4,49097	164,64	9,92412	164,64	15,4995	164,74	19,859	164,64	21,2035	164,64	20,4603	164,74	17,8455
164,84	-0,564209	164,74	-0,70105	164,74	-0,168945	164,74	1,38379	164,84	4,48193	164,74	9,94824	164,74	15,5178	164,84	19,8552	164,74	21,2237	164,74	20,4648	164,84	17,837
164,94	-0,57402	164,84	-0,704956	164,84	-0,174805	164,84	1,38965	164,94	4,48116	164,84	9,94556	164,84	15,4956	164,94	19,8602	164,84	21,2335	164,84	20,4707	164,94	17,8319
165,04	-0,584473	164,94	-0,706909	164,94	-0,155273	164,94	1,39355	165,04	4,50195	164,94	9,9541	164,94	15,4983	165,04	19,8349	164,94	21,2335	164,94	20,4707	165,04	17,8253
165,14	-0,575928	165,04	-0,697144	165,04	-0,169678	165,04	1,39868	165,14	4,50537	165,04	9,97021	165,04	15,4753	165,14	19,8388	165,04	21,264	165,04	20,4751	165,14	17,839
165,24	-0,575241	165,14	-0,691284	165,14	-0,170898	165,14	1,42168	165,24	4,50854	165,14	9,9854	165,14	15,4768	165,24	19,8493	165,14	21,2804	165,14	20,4786	165,24	17,8397
165,34	-0,597412	165,24	-0,691284	165,24	-0,170898	165,24	1,43848	165,34	4,49292	165,24	9,97876	165,24	15,4976	165,34	19,8474	165,24	21,2991	165,24	20,4844	165,34	17,83
165,44	-0,599411	165,34	-0,720581	165,34	-0,179932	165,34	1,43262	165,44	4,51045	165,34	9,96509	165,34	15,5042	165,44	19,87	165,34	21,3096	165,34	20,4785	165,44	17,8553
165,54	-0,587646	165,44	-0,716675	165,44	-0,174805	165,44	1,44238	165,54	4,54639	165,44	9,97949	165,44	15,4976	165,54	19,859	165,44	21,3311	165,44	20,4954	165,54	17,8468
165,64	-0,593506	165,54	-0,70105	165,54	-0,155273	165,54	1,45215	165,64	4,51245	165,54	9,99634	165,54	15,4807	165,64	19,8447	165,54	21,3409	165,54	20,4941	165,64	17,8202
165,74	-0,589645	165,64	-0,720581	165,64	-0,168945	165,64	1,45879	165,74	4,53003	165,64	9,9854	165,64	15,4722	165,74	19,8297	165,64	21,3351	165,64	20,5	165,74	17,826
165,84	-0,603271	165,74	-0,706177	165,74	-0,174805	165,74	1,46387	165,84	4,51245	165,74	9,99048	165,74	15,4924	165,84	19,8095	165,74	21,3597	165,74	20,4941	165,84	17,837
165,94	-0,599411	165,84	-0,747925	165,84	-0,198242	165,84	1,44434	165,94	4,51118	165,84	9,96118	165,84	15,4749	165,94	19,8219	165,84	21,3467	165,84	20,4973	165,94	17,8397
166,04	-0,61499	165,94	-0,744019	165,94	-0,206055	165,94	1,45801	166,04	4,50269	165,94	9,96973	165,94	15,4995	166,04	19,818	165,94	21,3565	165,94	20,5039	166,04	17,8436
166,14	-0,615723	166,04	-0,759644	166,04	-0,209229	166,04	1,45801	166,14	4,48633	166,04	9,96899	166,04	15,4749	166,14	19,7853	166,04	21,3741	166,04	20,502	166,14	17,8273
166,24	-0,62674	166,14	-0,75061	166,14	-0,204834	166,14	1,44241	166,24	4,47998	166,14	9,96902	166,14	15,4792	166,24	19,7516	166,14	21,3668	166,14	20,4856	166,24	17,796
166,34	-0,625977	166,24	-0,781128	166,24	-0,219727	166,24	1,41895	166,34	4,48511	166,24	9,96899	166,24	15,467	166,34	19,7556	166,24	21,3487	166,24	20,4648	166,34	17,8046
166,44	-0,634567	166,34	-0,790894	166,34	-0,225586	166,34	1,39941	166,44	4,49483	166,34	9,98535	166,34	15,4722	166,44	19,7672	166,34	21,3565	166,34	20,4641	166,44	17,7928
166,54	-0,613037	166,44	-0,816284	166,44	-0,24707	166,44	1,39746	166,54	4,4812	166,44	9,98071	166,44	15,4768	166,54	19,7985	166,44	21,3382	166,44	20,4395	166,54	17,8084
166,64	-0,630615	166,54	-0,810425	166,54	-0,236572	166,54	1,40918	166,64	4,47607	166,54	9,97876	166,54	15,4788	166,64	19,8095	166,54	21,3624	166,54	20,4395	166,64	17,828
166,74	-0,654099	166,64	-0,827271	166,64	-0,235352	166,64	1,41313	166,74	4,47729	166,64	9,97954	166,64	15,5093	166,74	19,8043	166,64	21,3644	166,64	20,4493	166,74	17,8377
166,84	-0,663818	166,74	-0,843628	166,74	-0,249023	166,74	1,39355	166,84	4,46167	166,74	9,96704	166,74	15,5198	166,84	19,8251	166,74	21,3655	166,74	20,4465	166,84	17,8351
166,94	-0,66777	166,84	-0,859253	166,84	-0,249023	166,84	1,39038	166,94	4,47017	166,84	9,94556	166,84	15,5327	166,94	19,8297	166,84	21,3604	166,84	20,4316	166,94	17,8143
167,04	-0,673584	166,94	-0,872925	166,94	-0,243164	166,94	1,37207	167,04	4,46753	166,94	9,95215	166,94	15,5315	167,04	19,859	166,94	21,3487	166,94	20,4121	167,04	17,8104
167,14	-0,654785	167,04	-0,874878	167,04	-0,241211	167,04	1,3584	167,14	4,47656	167,04	9,95142	167,04	15,5347	167,14	19,8596	167,04	21,3323	167,04	20,4114	167,14	17,8429
167,24	-0,646286	167,14	-0,869751	167,14	-0,220459	167,14	1,3499	167,24	4,49097	167,14	9,94951	167,14	15,5405	167,24	19,8746	167,14	21,3226	167,14	20,4212	167,24	17,8546
167,34	-0,631836	167,24	-0,886597	167,24	-0,217041	167,24	1,35254	167,34	4,51514	167,24	9,95923	167,24	15,5542	167,34	19,8923	167,24	21,3167	167,24	20,4395	167,34	17,8944
167,44	-0,615036	167,34	-0,861206	167,34	-0,21582	167,34	1,38257	167,44	4,50655	167,34	9,99902	167,34	15,5823	167,44	19,9032	167,34	21,3331	167,34	20,4688	167,44	17,9002
167,54	-0,605225	167,44	-0,861206	167,44	-0,200195	167,44	1,39355	167,54	4,52222	167,44	10,0061	167,44	15,5933	167,54	19,9293	167,44	21,3487	167,44	20,4915	167,54	17,91
167,64	-0,611084	167,54	-0,831177	167,54	-0,19043	167,54	1,39355	167,64	4,53589	167,54	10,0198	167,54	15,5979	167,64	19,9091	167,54	21,3499	167,54	20,5039	167,64	17,9093
167,74	-0,624786	167,64	-0,82605	167,64	-0,186523	167,64	1,39359	167,74	4,51123	167,64	10,0186	167,64	15,6233	167,74	19,8883	167,64	21,3429	167,64	20,5196	167,74	17,9139
167,84	-0,609131	167,74	-0,829956	167,74	-0,196289	167,74	1,36426	167,84	4,53589	167,74	10,01	167,74	15,605	167,84	19,9052	167,74	21,3272	167,74	20,5149	167,84	17,9393
167,94	-0,603317	167,84	-0,810425	167,84	-0,170898	167,84	1,39038	167,94	4,56123	167,84	10,0557	167,84	15,6057	167,94	19,9	167,84	21,3382	167,84	20,5215	167,94	17,9471
168,04	-0,5896	167,94	-0,82019	167,94	-0,185791	167,94	1,37988	168,04	4,56592	167,94	10,0608	167,94	15,6089	168,04	19,9274	167,94	21,3448	167,94	20,5215	168,04	17,9744
168,14	-0,593506	168,04	-0,796753	168,04	-0,174805	168,04	1,3877	168,14	4,55347	168,04	10,0706	168,04	15,6428	168,14	19,9169	168,04	21,3643	168,04	20,55	168,14	17,9718
168,24	-0,604538	168,14	-0,810425	168,14	-0,178711	168,14	1,38383	168,24	4,573	168,14	10,0694	168,14	15,644	168,24	19,9332	168,14	21,3675	168,14	20,5567	168,24	17,9881
168,34	-0,609131	168,24	-0,790894	168,24	-0,178711	168,24	1,41309	168,34	4,59058	168,24	10,0725	168,24	15,6643	168,34	19,9501	168,24	21,376	168,24	20,5605	168,34	17,9999
168,44	-0,60405	168,34	-0,796021	168,34	-0,180664	168,34	1,4248	168,44	4,60225	168,34	10,0608	168,34	15,6643	168,44	19,9462	168,34	21,376	168,34	20,5559	168,44	17,9757
168,54	-0,611084	168,44	-0,78772	168,44	-0,169678	168,44	1,40332	168,54	4,59839	168,44	10,0569	168,44	15,6609	168,54	19,9294	168,44	21,3694	168,44	20,5461	168,54	17,9725
168,64	-0,618896	168,54	-0,806519	168,54	-0,187744	168,54	1,38574	168,64	4,61011	168,54	10,0237	168,54	15,6401	168,64	19,9384	168,54	21,3734	168,54	20,5391	168,64	17,9745
168,74	-0,620895	168,64	-0,810425	168,64	-0,180664	168,64	1,40141	168,74	4,63354	168,64	10,0186	168,64	15,6467	168,74	19,9352	168,64	21,3839	168,64	20,5469	168,74	17,9932
168,84	-0,58374	168,74	-0,786987	168,74	-0,186523	168,74	1,41113	168,84	4,66162	168,74	10,0491	168,74	15,6565	168,84	19,9645	168,74	21,4034	168,74	20,5625	168,84	18,0077
168,94	-0,58963	168,84	-0,769409	168,84	-0,15918	168,84	1,43848	168,94	4,64523	168,84	10,0803	168,84	15,6694	168,94	19,9762	168,84	21,4437	168,84	20,5996	168,94	17,9901
169,04	-0,61499	168,94	-0,771362	168,94	-0,180664	168,94	1,4314	169,04	4,64136	168,94	10,0752	168,94	15,6565	169,04	19,9696	168,94	21,4229	168,94	20,5898	169,04	17,9998
169,14	-0,61499	169,04	-0,785034	169,04	-0,186523	169,04	1,40332	169,14	4,65186	169,04	10,0706	169,04	15,6675	169,14	19,9684	169,04	21,4249	169,04	20,584	169,14	18,0155
169,24	-0,634552	169,14	-0,771362	169,14	-0,170898	169,14	1,42874	169,24	4,62769	169,14	10,0979	169,14	15,6506	169,24	19,9489	169,14	21,4359	169,14	20,6133	169,24	18,0108
169,34	-0,634521	169,24	-0,786987	169,24	-0,196289	169,24	1,40723	169,34	4,62378	169,24	10,0791	169,24	15,6284	169,34	19,954	169,24	21,419	169,24	20,6243	169,34	17,9862
169,44	-0,624069	169,34	-0,790161	169,34	-0,199463	169,34	1,40918	169,44	4,60225	169,34	10,0764	169,34	15,6155	169,44	19,9469	169,34	21,4151	169,34	20,6191	169,44	18,0018
169,54	-0,613037	169,44	-0,78894	169,44	-0,208008	169,44	1,40405	169,54	4,5874	169,44	10,0771	169,44	15,6147	169,54	19,943	169,44	21,4405	169,44	20,6445	169,54	18,0264
169,64	-0,633301	169,54	-0,779175	169,54	-0,194336	169,54	1,41895	169,64	4,59375	169,54	10,0706	169,54	15,6194	169,64	19,9611	169,54	21,4476	169,54	20,6406	169,64	18,0304
169,74	-0,644333	169,64	-0,770142	169,64	-0,198975	169,64	1,42021	169,74	4,58276	169,64	10,0894	169,64	15,616	169,74	19,9723	169,64	21,4437	169,64	20,6556	169,74	18,0448
169,84	-0,634521	169,74	-0,759644	169,74	-0,200195	169,74	1,41309	169,84	4,58472	169,74	10,1045	169,74	15,6233	169,84	19,9899	169,74	21,4561	169,74	20,6516	169,84	18,0604
169,94	-0,648239	169,84	-0,785034	169,84	-0,196289	169,84	1,40918	169,94	4,55733	169,84	10,0862	169,84	15,6245	169,94	19,9892	169,84	21,4593	169,84	20,6563	169,94	18,0577
170,04	-0,663818	169,94	-0,800659	169,94	-0,19043	169,94	1,39429	170,04	4,57568	169,94	10,0862	169,94	15,6252	170,04	19,9801	169,94	21,4561	169,94	20,6262	170,04	18,0506
170,14	-0,640381	170,04	-0,790894	170,04	-0,170166	170,04	1,40137	170,14	4,58667	170,04	10,0986	170,04	15,6382	170,14	19,9794	170,04	21,4769	170,04	20,6582	170,14	18,0577
170,24	-0,634567	170,14	-0,777222	170,14	-0,155273	170,14	1,42485	170,24	4,60229	170,14	10,1097	170,14	15,6487	170,24	19,9704	170,14	21,4991	170,14	20,6856	170,24	18,0545
170,34	-0,62085	170,24	-0,771362	170,24	-0,149414	170,24	1,43066	170,34	4,60693	170,24	10,1104	170,24	15,6694	170,34	19,988	170,24	21,501	170,24	20,6809	170,34	18,078
170,44	-0,609177	170,34	-0,749878	170,34	-0,12207	170,34	1,43848	170,44	4,61787	170,34	10,1331	170,34	15,6917	170,44	19,9931	170,34	21,5089	170,34	20,6895	170,44	18,1112
170,54	-0,614258	170,44	-0,751099	170,44	-0,110352	170,44	1,44238	170,54	4,61206	170,44	10,1514	170,44	15,7046	170,54	19,986	170,44	21,5413	170,44	20,7109	170,54	18,0968
170,64	-0,61377	170,54	-0,749878	170,54	-0,110352	170,54	1,46069	170,64	4,62109	170,54	10,1409	170,54	15,7053	170,64	19,9787	170,54	21,5225	170,54	20,7161	170,64	18,0948
170,74	-0,59552	170,64	-0,760376	170,64	-0,12085	170,64	1,45538	170,74	4,65381	170,64	10,1597	170,64	15,6941	170,74	19,986	170,64	21,5355	170,64	20,7454	170,74	18,1326
170,84	-0,601318	170,74	-0,747925	170,74	-0,107666	170,74	1,4873	170,84	4,64917	170,74	10,1787	170,74	15,7073	170,84	20,0114	170,74	21,5687	170,74	20,7695	170,84	18,1483
170,94	-0,615036	170,84	-0,728394	170,84	-0,100586	170,84	1,5127	170,94	4,65108	170,84	10,1819	170,84	15,7358	170,94	20,0126	170,84	21,5694	170,84	20,7637	170,94	18,1502
171,04	-0,61499	170,94	-0,724487	170,94	-0,110352	170,94	1,5127	171,04	4,65112	170,94	10,1846	170,94	15,7502	171,04	19,9938	170,94	21,5499	170,94	20,7551	171,04	18,1339
171,14	-0,609131	171,04	-0,72644	171,04	-0,110352	171,04	1,51929	171,14	4,63232	171,04	10,176	171,04	15,7444	171,14	19,988	171,04	21,553	171,04	20,75	171,14	18,1444
171,24	-0,61113	171,14	-0,734253	171,14	-0,129883	171,14	1,50493	171,24	4,64136	171,14	10,1565	171,14	15,7397	171,24	20,0106	171,14	21,5401	171,14	20,7317	171,24	18,158
171,34	-0,609131	171,24	-0,736206	171,24	-0,135742	171,24	1,52441	171,34	4,62378	171,24	10,1533	171,24	15,7483	171,34	20,0016	171,24	21,5401	171,24	20,7207	171,34	18,1639
171,44	-0,60527	171,34	-0,731567	171,34	-0,137695	171,34	1,49902	171,44	4,63033	171,34	10,1584	171,34	15,7417	171,44	20,0133	171,34	21,5342	171,34	20,709	171,44	18,1658
171,54	-0,601318	171,44	-0,730347	171,44	-0,141602	171,44	1,50293	171,54	4,6355	171,44	10,1553	171,44	15,7561	171,54	20,0321	171,44	21,5589	171,44	20,7141	171,54	18,169
171,64	-0,604492	171,54	-0,745972	171,54	-0,137695	171,54	1,49316	171,64	4,62183	171,54	10,1292	171,54	15,762	171,64	20,0388	171,54	21,5596	171,54	20,6992	171,64	18,1698
171,74	-0,642365	171,64	-0,736206	171,64	-0,155273	171,64	1,49905	171,74	4,59131	171,64	10,1494	171,64	15,7632	171,74	20,0094	171,64	21,5636	171,64	20,6953	171,74	18,1366
171,84	-0,663818	171,74	-0,769409	171,74	-0,195557	171,74	1,44897	171,84	4,56323	171,74	10,1311	171,74	15,762	171,84	20,0029	171,74	21,5355	171,74	20,6504	171,84	18,1053
171,94	-0,669724	171,84	-0,790894	171,84	-0,206055	171,84	1,4209	171,94	4,58662	171,84	10,1018	171,84	15,7534	171,94	20,0133	171,84	21,5089	171,84	20,6204	171,94	18,0948
172,04	-0,648193	171,94	-0,806519	171,94	-0,194336	171,94	1,40723	172,04	4,60229	171,94	10,0947	171,94	15,7424	172,04	20,0368	171,94	21,5089	171,94	20,6289	172,04	18,1112
172,14	-0,669678	172,04	-0,800659	172,04	-0,188477	172,04	1,41309	172,14	4,59131	172,04	10,1096	172,04	15,7483	172,14	20,038	172,04	21,546	172,04	20,6465	172,14	18,1132
172,24	-0,664597	172,14	-0,816284	172,14	-0,206055	172,14	1,3936	172,24	4,62305	172,14	10,1194	172,14	15,7534	172,24	20,0595	172,14	21,5316	172,14	20,6368	172,24	18,1319
172,34	-0,656006	172,24	-0,800659	172,24	-0,200928	172,24	1,41309	172,34	4,62573	172,24	10,1311	172,24	15,7886	172,34	20,0661	172,24	21,553	172,24	20,6606	172,34	18,1346
172,44	-0,650192	172,34	-0,786987	172,34	-0,217773	172,34	1,39355	172,44	4,66475	172,34	10,1526	172,34	15,7866	172,44	20,0946	172,34	21,5596	172,34	20,6582	172,44	18,1495
172,54	-0,6521	172,44	-0,790894	172,44	-0,211182	172,44	1,42285	172,54	4,6792	172,44	10,165	172,44	15,8167	172,54	20,0973	172,44	21,555	172,44	20,6563	172,54	18,1444
172,64	-0,661865	172,54	-0,796753	172,54	-0,21582	172,54	1,41309	172,64	4,67651	172,54	10,1799	172,54	15,8264	172,64	20,1025	172,54	21,5733	172,54	20,6497	172,64	18,1639
172,74	-0,656052	172,64	-0,806519	172,64	-0,225586	172,64	1,41704	172,74	4,68237	172,64	10,1956	172,64	15,8315	172,74	20,1325	172,64	21,5733	172,64	20,6582	172,74	18,1854
172,84	-0,64624	172,74	-0,810425	172,74	-0,213867	172,74	1,39819	172,84	4,71631	172,74	10,21	172,74	15,8284	172,84	20,1442	172,74	21,5862	172,74	20,666	172,84	18,2218
172,94	-0,650192	172,84	-0,790894	172,84	-0,206055	172,84	1,43457	172,94	4,72334	172,84	10,2249	172,84	15,8335	172,94	20,1395	172,84	21,5987	172,84	20,6946	172,94	18,2303
173,04	-0,641602	172,94	-0,800659	172,94	-0,209961	172,94	1,4502	173,04	4,72925	172,94	10,2249	172,94	15,8245	173,04	20,1422	172,94	21,6006	172,94	20,7051	173,04	18,2303
173,14	-0,624756	173,04	-0,786255	173,04	-0,206055	173,04	1,46777	173,14	4,74097	173,04	10,2295	173,04	15,8315	173,14	20,1442	173,04	21,6155	173,04	20,709	173,14	18,257
173,24	-0,607224	173,14	-0,769409	173,14	-0,200195	173,14	1,46977	173,24	4,74561	173,14	10,2561	173,14	15,8401	173,24	20,1493	173,14	21,5929	173,14	20,7149	173,24	18,2479
173,34	-0,609131	173,24	-0,783081	173,24	-0,189697	173,24	1,47363	173,34	4,75659	173,24	10,2463	173,24	15,8413	173,34	20,1618	173,24	21,6104	173,24	20,72	173,34	18,2452
173,44	-0,622849	173,34	-0,790894	173,34	-0,18457	173,34	1,4646	173,44	4,73311	173,34	10,2295	173,34	15,8323	173,44	20,1676	173,34	21,6058	173,34	20,7383	173,44	18,2557
173,54	-0,6521	173,44	-0,78894	173,44	-0,188477	173,44	1,46582	173,54	4,73193	173,44	10,2209	173,44	15,8296	173,54	20,1747	173,44	21,5909	173,44	20,7402	173,54	18,2655
173,64	-0,652832	173,54	-0,798706	173,54	-0,18457	173,54	1,45605	173,64	4,73242	173,54	10,2217	173,54	15,8186	173,64	20,1689	173,54	21,5987	173,54	20,75	173,64	18,2823
173,74	-0,665817	173,64	-0,809204	173,64	-0,179443	173,64	1,46123	173,74	4,73511	173,64	10,23	173,64	15,8152	173,74	20,1598	173,64	21,6019	173,64	20,7513	173,74	18,2752
173,84	-0,654053	173,74	-0,790894	173,74	-0,186523	173,74	1,46387	173,84	4,75537	173,74	10,2151	173,74	15,8147	173,84	20,1533	173,74	21,5862	173,74	20,7551	173,84	18,2843
173,94	-0,644333	173,84	-0,786987	173,84	-0,176758	173,84	1,48804	173,94	4,75264	173,84	10,1982	173,84	15,8315	173,94	20,1754	173,84	21,5948	173,84	20,7695	173,94	18,3006
174,04	-0,644287	173,94	-0,780396	173,94	-0,170898	173,94	1,49121	174,04	4,74292	173,94	10,2053	173,94	15,8577	174,04	20,1591	173,94	21,596	173,94	20,7813	174,04	18,2948
174,14	-0,669678	174,04	-0,769409	174,04	-0,170166	174,04	1,4834	174,14	4,72534	174,04	10,21	174,04	15,8511	174,14	20,152	174,04	21,5967	174,04	20,7805	174,14	18,3007
