Cycle: 3  SMARTA2-9C  98 nM_X	Cycle: 3  SMARTA2-9C  98 nM_Y	Cycle: 4  SMARTA2-9C  195 nM_X	Cycle: 4  SMARTA2-9C  195 nM_Y	Cycle: 5  SMARTA2-9C  390 nM_X	Cycle: 5  SMARTA2-9C  390 nM_Y	Cycle: 6  SMARTA2-9C  780 nM_X	Cycle: 6  SMARTA2-9C  780 nM_Y	Cycle: 7  SMARTA2-9C  1560 nM_X	Cycle: 7  SMARTA2-9C  1560 nM_Y	Cycle: 8  SMARTA2-9C  3125 nM_X	Cycle: 8  SMARTA2-9C  3125 nM_Y	Cycle: 9  SMARTA2-9C  6250 nM_X	Cycle: 9  SMARTA2-9C  6250 nM_Y	Cycle: 10  SMARTA2-9C  12500 nM_X	Cycle: 10  SMARTA2-9C  12500 nM_Y	Cycle: 11  SMARTA2-9C  25000 nM_X	Cycle: 11  SMARTA2-9C  25000 nM_Y	Cycle: 12  SMARTA2-9C  50000 nM_X	Cycle: 12  SMARTA2-9C  50000 nM_Y	Cycle: 13  SMARTA2-9C  100000 nM_X	Cycle: 13  SMARTA2-9C  100000 nM_Y
299,44	0,0209198	299,44	-0,339844	299,44	0,0416718	299,44	0,591171	299,44	2,104	299,44	5,17235	299,44	9,75676	299,44	14,5814	299,44	18,2601	299,44	19,8069	299,44	19,876
299,54	0,0140686	299,54	-0,313446	299,54	0,0387268	299,54	0,592133	299,54	2,10623	299,54	5,17917	299,54	9,76358	299,54	14,609	299,54	18,2774	299,54	19,8189	299,54	19,89
299,64	0,0189209	299,64	-0,302734	299,64	0,0404053	299,64	0,602844	299,64	2,11304	299,64	5,19061	299,64	9,7587	299,64	14,6061	299,64	18,2894	299,64	19,8342	299,64	19,9014
299,74	0,0150604	299,74	-0,326126	299,74	0,061203	299,74	0,614609	299,74	2,10329	299,74	5,19188	299,74	9,75554	299,74	14,6146	299,74	18,2999	299,74	19,8316	299,74	19,9171
299,84	0,0137024	299,84	-0,335297	299,84	0,0481262	299,84	0,607391	299,84	2,10391	299,84	5,19833	299,84	9,75345	299,84	14,6243	299,84	18,3115	299,84	19,8329	299,84	19,9189
299,94	0,0316467	299,94	-0,313477	299,94	0,0484924	299,94	0,626068	299,94	2,14526	299,94	5,20261	299,94	9,76553	299,94	14,6254	299,94	18,3223	299,94	19,8586	299,94	19,9434
300,04	0,0254211	300,04	-0,315765	300,04	0,0461731	300,04	0,640594	300,04	2,14371	300,04	5,19247	300,04	9,7659	300,04	14,6184	300,04	18,322	300,04	19,8556	300,04	19,9384
300,14	3,31116e-3	300,14	-0,318344	300,14	0,0396881	300,14	0,612625	300,14	2,12282	300,14	5,14961	300,14	9,75482	300,14	14,6107	300,14	18,2991	300,14	19,8538	300,14	19,9053
300,24	0,0382538	300,24	-0,315384	300,24	0,0289764	300,24	0,633163	300,24	2,13159	300,24	5,16942	300,24	9,7675	300,24	14,6364	300,24	18,2884	300,24	19,8697	300,24	19,9251
300,34	0,0326233	300,34	-0,30661	300,34	0,0260315	300,34	0,653656	300,34	2,12869	300,34	5,17624	300,34	9,77505	300,34	14,6217	300,34	18,3058	300,34	19,8714	300,34	19,9308
300,44	0,0316772	300,44	-0,315414	300,44	0,0309448	300,44	0,664429	300,44	2,11403	300,44	5,15771	300,44	9,77142	300,44	14,6078	300,44	18,2904	300,44	19,886	300,44	19,9512
300,54	0,0306854	300,54	-0,327347	300,54	0,0201874	300,54	0,667343	300,54	2,10136	300,54	5,145	300,54	9,79778	300,54	14,612	300,54	18,3038	300,54	19,9136	300,54	19,971
300,64	0,0218506	300,64	-0,323242	300,64	0,0316162	300,64	0,686584	300,64	2,10498	300,64	5,16229	300,64	9,81119	300,64	14,6188	300,64	18,2969	300,64	19,9172	300,64	19,9883
300,74	9,21631e-3	300,74	-0,351501	300,74	0,0202026	300,74	0,65564	300,74	2,10329	300,74	5,14111	300,74	9,80951	300,74	14,6205	300,74	18,2913	300,74	19,9261	300,74	19,9971
300,84	0,019928	300,84	-0,338837	300,84	0,0250549	300,84	0,668304	300,84	2,11014	300,84	5,14401	300,84	9,80338	300,84	14,6344	300,84	18,2826	300,84	19,9302	300,84	19,9857
300,94	0,0111542	300,94	-0,337875	300,94	0,0221405	300,94	0,659531	300,94	2,12282	300,94	5,1411	300,94	9,81535	300,94	14,642	300,94	18,294	300,94	19,9299	300,94	20,0011
301,04	-5,64575e-4	301,04	-0,355423	301,04	0,0201874	301,04	0,663437	301,04	2,08183	301,04	5,13597	301,04	9,79973	301,04	14,6217	301,04	18,2991	301,04	19,9253	301,04	19,9906
301,14	4,28772e-3	301,14	-0,366196	301,14	0,0250397	301,14	0,648758	301,14	2,06715	301,14	5,1479	301,14	9,80145	301,14	14,6156	301,14	18,2989	301,14	19,9309	301,14	19,9962
301,24	0,016037	301,24	-0,38179	301,24	0,0211639	301,24	0,654648	301,24	2,06129	301,24	5,17137	301,24	9,8007	301,24	14,6207	301,24	18,3243	301,24	19,9349	301,24	20,0274
301,34	9,42993e-3	301,34	-0,376678	301,34	0,0497131	301,34	0,673431	301,34	2,07693	301,34	5,16672	301,34	9,80972	301,34	14,611	301,34	18,36	301,34	19,9412	301,34	20,0318
301,44	0,0150757	301,44	-0,396469	301,44	0,041687	301,44	0,669312	301,44	2,07008	301,44	5,14771	301,44	9,81146	301,44	14,6276	301,44	18,3565	301,44	19,9319	301,44	20,0382
301,54	0,0228577	301,54	-0,384735	301,54	0,0611877	301,54	0,667328	301,54	2,09549	301,54	5,16647	301,54	9,81802	301,54	14,64	301,54	18,3792	301,54	19,9605	301,54	20,0491
301,64	0,0150299	301,64	-0,394516	301,64	0,08461	301,64	0,662186	301,64	2,10133	301,64	5,15083	301,64	9,8134	301,64	14,6413	301,64	18,3656	301,64	19,9456	301,64	20,0557
301,74	0,013855	301,74	-0,399597	301,74	0,0736694	301,74	0,659546	301,74	2,09938	301,74	5,12549	301,74	9,82001	301,74	14,6413	301,74	18,3741	301,74	19,9625	301,74	20,0499
301,84	0,019928	301,84	-0,381805	301,84	0,0836487	301,84	0,668304	301,84	2,10501	301,84	5,15378	301,84	9,83389	301,84	14,6547	301,84	18,3939	301,84	19,9739	301,84	20,056
301,94	0,0199432	301,94	-0,372055	301,94	0,0797577	301,94	0,650742	301,94	2,08669	301,94	5,16039	301,94	9,84953	301,94	14,65	301,94	18,4102	301,94	19,9849	301,94	20,0528
302,04	9,20105e-3	302,04	-0,369095	302,04	0,0709686	302,04	0,647812	302,04	2,08769	302,04	5,15477	302,04	9,83952	302,04	14,6537	302,04	18,4046	302,04	19,9612	302,04	20,0374
302,14	-8,40759e-3	302,14	-0,380844	302,14	0,0455475	302,14	0,618484	302,14	2,06813	302,14	5,15279	302,14	9,84465	302,14	14,6647	302,14	18,38	302,14	19,939	302,14	20,0355
302,24	-0,0317993	302,24	-0,39447	302,24	0,0475464	302,24	0,600952	302,24	2,04469	302,24	5,13916	302,24	9,82709	302,24	14,6869	302,24	18,3909	302,24	19,9554	302,24	20,0382
302,34	-0,0249939	302,34	-0,368134	302,34	0,0641174	302,34	0,607758	302,34	2,06717	302,34	5,14597	302,34	9,84439	302,34	14,7106	302,34	18,3946	302,34	19,972	302,34	20,0313
302,44	-0,0249786	302,44	-0,37793	302,44	0,0485077	302,44	0,592148	302,44	2,04248	302,44	5,14085	302,44	9,83977	302,44	14,7308	302,44	18,39	302,44	19,9614	302,44	20,0267
302,54	-0,0191345	302,54	-0,370087	302,54	0,0582581	302,54	0,585052	302,54	2,05545	302,54	5,15964	302,54	9,85147	302,54	14,7399	302,54	18,3887	302,54	19,9778	302,54	20,045
302,64	-0,0126801	302,64	-0,365585	302,64	0,0471344	302,64	0,592728	302,64	2,04433	302,64	5,16805	302,64	9,85674	302,64	14,7373	302,64	18,3906	302,64	19,9679	302,64	20,039
302,74	-0,0151978	302,74	-0,368103	302,74	0,0297241	302,74	0,594116	302,74	2,032	302,74	5,16943	302,74	9,85931	302,74	14,7399	302,74	18,4102	302,74	19,9642	302,74	20,0255
302,84	5,27954e-3	302,84	-0,345673	302,84	0,0572815	302,84	0,614594	302,84	2,04276	302,84	5,18869	302,84	9,87589	302,84	14,7526	302,84	18,4066	302,84	19,9839	302,84	20,0433
302,94	5,2948e-3	302,94	-0,331299	302,94	0,061203	302,94	0,620468	302,94	2,06421	302,94	5,18993	302,94	9,88054	302,94	14,7513	302,94	18,4073	302,94	19,9866	302,94	20,0635
303,04	6,27136e-3	303,04	-0,329056	303,04	0,0621796	303,04	0,640976	303,04	2,07378	303,04	5,17918	303,04	9,88664	303,04	14,777	303,04	18,4075	303,04	19,9888	303,04	20,0618
303,14	0,0257568	303,14	-0,325195	303,14	0,0875244	303,14	0,650696	303,14	2,11011	303,14	5,1889	303,14	9,90227	303,14	14,7738	303,14	18,418	303,14	20,0325	303,14	20,088
303,24	0,0437469	303,24	-0,307938	303,24	0,0950165	303,24	0,687485	303,24	2,12732	303,24	5,1964	303,24	9,90459	303,24	14,7766	303,24	18,4365	303,24	20,0568	303,24	20,0869
303,34	0,0589905	303,34	-0,301727	303,34	0,0895081	303,34	0,698334	303,34	2,14139	303,34	5,20065	303,34	9,91983	303,34	14,7699	303,34	18,433	303,34	20,0755	303,34	20,0899
303,44	0,0463409	303,44	-0,312469	303,44	0,069046	303,44	0,684952	303,44	2,1326	303,44	5,20045	303,44	9,90913	303,44	14,7604	303,44	18,4288	303,44	20,0679	303,44	20,0968
303,54	0,0580139	303,54	-0,294891	303,54	0,0670471	303,54	0,71225	303,54	2,13455	303,54	5,19968	303,54	9,91763	303,54	14,7545	303,54	18,428	303,54	20,0784	303,54	20,1097
303,64	0,0658112	303,64	-0,306625	303,64	0,0650787	303,64	0,720047	303,64	2,14894	303,64	5,18794	303,64	9,92279	303,64	14,7435	303,64	18,4444	303,64	20,1011	303,64	20,1085
303,74	0,0570374	303,74	-0,315399	303,74	0,0609436	303,74	0,711273	303,74	2,14526	303,74	5,19284	303,74	9,91006	303,74	14,7438	303,74	18,4512	303,74	20,1028	303,74	20,1087
303,84	0,0726624	303,84	-0,299774	303,84	0,0699768	303,84	0,699554	303,84	2,1492	303,84	5,19357	303,84	9,91666	303,84	14,7602	303,84	18,4525	303,84	20,0943	303,84	20,1192
303,94	0,0628967	303,94	-0,329102	303,94	0,0484924	303,94	0,676117	303,94	2,14331	303,94	5,18893	303,94	9,89639	303,94	14,7477	303,94	18,4427	303,94	20,0813	303,94	20,1087
304,04	0,056076	304,04	-0,355423	304,04	0,0377655	304,04	0,671249	304,04	2,12871	304,04	5,18797	304,04	9,9052	304,04	14,7428	304,04	18,4307	304,04	20,0823	304,04	20,0968
304,14	0,0570221	304,14	-0,354477	304,14	0,0191803	304,14	0,65657	304,14	2,13551	304,14	5,20259	304,14	9,89128	304,14	14,7523	304,14	18,4376	304,14	20,0786	304,14	20,0997
304,24	0,0521698	304,24	-0,380081	304,24	-7,15637e-3	304,24	0,645859	304,24	2,10402	304,24	5,19847	304,24	9,88176	304,24	14,7721	304,24	18,432	304,24	20,0686	304,24	20,0843
304,34	0,0472717	304,34	-0,383759	304,34	-8,14819e-3	304,34	0,611664	304,34	2,09647	304,34	5,19479	304,34	9,88077	304,34	14,7719	304,34	18,4278	304,34	20,0572	304,34	20,1029
304,44	0,0537567	304,44	-0,377319	304,44	4,19617e-3	304,44	0,609116	304,44	2,099	304,44	5,20714	304,44	9,88994	304,44	14,7913	304,44	18,416	304,44	20,0604	304,44	20,11
304,54	0,075592	304,54	-0,371063	304,54	0,0279846	304,54	0,630219	304,54	2,11502	304,54	5,21921	304,54	9,89151	304,54	14,8158	304,54	18,4366	304,54	20,0874	304,54	20,1378
304,64	0,0599518	304,64	-0,373032	304,64	0,0318756	304,64	0,632156	304,64	2,13844	304,64	5,2231	304,64	9,90129	304,64	14,8366	304,64	18,4574	304,64	20,096	304,64	20,1527
304,74	0,0622864	304,74	-0,359711	304,74	0,0412903	304,74	0,635712	304,74	2,12439	304,74	5,23325	304,74	9,9075	304,74	14,8486	304,74	18,4577	304,74	20,0988	304,74	20,1686
304,84	0,059967	304,84	-0,353485	304,84	0,049469	304,84	0,628265	304,84	2,12479	304,84	5,22507	304,84	9,90323	304,84	14,8444	304,84	18,4437	304,84	20,0882	304,84	20,1644
304,94	0,059021	304,94	-0,354477	304,94	0,0485229	304,94	0,65271	304,94	2,14137	304,94	5,22607	304,94	9,91791	304,94	14,8598	304,94	18,4493	304,94	20,1196	304,94	20,1798
305,04	0,0775452	305,04	-0,333954	305,04	0,0436096	305,04	0,651703	305,04	2,14505	305,04	5,22311	305,04	9,94693	305,04	14,8795	305,04	18,4691	305,04	20,1429	305,04	20,2178
305,14	0,0755768	305,14	-0,332016	305,14	0,0443268	305,14	0,647781	305,14	2,15797	305,14	5,24532	305,14	9,94427	305,14	14,8822	305,14	18,4749	305,14	20,1467	305,14	20,221
305,24	0,0951385	305,24	-0,292923	305,24	0,0690155	305,24	0,657578	305,24	2,17163	305,24	5,25633	305,24	9,96379	305,24	14,8951	305,24	18,4854	305,24	20,1714	305,24	20,2549
305,34	0,114655	305,34	-0,296844	305,34	0,0865784	305,34	0,679779	305,34	2,18143	305,34	5,25632	305,34	9,96964	305,34	14,9057	305,34	18,5062	305,34	20,1917	305,34	20,2777
305,44	0,105881	305,44	-0,299789	305,44	0,0836639	305,44	0,681992	305,44	2,1902	305,44	5,24754	305,44	9,9655	305,44	14,9293	305,44	18,504	305,44	20,188	305,44	20,2423
305,54	0,0863342	305,54	-0,301727	305,54	0,0816956	305,54	0,685883	305,54	2,18436	305,54	5,24167	305,54	9,97061	305,54	14,9086	305,54	18,5032	305,54	20,1731	305,54	20,2435
305,64	0,083374	305,64	-0,289063	305,64	0,0767822	305,64	0,692688	305,64	2,18994	305,64	5,23944	305,64	9,96182	305,64	14,899	305,64	18,4913	305,64	20,1597	305,64	20,2335
305,74	0,0795135	305,74	-0,292191	305,74	0,0807343	305,74	0,684921	305,74	2,16383	305,74	5,24266	305,74	9,95866	305,74	14,8971	305,74	18,4906	305,74	20,1761	305,74	20,2413
305,84	0,0834045	305,84	-0,287079	305,84	0,065094	305,84	0,673187	305,84	2,17166	305,84	5,24069	305,84	9,96378	305,84	14,8998	305,84	18,4952	305,84	20,1851	305,84	20,2542
305,94	0,0541229	305,94	-0,29686	305,94	0,0358124	305,94	0,669296	305,94	2,16774	305,94	5,24266	305,94	9,95403	305,94	14,8971	305,94	18,5101	305,94	20,1897	305,94	20,2608
306,04	0,043396	306,04	-0,301697	306,04	0,0192261	306,04	0,662476	306,04	2,14532	306,04	5,23462	306,04	9,93427	306,04	14,8696	306,04	18,4903	306,04	20,1861	306,04	20,2318
306,14	0,0325928	306,14	-0,297607	306,14	0,0435791	306,14	0,677063	306,14	2,16699	306,14	5,25165	306,14	9,95718	306,14	14,871	306,14	18,5093	306,14	20,1753	306,14	20,2269
306,24	0,0179749	306,24	-0,305634	306,24	0,0367737	306,24	0,685883	306,24	2,15308	306,24	5,2319	306,24	9,96475	306,24	14,8773	306,24	18,5001	306,24	20,1861	306,24	20,2435
306,34	-3,50952e-3	306,34	-0,336884	306,34	0,0191956	306,34	0,703461	306,34	2,15189	306,34	5,22018	306,34	9,94791	306,34	14,8766	306,34	18,4896	306,34	20,1848	306,34	20,2403
306,44	-0,0200806	306,44	-0,333969	306,44	0,0299683	306,44	0,696655	306,44	2,15602	306,44	5,21924	306,44	9,95404	306,44	14,8698	306,44	18,4796	306,44	20,189	306,44	20,253
306,54	-0,0269165	306,54	-0,307556	306,54	0,0328979	306,54	0,705444	306,54	2,159	306,54	5,23267	306,54	9,95502	306,54	14,8774	306,54	18,5013	306,54	20,1966	306,54	20,2884
306,64	-0,010376	306,64	-0,306641	306,64	0,010376	306,64	0,733704	306,64	2,16187	306,64	5,25043	306,64	9,96841	306,64	14,9069	306,64	18,5401	306,64	20,2202	306,64	20,3057
306,74	-0,0327911	306,74	-0,32515	306,74	1,63269e-3	306,74	0,711288	306,74	2,14333	306,74	5,2495	306,74	9,97649	306,74	14,9047	306,74	18,5404	306,74	20,222	306,74	20,3001
306,84	-0,0484314	306,84	-0,336884	306,84	-8,14819e-3	306,84	0,693695	306,84	2,1492	306,84	5,24167	306,84	9,95499	306,84	14,8981	306,84	18,545	306,84	20,2173	306,84	20,295
306,94	-0,049408	306,94	-0,335938	306,94	6,40869e-4	306,94	0,714935	306,94	2,15869	306,94	5,259	306,94	9,97037	306,94	14,9135	306,94	18,5413	306,94	20,2229	306,94	20,3077
307,04	-0,0269318	307,04	-0,336136	307,04	0,0270233	307,04	0,711288	307,04	2,16093	307,04	5,26512	307,04	9,99211	307,04	14,9255	307,04	18,5352	307,04	20,2173	307,04	20,304
307,14	-0,0230713	307,14	-0,329102	307,14	0,0374756	307,14	0,701477	307,14	2,19409	307,14	5,26898	307,14	10,0019	307,14	14,9274	307,14	18,5723	307,14	20,2141	307,14	20,3204
307,24	-0,019104	307,24	-0,338806	307,24	0,0192261	307,24	0,691772	307,24	2,19411	307,24	5,26318	307,24	9,98627	307,24	14,9281	307,24	18,5716	307,24	20,2173	307,24	20,3333
307,34	-2,53296e-3	307,34	-0,328094	307,34	0,018219	307,34	0,692719	307,34	2,20486	307,34	5,28366	307,34	9,98599	307,34	14,9147	307,34	18,5948	307,34	20,2093	307,34	20,339
307,44	0,0185852	307,44	-0,326538	307,44	0,0295715	307,44	0,694305	307,44	2,20251	307,44	5,29111	307,44	10,0181	307,44	14,9209	307,44	18,6113	307,44	20,2257	307,44	20,3222
307,54	0,013092	307,54	-0,312469	307,54	0,0299377	307,54	0,682953	307,54	2,20169	307,54	5,27853	307,54	10,0114	307,54	14,9303	307,54	18,6124	307,54	20,2386	307,54	20,3253
307,64	0,0157623	307,64	-0,333969	307,64	0,0240631	307,64	0,680984	307,64	2,19508	307,64	5,26997	307,64	10,0165	307,64	14,9342	307,64	18,5941	307,64	20,228	307,64	20,3233
307,74	0,0170135	307,74	-0,32222	307,74	0,0397186	307,74	0,673203	307,74	2,2029	307,74	5,28563	307,74	10,0282	307,74	14,935	307,74	18,5804	307,74	20,2444	307,74	20,3304
307,84	0,0140686	307,84	-0,323212	307,84	0,0328674	307,84	0,676849	307,84	2,18631	307,84	5,27097	307,84	10,0182	307,84	14,9196	307,84	18,5743	307,84	20,2395	307,84	20,3438
307,94	0,047287	307,94	-0,321289	307,94	0,0524139	307,94	0,707382	307,94	2,18433	307,94	5,28343	307,94	10,0507	307,94	14,9418	307,94	18,6009	307,94	20,2544	307,94	20,3646
308,04	0,0560608	308,04	-0,296844	308,04	0,0670471	308,04	0,71225	308,04	2,19315	308,04	5,28952	308,04	10,0751	308,04	14,9674	308,04	18,6299	308,04	20,2679	308,04	20,3917
308,14	0,0556793	308,14	-0,297226	308,14	0,0647125	308,14	0,719681	308,14	2,19154	308,14	5,27547	308,14	10,0735	308,14	14,9619	308,14	18,6347	308,14	20,2706	308,14	20,3952
308,24	0,062912	308,24	-0,303665	308,24	0,0726776	308,24	0,717148	308,24	2,18629	308,24	5,29442	308,24	10,0624	308,24	14,984	308,24	18,627	308,24	20,2701	308,24	20,4095
308,34	0,0589905	308,34	-0,299042	308,34	0,0856018	308,34	0,726898	308,34	2,17459	308,34	5,3049	308,34	10,0819	308,34	15,0004	308,34	18,6349	308,34	20,2727	308,34	20,4161
308,44	0,0570374	308,44	-0,288086	308,44	0,0758362	308,44	0,722992	308,44	2,18042	308,44	5,28659	308,44	10,0729	308,44	14,9996	308,44	18,6185	308,44	20,2766	308,44	20,4212
308,54	0,0365601	308,54	-0,310486	308,54	0,0553589	308,54	0,694702	308,54	2,16583	308,54	5,27197	308,54	10,0595	308,54	14,9811	308,54	18,6007	308,54	20,2496	308,54	20,4132
308,64	0,0384521	308,64	-0,3125	308,64	0,0787354	308,64	0,688782	308,64	2,18213	308,64	5,28949	308,64	10,0575	308,64	14,9955	308,64	18,6077	308,64	20,2698	308,64	20,4092
308,74	0,0469055	308,74	-0,290375	308,74	0,091095	308,74	0,696014	308,74	2,18982	308,74	5,31161	308,74	10,0901	308,74	14,9993	308,74	18,6286	308,74	20,2873	308,74	20,4443
308,84	0,0423889	308,84	-0,279266	308,84	0,080719	308,84	0,698578	308,84	2,17752	308,84	5,30392	308,84	10,0829	308,84	14,9955	308,84	18,6234	308,84	20,2893	308,84	20,4503
308,94	0,0589905	308,94	-0,258789	308,94	0,0934143	308,94	0,717133	308,94	2,19995	308,94	5,31589	308,94	10,0976	308,94	15,0114	308,94	18,6524	308,94	20,3196	308,94	20,4739
309,04	0,0333557	309,04	-0,232391	309,04	0,104156	309,04	0,720062	309,04	2,22049	309,04	5,32663	309,04	10,1032	309,04	15,0221	309,04	18,6585	309,04	20,3413	309,04	20,4932
309,14	0,0277252	309,14	-0,256821	309,14	0,0960846	309,14	0,721024	309,14	2,20265	309,14	5,30806	309,14	10,0859	309,14	15,0043	309,14	18,6602	309,14	20,3352	309,14	20,4603
309,24	0,0414124	309,24	-0,256805	309,24	0,0973206	309,24	0,719086	309,24	2,20972	309,24	5,31271	309,24	10,0741	309,24	14,9957	309,24	18,6751	309,24	20,3208	309,24	20,4669
309,34	0,0218811	309,34	-0,264618	309,34	0,0797424	309,34	0,705414	309,34	2,19608	309,34	5,2905	309,34	10,0768	309,34	14,9867	309,34	18,6817	309,34	20,3372	309,34	20,4837
309,44	0,043396	309,44	-0,284164	309,44	0,0739136	309,44	0,71521	309,44	2,1902	309,44	5,28467	309,44	10,082	309,44	14,986	309,44	18,7071	309,44	20,354	309,44	20,4747
309,54	0,0433807	309,54	-0,295853	309,54	0,0778046	309,54	0,721054	309,54	2,2	309,54	5,29832	309,54	10,1015	309,54	14,9938	309,54	18,7376	309,54	20,3685	309,54	20,474
309,64	0,0296783	309,64	-0,302963	309,64	0,0699615	309,64	0,723709	309,64	2,19215	309,64	5,29048	309,64	10,0885	309,64	14,9965	309,64	18,7208	309,64	20,3521	309,64	20,4727
309,74	0,0170135	309,74	-0,314407	309,74	0,0572968	309,74	0,722031	309,74	2,18019	309,74	5,27464	309,74	10,0927	309,74	14,9889	309,74	18,7191	309,74	20,3519	309,74	20,4632
309,84	0,0312805	309,84	-0,333344	309,84	0,0617981	309,84	0,726532	309,84	2,18008	309,84	5,27451	309,84	10,0913	309,84	14,9844	309,84	18,738	309,84	20,3498	309,84	20,4411
309,94	0,0287323	309,94	-0,347641	309,94	0,061203	309,94	0,718124	309,94	2,19118	309,94	5,2661	309,94	10,1032	309,94	14,9909	309,94	18,7445	309,94	20,3499	309,94	20,4202
310,04	0,0156708	310,04	-0,356766	310,04	0,055954	310,04	0,720688	310,04	2,19768	310,04	5,27647	310,04	10,1011	310,04	14,9915	310,04	18,7653	310,04	20,3674	310,04	20,4411
310,14	0,0189362	310,14	-0,369125	310,14	0,0540924	310,14	0,714188	310,14	2,18922	310,14	5,26997	310,14	10,0927	310,14	14,9838	310,14	18,7738	310,14	20,3655	310,14	20,4456
310,24	0,0157928	310,24	-0,380814	310,24	0,0533905	310,24	0,710312	310,24	2,20874	310,24	5,2766	310,24	10,1149	310,24	14,983	310,24	18,7764	310,24	20,3531	310,24	20,4483
310,34	7,23267e-3	310,34	-0,371063	310,34	0,0377502	310,34	0,723969	310,34	2,20755	310,34	5,29343	310,34	10,1435	310,34	14,9916	310,34	18,7718	310,34	20,346	310,34	20,4632
310,44	9,18579e-3	310,44	-0,373047	310,44	0,0299377	310,44	0,722015	310,44	2,21265	310,44	5,29147	310,44	10,1396	310,44	15,0201	310,44	18,7562	310,44	20,3452	310,44	20,4522
310,54	-8,36182e-3	310,54	-0,351501	310,54	0,0221558	310,54	0,714966	310,54	2,21466	310,54	5,28955	310,54	10,1318	310,54	15,0229	310,54	18,7374	310,54	20,348	310,54	20,4574
310,64	-0,0181885	310,64	-0,351563	310,64	0,0377197	310,64	0,73175	310,64	2,20874	310,64	5,30707	310,64	10,1325	310,64	15,0377	310,64	18,7327	310,64	20,3608	310,64	20,4815
310,74	-0,0142212	310,74	-0,342957	310,74	0,0455933	310,74	0,729858	310,74	2,21071	310,74	5,32544	310,74	10,1454	310,74	15,0365	310,74	18,7491	310,74	20,3753	310,74	20,4964
310,84	2,34985e-3	310,84	-0,313446	310,84	0,0523987	310,84	0,756195	310,84	2,21365	310,84	5,33347	310,84	10,1581	310,84	15,0641	310,84	18,763	310,84	20,4029	310,84	20,5079
310,94	-5,46265e-3	310,94	-0,297852	310,94	0,0406799	310,94	0,744476	310,94	2,20654	310,94	5,34518	310,94	10,1549	310,94	15,0726	310,94	18,7559	310,94	20,4114	310,94	20,5372
311,04	3,32642e-3	311,04	-0,287079	311,04	0,0240784	311,04	0,749359	311,04	2,21854	311,04	5,34421	311,04	10,1649	311,04	15,0495	311,04	18,7757	311,04	20,396	311,04	20,5609
311,14	0,0150146	311,14	-0,287109	311,14	0,0142822	311,14	0,739563	311,14	2,20288	311,14	5,33124	311,14	10,1435	311,14	15,0756	311,14	18,7589	311,14	20,3694	311,14	20,5479
311,24	5,2948e-3	311,24	-0,283157	311,24	0,0182343	311,24	0,729843	311,24	2,23218	311,24	5,3325	311,24	10,1696	311,24	15,0905	311,24	18,7659	311,24	20,3746	311,24	20,5667
311,34	4,54712e-3	311,34	-0,272186	311,34	0,0213928	311,34	0,71933	311,34	2,22171	311,34	5,34348	311,34	10,1603	311,34	15,0963	311,34	18,7613	311,34	20,3902	311,34	20,5882
311,44	6,01196e-3	311,44	-0,275391	311,44	0,0169983	311,44	0,710297	311,44	2,21851	311,44	5,32858	311,44	10,1357	311,44	15,0983	311,44	18,7764	311,44	20,3987	311,44	20,5823
311,54	1,38855e-3	311,54	-0,267532	311,54	0,0260468	311,54	0,699326	311,54	2,2271	311,54	5,3325	311,54	10,1344	311,54	15,1069	311,54	18,7901	311,54	20,4117	311,54	20,587
311,64	0,0228424	311,64	-0,276596	311,64	0,0435944	311,64	0,710281	311,64	2,22047	311,64	5,32661	311,64	10,1357	311,64	15,0983	311,64	18,8226	311,64	20,4221	311,64	20,6019
311,74	0,0365295	311,74	-0,279266	311,74	0,0279846	311,74	0,722015	311,74	2,25952	311,74	5,32346	311,74	10,1317	311,74	15,1139	311,74	18,8304	311,74	20,4273	311,74	20,6124
311,84	0,0375061	311,84	-0,274384	311,84	0,0387268	311,84	0,728851	311,84	2,2742	311,84	5,29636	311,84	10,1276	311,84	15,1137	311,84	18,8321	311,84	20,4329	311,84	20,6302
311,94	0,0394592	311,94	-0,256836	311,94	0,0543518	311,94	0,732758	311,94	2,29761	311,94	5,30612	311,94	10,1444	311,94	15,1246	311,94	18,8607	311,94	20,4399	311,94	20,6465
312,04	0,028717	312,04	-0,283173	312,04	0,0572815	312,04	0,735687	312,04	2,31424	312,04	5,3071	312,04	10,1571	312,04	15,142	312,04	18,8624	312,04	20,4319	312,04	20,6495
312,14	0,0150299	312,14	-0,306625	312,14	0,0650787	312,14	0,727859	312,14	2,32008	312,14	5,31563	312,14	10,1345	312,14	15,151	312,14	18,8441	312,14	20,4351	312,14	20,6468
312,24	0,0394745	312,24	-0,291946	312,24	0,0738983	312,24	0,726913	312,24	2,3374	312,24	5,33543	312,24	10,1601	312,24	15,1644	312,24	18,8594	312,24	20,4505	312,24	20,6563
312,34	0,059967	312,34	-0,283173	312,34	0,0982971	312,34	0,753265	312,34	2,33377	312,34	5,3364	312,34	10,1591	312,34	15,1764	312,34	18,8695	312,34	20,4644	312,34	20,6761
312,44	0,0551147	312,44	-0,288071	312,44	0,0914917	312,44	0,754272	312,44	2,35231	312,44	5,32568	312,44	10,1542	312,44	15,1715	312,44	18,8653	312,44	20,4661	312,44	20,6563
