Cycle: 3  SMARTA2-9C  195 nM_X	Cycle: 3  SMARTA2-9C  195 nM_Y	Cycle: 4  SMARTA2-9C  390 nM_X	Cycle: 4  SMARTA2-9C  390 nM_Y	Cycle: 5  SMARTA2-9C  780 nM_X	Cycle: 5  SMARTA2-9C  780 nM_Y	Cycle: 6  SMARTA2-9C  1560 nM_X	Cycle: 6  SMARTA2-9C  1560 nM_Y	Cycle: 7  SMARTA2-9C  3125 nM_X	Cycle: 7  SMARTA2-9C  3125 nM_Y	Cycle: 8  SMARTA2-9C  6250 nM_X	Cycle: 8  SMARTA2-9C  6250 nM_Y	Cycle: 9  SMARTA2-9C  12500 nM_X	Cycle: 9  SMARTA2-9C  12500 nM_Y	Cycle: 10  SMARTA2-9C  25000 nM_X	Cycle: 10  SMARTA2-9C  25000 nM_Y	Cycle: 11  SMARTA2-9C  50000 nM_X	Cycle: 11  SMARTA2-9C  50000 nM_Y	Cycle: 12  SMARTA2-9C  100000 nM_X	Cycle: 12  SMARTA2-9C  100000 nM_Y
72,04	-0,153687	72,04	0,0738525	72,14	0,699432	72,14	1,92252	72,04	4,10681	72,04	8,09381	72,14	14,2648	72,04	22,5872	72,04	30,1953	72,04	30,3243
72,14	-0,139435	72,14	0,0693054	72,24	0,689667	72,24	1,90494	72,14	4,10422	72,14	8,04044	72,24	14,1613	72,1401	22,4225	72,14	29,9466	72,1401	30,0054
72,2401	-0,129616	72,24	0,0653992	72,34	0,677979	72,34	1,89789	72,24	4,08078	72,2401	7,9858	72,34	14,039	72,2401	22,2838	72,2401	29,7072	72,2401	29,7066
72,34	-0,121826	72,34	0,0634766	72,44	0,673798	72,44	1,89615	72,34	4,06323	72,34	7,92328	72,44	13,9259	72,34	22,1127	72,34	29,4623	72,34	29,3706
72,44	-0,134552	72,44	0,0487976	72,54	0,664253	72,54	1,87757	72,44	4,02902	72,44	7,8461	72,54	13,8234	72,4401	21,9391	72,4401	29,223	72,4401	29,0559
72,54	-0,143311	72,54	0,0622559	72,64	0,646698	72,64	1,8522	72,54	3,98779	72,54	7,78265	72,64	13,7062	72,54	21,7721	72,54	28,972	72,54	28,7515
72,64	-0,145294	72,64	0,0380554	72,74	0,664276	72,74	1,82291	72,64	3,96555	72,64	7,71036	72,74	13,5949	72,6401	21,6002	72,64	28,7083	72,6401	28,4331
72,7401	-0,147186	72,74	0,0204773	72,84	0,681885	72,84	1,82489	72,74	3,92453	72,7401	7,64401	72,84	13,4953	72,7401	21,4069	72,7401	28,4565	72,7401	28,1304
72,84	-0,145264	72,84	0,0302734	72,94	0,68869	72,94	1,81802	72,84	3,89526	72,84	7,58929	72,94	13,3888	72,84	21,2682	72,84	28,2032	72,84	27,8557
72,94	-0,148224	72,94	0,0429382	73,04	0,669746	73,04	1,80494	72,94	3,85715	72,94	7,54337	73,04	13,28	72,9401	21,0915	72,9401	27,9867	72,9401	27,5747
73,04	-0,160522	73,04	0,0162354	73,14	0,669159	73,14	1,7731	73,04	3,82068	73,04	7,4549	73,14	13,1747	73,04	20,9182	73,04	27,7334	73,04	27,2765
73,14	-0,136505	73,14	0,023407	73,24	0,673065	73,24	1,7731	73,14	3,80246	73,14	7,40079	73,24	13,0744	73,1401	20,7465	73,14	27,5003	73,1401	27,0012
73,2401	-0,155983	73,24	0,0351257	73,34	0,662354	73,34	1,76825	73,24	3,75363	73,2401	7,34029	73,34	12,9836	73,2401	20,568	73,2401	27,2758	73,2401	26,7114
73,34	-0,168701	73,34	0,0361328	73,44	0,673065	73,44	1,74258	73,34	3,7124	73,34	7,28851	73,44	12,8712	73,34	20,3912	73,34	27,0392	73,34	26,4331
73,44	-0,167755	73,44	0,0280457	73,54	0,656067	73,54	1,71899	73,44	3,68332	73,44	7,22501	73,54	12,782	73,4401	20,2223	73,4401	26,8168	73,4401	26,1451
73,54	-0,153442	73,54	0,0240479	73,64	0,639862	73,64	1,71451	73,54	3,6781	73,54	7,16705	73,64	12,6662	73,54	20,0608	73,54	26,585	73,54	25,869
73,64	-0,146271	73,64	0,0214539	73,74	0,630836	73,74	1,68131	73,64	3,6423	73,64	7,10977	73,74	12,5822	73,6401	19,8981	73,64	26,3714	73,6401	25,5923
73,7401	-0,159882	73,74	0,0273209	73,84	0,598877	73,84	1,66376	73,74	3,58176	73,7401	7,04538	73,84	12,4787	73,7401	19,734	73,7401	26,1547	73,7401	25,3267
73,84	-0,151367	73,84	0,0234375	73,94	0,586151	73,94	1,65494	73,84	3,54858	73,84	6,99335	73,94	12,3866	73,84	19,5817	73,84	25,9269	73,84	25,0591
73,94	-0,133575	73,94	0,0302429	74,04	0,557442	74,04	1,62818	73,94	3,52609	73,94	6,91739	74,04	12,2791	73,9401	19,4291	73,9401	25,724	73,9401	24,7815
74,04	-0,140747	74,04	0,0230713	74,14	0,552948	74,14	1,61588	74,04	3,49744	74,04	6,84772	74,14	12,1984	74,04	19,2629	74,04	25,5059	74,04	24,5157
74,14	-0,127716	74,14	0,0517273	74,24	0,53244	74,24	1,59732	74,14	3,4675	74,14	6,81387	74,24	12,1037	74,1401	19,1022	74,14	25,3216	74,1401	24,2593
74,2401	-0,14817	74,24	0,0378113	74,34	0,498291	74,34	1,58734	74,24	3,42746	74,2401	6,75826	74,34	12,0031	74,2401	18,9469	74,2401	25,0785	74,2401	23,9732
74,34	-0,137451	74,34	0,0498047	74,44	0,492409	74,44	1,54948	74,34	3,39209	74,34	6,6889	74,44	11,88	74,34	18,8033	74,34	24,8712	74,34	23,719
74,44	-0,151146	74,44	0,0400162	74,54	0,476753	74,54	1,52796	74,44	3,35423	74,44	6,62833	74,54	11,7921	74,4401	18,6471	74,4401	24,6518	74,4401	23,4409
74,54	-0,153076	74,54	0,0595703	74,64	0,490448	74,64	1,52213	74,54	3,31714	74,54	6,57172	74,64	11,7121	74,54	18,5006	74,54	24,4349	74,54	23,1831
74,64	-0,137482	74,64	0,0829773	74,74	0,490448	74,74	1,5065	74,64	3,28391	74,64	6,53726	74,74	11,6366	74,6401	18,3561	74,64	24,2455	74,6401	22,9527
74,7401	-0,127655	74,74	0,0771179	74,84	0,494751	74,84	1,50616	74,74	3,27609	74,7401	6,478	74,84	11,5574	74,7401	18,224	74,7401	24,0431	74,7401	22,6995
74,84	-0,116333	74,84	0,0806885	74,94	0,517792	74,94	1,5065	74,84	3,27576	74,84	6,43268	74,94	11,4796	74,84	18,0959	74,84	23,8506	74,84	22,4523
74,94	-0,114044	74,94	0,0927429	75,04	0,510933	75,04	1,48988	74,94	3,26633	74,94	6,40372	75,04	11,3986	74,9401	17,9752	74,9401	23,6752	74,9401	22,2046
75,04	-0,11499	75,04	0,0742188	75,14	0,503151	75,14	1,46647	75,04	3,23999	75,04	6,36566	75,14	11,3127	75,04	17,8453	75,04	23,4984	75,04	21,9634
75,14	-0,112328	75,14	0,0624771	75,24	0,49826	75,24	1,44791	75,14	3,21653	75,14	6,32462	75,24	11,2101	75,1401	17,693	75,14	23,2914	75,1401	21,7083
75,2401	-0,11985	75,24	0,0446472	75,34	0,47644	75,34	1,46002	75,24	3,1843	75,2401	6,27486	75,34	11,1317	75,2401	17,5729	75,2401	23,0756	75,2401	21,4663
75,34	-0,112427	75,34	0,0357666	75,44	0,479706	75,44	1,44107	75,34	3,14954	75,34	6,21588	75,44	11,0509	75,34	17,4436	75,34	22,9041	75,34	21,2179
75,44	-0,12088	75,44	0,0214539	75,54	0,472847	75,54	1,43812	75,44	3,11105	75,44	6,18399	75,54	10,9718	75,4401	17,3024	75,4401	22,7152	75,4401	20,9868
75,54	-0,0983887	75,54	-9,76563e-4	75,64	0,47287	75,64	1,4147	75,54	3,10229	75,54	6,13422	75,64	10,8749	75,54	17,1666	75,54	22,5267	75,54	20,7698
75,64	-0,106232	75,64	-0,0342102	75,74	0,459198	75,74	1,40103	75,64	3,06516	75,64	6,0795	75,74	10,7726	75,6401	17,0385	75,64	22,3216	75,6401	20,5269
75,7401	-0,129623	75,74	-0,0635071	75,84	0,430908	75,84	1,38251	75,74	3,03976	75,7401	6,03535	75,84	10,6682	75,7401	16,8952	75,7401	22,1146	75,7401	20,2866
75,84	-0,144287	75,84	-0,0878906	75,94	0,43808	75,94	1,3577	75,84	2,99585	75,84	5,97113	75,94	10,5789	75,84	16,7594	75,84	21,9125	75,84	20,0552
75,94	-0,143707	75,94	-0,0775452	76,04	0,430855	76,04	1,34339	75,94	2,96713	75,94	5,9346	76,04	10,4806	75,9401	16,6233	75,9401	21,7361	75,9401	19,8339
76,04	-0,151367	76,04	-0,0859375	76,14	0,42894	76,14	1,33562	76,04	2,92944	76,04	5,88519	76,14	10,3908	76,04	16,4742	76,04	21,5336	76,04	19,606
76,14	-0,159927	76,14	-0,0761871	76,24	0,405487	76,24	1,30826	76,14	2,89891	76,14	5,82463	76,24	10,2794	76,1401	16,3434	76,14	21,3168	76,1401	19,3755
76,2401	-0,159882	76,24	-0,07547	76,34	0,398682	76,34	1,29242	76,24	2,86496	76,2401	5,76608	76,34	10,2277	76,2401	16,2126	76,2401	21,143	76,2401	19,1353
76,34	-0,155029	76,34	-0,0595703	76,44	0,395729	76,44	1,26139	76,34	2,86792	76,34	5,72015	76,44	10,1408	76,34	16,0709	76,34	20,9662	76,34	18,9241
76,44	-0,154076	76,44	-0,0781479	76,54	0,39534	76,54	1,24538	76,44	2,8552	76,44	5,68009	76,54	10,0552	76,4401	15,9398	76,4401	20,7785	76,4401	18,7134
76,54	-0,166138	76,54	-0,0687256	76,64	0,389862	76,64	1,23599	76,54	2,82556	76,54	5,6192	76,64	9,97672	76,54	15,8235	76,54	20,6035	76,54	18,4825
76,64	-0,175568	76,64	-0,0683899	76,74	0,388885	76,74	1,22916	76,64	2,79465	76,64	5,57144	76,74	9,91129	76,6401	15,7047	76,64	20,4496	76,6401	18,2552
76,7401	-0,164772	76,74	-0,0537415	76,84	0,401611	76,84	1,21844	76,74	2,77609	76,7401	5,53658	76,84	9,83417	76,7401	15,5885	76,7401	20,2787	76,7401	18,064
76,84	-0,148193	76,84	-0,0625	76,94	0,422089	76,94	1,21353	76,84	2,75171	76,84	5,48871	76,94	9,77457	76,84	15,4957	76,84	20,1293	76,84	17,8638
76,94	-0,147247	76,94	-0,0517883	77,04	0,384964	77,04	1,18813	76,94	2,73386	76,94	5,4584	77,04	9,7101	76,9401	15,3776	76,9401	19,9955	76,9401	17,6655
77,04	-0,150391	77,04	-0,0654297	77,14	0,384735	77,14	1,19498	77,04	2,69995	77,04	5,38422	77,14	9,64664	77,04	15,2623	77,04	19,8224	77,04	17,4448
77,14	-0,136505	77,14	-0,0722961	77,24	0,37619	77,24	1,19571	77,14	2,69699	77,14	5,35196	77,24	9,57632	77,1401	15,1391	77,14	19,6742	77,1401	17,2434
77,2401	-0,144257	77,24	-0,0696106	77,34	0,374268	77,34	1,19501	77,24	2,67551	77,2401	5,311	77,34	9,52435	77,2401	15,0407	77,2401	19,5395	77,2401	17,0337
77,34	-0,14624	77,34	-0,0605469	77,44	0,369965	77,44	1,19266	77,34	2,65015	77,34	5,28754	77,44	9,43143	77,34	14,9176	77,34	19,3812	77,34	16,8501
77,44	-0,156403	77,44	-0,051178	77,54	0,354317	77,54	1,18482	77,44	2,61264	77,44	5,23904	77,54	9,36695	77,4401	14,8079	77,4401	19,2266	77,4401	16,6486
77,54	-0,158325	77,54	-0,043335	77,64	0,349823	77,64	1,18033	77,54	2,59509	77,54	5,20123	77,64	9,29214	77,54	14,6985	77,54	19,0781	77,54	16,452
77,64	-0,139435	77,64	-0,0596008	77,74	0,356659	77,74	1,16568	77,64	2,56516	77,64	5,16544	77,74	9,22867	77,6401	14,6042	77,64	18,9142	77,6401	16,2574
77,7401	-0,134506	77,74	-0,0371399	77,84	0,336182	77,84	1,13739	77,74	2,55637	77,7401	5,14302	77,84	9,16913	77,7401	14,4996	77,7401	18,7621	77,7401	16,063
77,84	-0,156982	77,84	-0,0576172	77,94	0,311745	77,94	1,12272	77,84	2,51831	77,84	5,0932	77,94	9,10368	77,84	14,3815	77,84	18,5912	77,84	15,8647
77,94	-0,167747	77,94	-0,0625229	78,04	0,293159	78,04	1,10096	77,94	2,49192	77,94	5,06876	78,04	9,03822	77,9401	14,2555	77,9401	18,4301	77,9401	15,6692
78,04	-0,162842	78,04	-0,0673828	78,14	0,291962	78,14	1,10416	78,04	2,47803	78,04	5,03265	78,14	8,97769	78,04	14,1459	78,04	18,2416	78,04	15,4722
78,14	-0,147247	78,14	-0,0654602	78,24	0,29319	78,24	1,09049	78,14	2,46359	78,14	5,00137	78,24	8,91911	78,1401	14,0377	78,14	18,0912	78,1401	15,271
78,2401	-0,153046	78,24	-0,0822983	78,34	0,302979	78,34	1,06708	78,24	2,4343	78,2401	4,97409	78,34	8,86127	78,2401	13,9284	78,2401	17,9259	78,2401	15,0992
78,34	-0,142578	78,34	-0,0869141	78,44	0,303925	78,44	1,06412	78,34	2,40698	78,34	4,92596	78,44	8,81461	78,34	13,8248	78,34	17,7611	78,34	14,9272
78,44	-0,150177	78,44	-0,0898743	78,54	0,308418	78,54	1,04908	78,44	2,39426	78,44	4,89688	78,54	8,73902	78,4401	13,7477	78,4401	17,6215	78,4401	14,7571
78,54	-0,161255	78,54	-0,110718	78,64	0,305878	78,64	1,05826	78,54	2,35779	78,54	4,84869	78,64	8,67984	78,54	13,6311	78,54	17,4717	78,54	14,5792
78,64	-0,150177	78,64	-0,115265	78,74	0,300018	78,74	1,04849	78,64	2,34933	78,64	4,81485	78,74	8,61929	78,6401	13,5336	78,64	17,3265	78,6401	14,397
78,7401	-0,144264	78,74	-0,115265	78,84	0,290894	78,84	1,05109	78,74	2,3259	78,7401	4,7817	78,84	8,56329	78,7401	13,4137	78,7401	17,1859	78,7401	14,2251
78,84	-0,147583	78,84	-0,122437	78,94	0,294159	78,94	1,05508	78,84	2,30115	78,84	4,7276	78,94	8,50601	78,84	13,3167	78,84	17,0349	78,84	14,0585
78,94	-0,156036	78,94	-0,109406	79,04	0,318542	79,04	1,06116	78,94	2,29538	78,94	4,70352	79,04	8,45105	78,9401	13,234	78,9401	16,9106	78,9401	13,897
79,04	-0,141357	79,04	-0,0986328	79,14	0,302711	79,14	1,05241	79,04	2,28003	79,04	4,67133	79,14	8,40446	79,04	13,153	79,04	16,7787	79,04	13,7417
79,14	-0,138451	79,14	-0,101585	79,24	0,303925	79,24	1,0524	79,14	2,2634	79,14	4,61832	79,24	8,32828	79,1401	13,0465	79,14	16,6468	79,1401	13,554
79,2401	-0,15403	79,24	-0,108673	79,34	0,292236	79,34	1,02313	79,24	2,22629	79,2401	4,58248	79,34	8,26385	79,2401	12,9411	79,2401	16,4945	79,2401	13,3736
79,34	-0,166992	79,34	-0,111328	79,44	0,292206	79,44	1,0192	79,34	2,21265	79,34	4,53363	79,44	8,18961	79,34	12,85	79,34	16,38	79,34	13,2095
79,44	-0,161896	79,44	-0,119171	79,54	0,285355	79,54	0,998672	79,44	2,2048	79,44	4,51016	79,54	8,12025	79,4401	12,7438	79,4401	16,2426	79,4401	13,0415
79,54	-0,18042	79,54	-0,133789	79,64	0,283051	79,64	0,98465	79,54	2,17065	79,54	4,47601	79,64	8,06912	79,54	12,6334	79,54	16,1088	79,54	12,8608
79,64	-0,184723	79,64	-0,134186	79,74	0,276581	79,74	0,960602	79,64	2,15854	79,64	4,44437	79,74	8,00015	79,6401	12,5432	79,64	15,9677	79,6401	12,6718
79,7401	-0,208717	79,74	-0,144562	79,84	0,273682	79,84	0,951843	79,74	2,12668	79,7401	4,40279	79,84	7,94525	79,7401	12,4293	79,7401	15,8344	79,7401	12,4888
79,84	-0,205811	79,84	-0,161133	79,94	0,276215	79,94	0,947296	79,84	2,10229	79,84	4,35883	79,94	7,89041	79,84	12,3365	79,84	15,6915	79,84	12,3003
79,94	-0,203278	79,94	-0,166412	80,04	0,265816	80,04	0,924446	79,94	2,08334	79,94	4,3223	80,04	7,81947	79,9401	12,2415	79,9401	15,5723	79,9401	12,1447
80,04	-0,203857	80,04	-0,168945	80,14	0,253883	80,14	0,894203	80,04	2,06787	80,04	4,29315	80,14	7,75602	80,04	12,14	80,04	15,4349	80,04	11,9846
80,14	-0,216576	80,14	-0,164085	80,24	0,265839	80,24	0,910797	80,14	2,05051	80,14	4,26408	80,24	7,68668	80,1401	12,0387	80,14	15,3031	80,1401	11,8111
80,2401	-0,205048	80,24	-0,150665	80,34	0,286377	80,34	0,896179	80,24	2,04562	80,2401	4,2612	80,34	7,6369	80,2401	11,9733	80,2401	15,1928	80,2401	11,6714
80,34	-0,187256	80,34	-0,138672	80,44	0,274628	80,44	0,896149	80,34	2,0564	80,34	4,2309	80,44	7,57632	80,34	11,9	80,34	15,0687	80,34	11,522
80,44	-0,195099	80,44	-0,132843	80,54	0,292175	80,54	0,901978	80,44	2,02512	80,44	4,2211	80,54	7,53333	80,4401	11,82	80,4401	14,9289	80,4401	11,3723
80,54	-0,187256	80,54	-0,130859	80,64	0,298065	80,64	0,898102	80,54	2,02319	80,54	4,18402	80,64	7,48257	80,54	11,7262	80,54	14,8109	80,54	11,2114
80,64	-0,191193	80,64	-0,126984	80,74	0,291229	80,74	0,891266	80,64	2,0134	80,64	4,13907	80,74	7,43546	80,6401	11,6461	80,64	14,6859	80,6401	11,0493
80,7401	-0,197975	80,74	-0,106476	80,84	0,272705	80,84	0,88446	80,74	2,0007	80,7401	4,12643	80,84	7,37518	80,7401	11,5756	80,7401	14,56	80,7401	10,9273
80,84	-0,195068	80,84	-0,0996094	80,94	0,262177	80,94	0,858307	80,84	1,98999	80,84	4,1098	80,94	7,31387	80,84	11,4996	80,84	14,4379	80,84	10,8013
80,94	-0,201691	80,94	-0,0808411	81,04	0,251167	81,04	0,85511	80,94	1,95993	80,94	4,06876	81,04	7,25794	80,9401	11,4228	80,9401	14,3109	80,9401	10,6568
81,04	-0,224365	81,04	-0,0625	81,14	0,256813	81,14	0,865883	81,04	1,94507	81,04	4,0434	81,14	7,18864	81,04	11,3297	81,04	14,1801	81,04	10,4927
81,14	-0,213646	81,14	-0,0674057	81,24	0,247284	81,24	0,85318	81,14	1,94212	81,14	4,02872	81,24	7,14859	81,1401	11,2311	81,14	14,056	81,1401	10,3472
81,2401	-0,212624	81,24	-0,0683899	81,34	0,246338	81,34	0,825623	81,24	1,91769	81,2401	3,98483	81,34	7,10663	81,2401	11,1422	81,2401	13,9555	81,2401	10,2036
81,34	-0,213623	81,34	-0,0830078	81,44	0,243378	81,44	0,823883	81,34	1,90576	81,34	3,94281	81,44	7,05362	81,34	11,0592	81,34	13,851	81,34	10,0627
81,44	-0,212677	81,44	-0,091095	81,54	0,235542	81,54	0,816048	81,44	1,88449	81,44	3,91837	81,54	7,01185	81,4401	10,977	81,4401	13,7316	81,4401	9,92043
81,54	-0,21582	81,54	-0,078125	81,64	0,215065	81,64	0,807289	81,54	1,8728	81,54	3,89105	81,64	6,95817	81,54	10,9039	81,54	13,639	81,54	9,78174
81,64	-0,223412	81,64	-0,086937	81,74	0,19651	81,74	0,773109	81,64	1,84641	81,64	3,85099	81,74	6,87907	81,6401	10,8405	81,64	13,5209	81,6401	9,62844
81,7401	-0,222374	81,74	-0,0898666	81,84	0,208252	81,84	0,782898	81,74	1,82786	81,7401	3,8032	81,84	6,84003	81,7401	10,7321	81,7401	13,3852	81,7401	9,47904
81,84	-0,197021	81,84	-0,101563	81,94	0,194557	81,94	0,784828	81,84	1,82983	81,84	3,7785	81,94	6,79508	81,84	10,6676	81,84	13,3109	81,84	9,34497
81,94	-0,185326	81,94	-0,119164	82,04	0,201118	82,04	0,786751	81,94	1,80442	81,94	3,74845	82,04	6,74232	81,9401	10,5797	81,9401	13,1879	81,9401	9,18216
82,04	-0,198975	82,04	-0,132813	82,14	0,201996	82,14	0,770782	82,04	1,8103	82,04	3,71136	82,14	6,69119	82,04	10,5094	82,04	13,0746	82,04	9,0376
82,14	-0,189606	82,14	-0,154694	82,24	0,193573	82,24	0,7565	82,14	1,78647	82,14	3,6973	82,24	6,65347	82,1401	10,4336	82,14	12,9773	82,1401	8,90249
82,2401	-0,194077	82,24	-0,157257	82,34	0,178589	82,34	0,743469	82,24	1,75851	82,2401	3,64009	82,34	6,59039	82,2401	10,358	82,2401	12,8764	82,2401	8,75343
82,34	-0,216919	82,34	-0,165649	82,44	0,166237	82,44	0,745522	82,34	1,71814	82,34	3,59381	82,44	6,54801	82,34	10,2727	82,34	12,7422	82,34	8,61145
82,44	-0,214867	82,44	-0,170921	82,54	0,164253	82,54	0,738899	82,44	1,70652	82,44	3,56193	82,54	6,51868	82,4401	10,1842	82,4401	12,6205	82,4401	8,46317
82,54	-0,21167	82,54	-0,165039	82,64	0,158417	82,64	0,748688	82,54	1,698	82,54	3,53265	82,64	6,47964	82,54	10,1119	82,54	12,5209	82,54	8,33154
82,64	-0,201935	82,64	-0,167023	82,74	0,159393	82,74	0,749664	82,64	1,69797	82,64	3,51309	82,74	6,44156	82,6401	10,0416	82,64	12,4161	82,6401	8,19485
82,7401	-0,189186	82,74	-0,154327	82,84	0,159424	82,84	0,75946	82,74	1,68137	82,7401	3,49532	82,84	6,41034	82,7401	9,95473	82,7401	12,3148	82,7401	8,07278
82,84	-0,200928	82,84	-0,144531	82,94	0,147682	82,94	0,734047	82,84	1,66577	82,84	3,46332	82,94	6,34	82,84	9,8844	82,84	12,2191	82,84	7,9458
82,94	-0,202904	82,94	-0,169945	83,04	0,164246	83,04	0,715454	82,94	1,64817	82,94	3,42423	83,04	6,30579	82,9401	9,79142	82,9401	12,0922	82,9401	7,80399
83,04	-0,215576	83,04	-0,15918	83,14	0,154144	83,14	0,69754	83,04	1,64526	83,04	3,39203	83,14	6,26834	83,04	9,71936	83,04	11,9994	83,04	7,68896
83,14	-0,215973	83,14	-0,165436	83,24	0,160126	83,24	0,689117	83,14	1,60385	83,14	3,35452	83,24	6,21695	83,1401	9,64285	83,14	11,8955	83,1401	7,55581
83,2401	-0,210678	83,24	-0,154327	83,34	0,159424	83,34	0,675476	83,24	1,58957	83,2401	3,32661	83,34	6,16107	83,2401	9,58363	83,2401	11,7941	83,2401	7,44582
83,34	-0,231445	83,34	-0,161377	83,44	0,140839	83,44	0,665436	83,34	1,57007	83,34	3,29535	83,44	6,1066	83,34	9,50354	83,34	11,6937	83,34	7,32275
83,44	-0,225372	83,44	-0,172882	83,54	0,120316	83,54	0,636368	83,44	1,5444	83,44	3,2709	83,54	6,05092	83,4401	9,43227	83,4401	11,5892	83,4401	7,17213
83,54	-0,249756	83,54	-0,183594	83,64	0,118011	83,64	0,618439	83,54	1,52124	83,54	3,2348	83,64	5,99979	83,54	9,36292	83,54	11,4691	83,54	7,03369
83,64	-0,256012	83,64	-0,176178	83,74	0,104706	83,74	0,595367	83,64	1,50522	83,64	3,23245	83,74	5,9357	83,6401	9,28127	83,64	11,3613	83,6401	6,9142
83,7401	-0,265358	83,74	-0,203156	83,84	0,112549	83,84	0,605164	83,74	1,4548	83,7401	3,17892	83,84	5,89471	83,7401	9,19888	83,7401	11,2387	83,7401	6,76614
83,84	-0,24585	83,84	-0,210938	83,94	0,12326	83,94	0,584625	83,84	1,45093	83,84	3,16644	83,94	5,85464	83,84	9,12854	83,84	11,141	83,84	6,66064
83,94	-0,235138	83,94	-0,200226	84,04	0,112495	84,04	0,568001	83,94	1,42453	83,94	3,15176	84,04	5,81849	83,9401	9,07876	83,9401	11,0392	83,9401	6,52175
84,04	-0,263428	84,04	-0,197266	84,14	0,101776	84,14	0,551422	84,04	1,39819	84,04	3,13324	84,14	5,76871	84,04	9,00549	84,04	10,9633	84,04	6,41455
84,14	-0,272247	84,14	-0,206085	84,24	0,103493	84,24	0,562172	84,14	1,38937	84,14	3,1088	84,24	5,71378	84,1401	8,94204	84,14	10,847	84,1401	6,29055
84,2401	-0,277069	84,24	-0,21096	84,34	0,083252	84,34	0,54657	84,24	1,37473	84,2401	3,0903	84,34	5,68964	84,2401	8,87662	84,2401	10,7523	84,2401	6,18021
84,34	-0,273193	84,34	-0,207031	84,44	0,084198	84,44	0,559235	84,34	1,35718	84,34	3,06683	84,44	5,66519	84,34	8,81018	84,34	10,6801	84,34	6,07861
84,44	-0,250763	84,44	-0,19632	84,54	0,0789261	84,54	0,537117	84,44	1,36398	84,44	3,05801	84,54	5,60523	84,4401	8,75649	84,4401	10,5971	84,4401	5,97097
84,54	-0,241577	84,54	-0,216431	84,64	0,0724792	84,64	0,555328	84,54	1,35486	84,54	3,02936	84,64	5,55777	84,54	8,67578	84,54	10,5117	84,54	5,85559
84,64	-0,223419	84,64	-0,208038	84,74	0,0769958	84,74	0,557892	84,64	1,34445	84,64	3,01187	84,74	5,52908	84,6401	8,63931	84,64	10,4435	84,6401	5,7515
84,7401	-0,21299	84,74	-0,195709	84,84	0,0803223	84,84	0,551453	84,74	1,34775	84,7401	2,98446	84,84	5,49725	84,7401	8,60281	84,7401	10,3614	84,7401	5,65054
84,84	-0,229248	84,84	-0,192383	84,94	0,101776	84,94	0,53775	84,84	1,33276	84,84	2,9682	84,94	5,46793	84,84	8,526	84,84	10,2748	84,84	5,53735
84,94	-0,221466	84,94	-0,19632	85,04	0,0656281	85,04	0,538712	84,94	1,31906	84,94	2,9545	85,04	5,41615	84,9401	8,47719	84,9401	10,1967	84,9401	5,4507
85,04	-0,230225	85,04	-0,234375	85,14	0,0695496	85,14	0,548492	85,04	1,28491	85,04	2,91644	85,14	5,38882	85,04	8,39807	85,04	10,098	85,04	5,34229
85,14	-0,191193	85,14	-0,22464	85,24	0,0519714	85,24	0,542633	85,14	1,28879	85,14	2,90469	85,24	5,35953	85,1401	8,3395	85,14	10,0023	85,1401	5,23684
85,2401	-0,187233	85,24	-0,232452	85,34	0,0449219	85,34	0,525085	85,24	1,27316	85,2401	2,87936	85,34	5,31537	85,2401	8,28164	85,2401	9,9269	85,2401	5,12942
85,34	-0,195068	85,34	-0,216064	85,44	0,0470963	85,44	0,530678	85,34	1,24194	85,34	2,85004	85,44	5,26286	85,34	8,21057	85,34	9,84021	85,34	5,0083
85,44	-0,194115	85,44	-0,198265	85,54	0,0265579	85,54	0,519173	85,44	1,22923	85,44	2,83146	85,54	5,22279	85,4401	8,14517	85,4401	9,73575	85,4401	4,89676
85,54	-0,18457	85,54	-0,208984	85,64	0,0271912	85,64	0,513947	85,54	1,20483	85,54	2,81097	85,64	5,21365	85,54	8,07971	85,54	9,65271	85,54	4,78174
85,64	-0,18277	85,64	-0,196686	85,74	0,0236511	85,74	0,508453	85,64	1,21323	85,64	2,78299	85,74	5,18863	85,6401	8,04128	85,64	9,56149	85,6401	4,70425
85,7401	-0,172585	85,74	-0,186554	85,84	0,0246582	85,84	0,493835	85,74	1,20847	85,7401	2,7651	85,84	5,15253	85,7401	7,97134	85,7401	9,47207	85,7401	4,6011
85,84	-0,175537	85,84	-0,179688	85,94	0,0256042	85,94	0,500641	85,84	1,20679	85,84	2,75043	85,94	5,13589	85,84	7,91248	85,84	9,3988	85,84	4,52075
85,94	-0,145294	85,94	-0,172882	86,04	-6,6452e-3	86,04	0,497688	85,94	1,21555	85,94	2,74161	86,04	5,07825	85,9401	7,86977	85,9401	9,33218	85,9401	4,43313
86,04	-0,175537	86,04	-0,175781	86,14	-3,08228e-3	86,14	0,497345	86,04	1,21851	86,04	2,71332	86,14	5,03885	86,04	7,81213	86,04	9,24255	86,04	4,31104
86,14	-0,181793	86,14	-0,170319	86,24	0,0148621	86,24	0,515289	86,14	1,21811	86,14	2,6973	86,24	5,01187	86,1401	7,76297	86,14	9,16599	86,1401	4,215
86,2401	-0,18528	86,24	-0,166046	86,34	0,0119629	86,34	0,503357	86,24	1,21652	86,2401	2,67623	86,34	4,97382	86,2401	7,71059	86,2401	9,1039	86,2401	4,13137
